Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
39212,1.0,1.0,1.0,0.023414,0.1515,0.6523,0.6523,1.0
39213,1.0,1.0,1.0,0.002,0.1846,0.7019,0.7019,1.0
39214,1.0,1.0,1.0,0.0,0.2956,0.7416,0.7416,1.0
39215,1.0,1.0,1.0,0.0,0.2335,0.779,0.779,1.0
39216,1.0,1.0,1.0,0.0,0.192,0.7967,0.7967,1.0
39217,1.0,1.0,1.0,0.0,0.1909,0.8241,0.8241,1.0
39218,1.0,1.0,1.0,0.0,0.2054,0.8508,0.8508,1.0
39219,1.0,1.0,1.0,0.0,0.2596,0.8737,0.8737,1.0
39220,1.0,1.0,1.0,0.0,0.2877,0.8686,0.8686,1.0
39221,1.0,1.0,1.0,0.0,0.3303,0.8806,0.8806,1.0
39222,1.0,1.0,1.0,0.003999,0.3335,0.8899,0.8899,1.0
39223,1.0,1.0,1.0,0.025779,0.3508,0.89,0.89,1.0
39224,1.0,1.0,1.0,0.069298,0.3882,0.892,0.892,1.0
39225,1.0,1.0,1.0,0.13435,0.4271,0.8931,0.8931,1.0
39226,1.0,1.0,1.0,0.200058,0.5155,0.8885,0.8885,1.0
39227,1.0,1.0,1.0,0.270253,0.594,0.8916,0.8916,1.0
39228,1.0,1.0,1.0,0.323108,0.6194,0.8854,0.8854,1.0
39229,1.0,1.0,1.0,0.367485,0.5986,0.8867,0.8867,1.0
39230,1.0,1.0,1.0,0.40793,0.528,0.8834,0.8834,1.0
39231,1.0,1.0,1.0,0.403751,0.6524,0.8966,0.8966,1.0
39232,1.0,1.0,1.0,0.371351,0.6251,0.9031,0.9031,1.0
39233,1.0,1.0,1.0,0.307958,0.5988,0.9036,0.9036,1.0
39234,1.0,1.0,1.0,0.199662,0.5856,0.9033,0.9033,1.0
39235,1.0,1.0,1.0,0.100822,0.513,0.9041,0.9041,1.0
39236,1.0,1.0,1.0,0.027608,0.4645,0.9053,0.9053,1.0
39237,1.0,1.0,1.0,0.002,0.4213,0.905,0.905,1.0
39238,1.0,1.0,1.0,0.0,0.4957,0.9023,0.9023,1.0
39239,1.0,1.0,1.0,0.0,0.4798,0.9038,0.9038,1.0
39240,1.0,1.0,1.0,0.0,0.3867,0.9005,0.9005,1.0
39241,1.0,1.0,1.0,0.0,0.3506,0.9006,0.9006,1.0
39242,1.0,1.0,1.0,0.0,0.263,0.901,0.901,1.0
39243,1.0,1.0,1.0,0.0,0.2264,0.9031,0.9031,1.0
39244,1.0,1.0,1.0,0.0,0.2614,0.9048,0.9048,1.0
39245,1.0,1.0,1.0,0.0,0.2233,0.8981,0.8981,1.0
39246,1.0,1.0,1.0,0.004,0.2036,0.8899,0.8899,1.0
39247,1.0,1.0,1.0,0.031215,0.1958,0.8887,0.8887,1.0
39248,1.0,1.0,1.0,0.100891,0.1624,0.8728,0.8728,1.0
39249,1.0,1.0,1.0,0.147323,0.1498,0.8721,0.8721,1.0
39250,1.0,1.0,1.0,0.209223,0.1404,0.8802,0.8802,1.0
39251,1.0,1.0,1.0,0.28603,0.1807,0.8849,0.8849,1.0
39252,1.0,1.0,1.0,0.408428,0.1797,0.8881,0.8881,1.0
39253,1.0,1.0,1.0,0.56818,0.2137,0.9004,0.9004,1.0
39254,1.0,1.0,1.0,0.651467,0.2735,0.9036,0.9036,1.0
39255,1.0,1.0,1.0,0.643251,0.2405,0.8986,0.8986,1.0
39256,1.0,1.0,1.0,0.540531,0.2062,0.8834,0.8834,1.0
39257,1.0,1.0,1.0,0.421981,0.2121,0.8913,0.8913,1.0
39258,1.0,1.0,1.0,0.267852,0.1471,0.8991,0.8991,1.0
39259,1.0,1.0,1.0,0.133562,0.1318,0.9051,0.9051,1.0
39260,1.0,1.0,1.0,0.0378,0.1379,0.9048,0.9048,1.0
39261,1.0,1.0,1.0,0.002,0.1482,0.9034,0.9034,1.0
39262,1.0,1.0,1.0,0.0,0.1328,0.9053,0.9053,1.0
39263,1.0,1.0,1.0,0.0,0.1194,0.9041,0.9041,1.0
39264,1.0,1.0,1.0,0.0,0.1457,0.8951,0.8951,1.0
39265,1.0,1.0,1.0,0.0,0.1552,0.8837,0.8837,1.0
39266,1.0,1.0,1.0,0.0,0.176,0.8677,0.8677,1.0
39267,1.0,1.0,1.0,0.0,0.1929,0.8551,0.8551,1.0
39268,1.0,1.0,1.0,0.0,0.2205,0.7878,0.7878,1.0
39269,1.0,1.0,1.0,0.0,0.2299,0.7179,0.7179,1.0
39270,1.0,1.0,1.0,0.007199,0.2331,0.6909,0.6909,1.0
39271,1.0,1.0,1.0,0.054071,0.2379,0.6433,0.6433,1.0
39272,1.0,1.0,1.0,0.143319,0.1565,0.6235,0.6235,1.0
39273,1.0,1.0,1.0,0.25504,0.1456,0.5981,0.5981,1.0
39274,1.0,1.0,1.0,0.378624,0.1519,0.6101,0.6101,1.0
39275,1.0,1.0,1.0,0.498001,0.1915,0.6526,0.6526,1.0
39276,1.0,1.0,1.0,0.554474,0.1636,0.6423,0.6423,1.0
39277,1.0,1.0,1.0,0.545051,0.1404,0.6391,0.6391,1.0
39278,1.0,1.0,1.0,0.511791,0.229,0.6179,0.6179,1.0
39279,1.0,1.0,1.0,0.422465,0.2681,0.6396,0.6396,1.0
39280,1.0,1.0,1.0,0.340594,0.2692,0.6526,0.6526,1.0
39281,1.0,1.0,1.0,0.260107,0.3575,0.6469,0.6469,1.0
39282,1.0,1.0,1.0,0.193032,0.3114,0.6105,0.6105,1.0
39283,1.0,1.0,1.0,0.08475,0.2607,0.6232,0.6232,1.0
39284,1.0,1.0,1.0,0.025479,0.3284,0.6434,0.6434,1.0
39285,1.0,1.0,1.0,0.0018,0.2173,0.7396,0.7396,1.0
39286,1.0,1.0,1.0,0.0,0.1545,0.816,0.816,1.0
39287,1.0,1.0,1.0,0.0,0.1586,0.8518,0.8518,1.0
39288,1.0,1.0,1.0,0.0,0.2166,0.8836,0.8836,1.0
39289,1.0,1.0,1.0,0.0,0.289,0.8737,0.8737,1.0
39290,1.0,1.0,1.0,0.0,0.2218,0.8811,0.8811,1.0
39291,1.0,1.0,1.0,0.0,0.1433,0.8525,0.8525,1.0
39292,1.0,1.0,1.0,0.0,0.1328,0.8272,0.8272,1.0
39293,1.0,1.0,1.0,0.0,0.072,0.819,0.819,1.0
39294,1.0,1.0,1.0,0.001001,0.0767,0.8056,0.8056,1.0
39295,1.0,1.0,1.0,0.019405,0.0755,0.7667,0.7667,1.0
39296,1.0,1.0,1.0,0.068156,0.0663,0.7367,0.7367,1.0
39297,1.0,1.0,1.0,0.117845,0.0425,0.7257,0.7257,1.0
39298,1.0,1.0,1.0,0.157254,0.0246,0.6976,0.6976,1.0
39299,1.0,1.0,1.0,0.211533,0.028,0.6859,0.6859,1.0
39300,1.0,1.0,1.0,0.207605,0.0515,0.6924,0.6924,1.0
39301,1.0,1.0,1.0,0.261004,0.0689,0.6937,0.6937,1.0
39302,1.0,1.0,1.0,0.248273,0.0954,0.6869,0.6869,1.0
39303,1.0,1.0,1.0,0.212225,0.0749,0.6904,0.6904,1.0
39304,1.0,1.0,1.0,0.170278,0.0706,0.6821,0.6821,1.0
39305,1.0,1.0,1.0,0.149605,0.1323,0.6997,0.6997,1.0
39306,1.0,1.0,1.0,0.099646,0.1367,0.7073,0.7073,1.0
39307,1.0,1.0,1.0,0.047806,0.0872,0.7072,0.7072,1.0
39308,1.0,1.0,1.0,0.012201,0.1133,0.7272,0.7272,1.0
39309,1.0,1.0,1.0,0.000599,0.183,0.7396,0.7396,1.0
39310,1.0,1.0,1.0,0.0,0.3344,0.7483,0.7483,1.0
39311,1.0,1.0,1.0,0.0,0.3613,0.7623,0.7623,1.0
39312,1.0,1.0,1.0,0.0,0.384,0.7715,0.7715,1.0
39313,1.0,1.0,1.0,0.0,0.334,0.7773,0.7773,1.0
39314,1.0,1.0,1.0,0.0,0.3299,0.7939,0.7939,1.0
39315,1.0,1.0,1.0,0.0,0.354,0.7981,0.7981,1.0
39316,1.0,1.0,1.0,0.0,0.2935,0.8079,0.8079,1.0
39317,1.0,1.0,1.0,0.0,0.2666,0.8278,0.8278,1.0
39318,1.0,1.0,1.0,0.003202,0.2549,0.8604,0.8604,1.0
39319,1.0,1.0,1.0,0.024648,0.2238,0.8425,0.8425,1.0
39320,1.0,1.0,1.0,0.064305,0.2038,0.8301,0.8301,1.0
39321,1.0,1.0,1.0,0.104952,0.184,0.8313,0.8313,1.0
39322,1.0,1.0,1.0,0.141324,0.1569,0.829,0.829,1.0
39323,1.0,1.0,1.0,0.168434,0.1135,0.8285,0.8285,1.0
39324,1.0,1.0,1.0,0.234863,0.099,0.8097,0.8097,1.0
39325,1.0,1.0,1.0,0.31666,0.0929,0.8053,0.8053,1.0
39326,1.0,1.0,1.0,0.373418,0.0692,0.8001,0.8001,1.0
39327,1.0,1.0,1.0,0.375115,0.0537,0.7907,0.7907,1.0
39328,1.0,1.0,1.0,0.348442,0.0573,0.7968,0.7968,1.0
39329,1.0,1.0,1.0,0.29619,0.0592,0.7844,0.7844,1.0
39330,1.0,1.0,1.0,0.245453,0.0609,0.7628,0.7628,1.0
39331,1.0,1.0,1.0,0.119049,0.0723,0.7288,0.7288,1.0
39332,1.0,1.0,1.0,0.036605,0.0859,0.7149,0.7149,1.0
39333,1.0,1.0,1.0,0.0024,0.0934,0.7009,0.7009,1.0
39334,1.0,1.0,1.0,0.0,0.0959,0.6745,0.6745,1.0
39335,1.0,1.0,1.0,0.0,0.1141,0.6513,0.6513,1.0
39336,1.0,1.0,1.0,0.0,0.1224,0.6476,0.6476,1.0
39337,1.0,1.0,1.0,0.0,0.2064,0.6397,0.6397,1.0
39338,1.0,1.0,1.0,0.0,0.2048,0.6189,0.6189,1.0
39339,1.0,1.0,1.0,0.0,0.1424,0.6044,0.6044,1.0
39340,1.0,1.0,1.0,0.0,0.2494,0.5668,0.5668,1.0
39341,1.0,1.0,1.0,0.0,0.2594,0.5562,0.5562,1.0
39342,1.0,1.0,1.0,0.005,0.1722,0.5059,0.5059,1.0
39343,1.0,1.0,1.0,0.048399,0.1168,0.5216,0.5216,1.0
39344,1.0,1.0,1.0,0.126781,0.0815,0.5249,0.5249,1.0
39345,1.0,1.0,1.0,0.22713,0.0663,0.5521,0.5521,1.0
39346,1.0,1.0,1.0,0.326371,0.0588,0.5415,0.5415,1.0
39347,1.0,1.0,1.0,0.4365,0.0557,0.558,0.558,1.0
39348,1.0,1.0,1.0,0.548772,0.0502,0.565,0.565,1.0
39349,1.0,1.0,1.0,0.64453,0.0419,0.5624,0.5624,1.0
39350,1.0,1.0,1.0,0.684042,0.0544,0.5535,0.5535,1.0
39351,1.0,1.0,1.0,0.614396,0.1075,0.5654,0.5654,1.0
39352,1.0,1.0,1.0,0.530945,0.1578,0.5821,0.5821,1.0
39353,1.0,1.0,1.0,0.396987,0.1389,0.6062,0.6062,1.0
39354,1.0,1.0,1.0,0.264453,0.14,0.6397,0.6397,1.0
39355,1.0,1.0,1.0,0.127416,0.2105,0.6819,0.6819,1.0
39356,1.0,1.0,1.0,0.038198,0.2605,0.7525,0.7525,1.0
39357,1.0,1.0,1.0,0.0028,0.4309,0.7603,0.7603,1.0
39358,1.0,1.0,1.0,0.0,0.5147,0.7818,0.7818,1.0
39359,1.0,1.0,1.0,0.0,0.5946,0.7887,0.7887,1.0
39360,1.0,1.0,1.0,0.0,0.6232,0.8127,0.8127,1.0
39361,1.0,1.0,1.0,0.0,0.6907,0.8514,0.8514,1.0
39362,1.0,1.0,1.0,0.0,0.6621,0.8404,0.8404,1.0
39363,1.0,1.0,1.0,0.0,0.649,0.8358,0.8358,1.0
39364,1.0,1.0,1.0,0.0,0.6244,0.8186,0.8186,1.0
39365,1.0,1.0,1.0,0.0,0.5968,0.7652,0.7652,1.0
39366,1.0,1.0,1.0,0.0056,0.5241,0.7103,0.7103,1.0
39367,1.0,1.0,1.0,0.050003,0.4893,0.6761,0.6761,1.0
39368,1.0,1.0,1.0,0.148815,0.4288,0.6093,0.6093,1.0
39369,1.0,1.0,1.0,0.285635,0.3554,0.5887,0.5887,1.0
39370,1.0,1.0,1.0,0.426,0.3078,0.5489,0.5489,1.0
39371,1.0,1.0,1.0,0.581039,0.3109,0.5259,0.5259,1.0
39372,1.0,1.0,1.0,0.737669,0.3499,0.5193,0.5193,1.0
39373,1.0,1.0,1.0,0.787342,0.2439,0.5299,0.5299,1.0
39374,1.0,1.0,1.0,0.751742,0.2891,0.5441,0.5441,1.0
39375,1.0,1.0,1.0,0.700317,0.2984,0.5846,0.5846,1.0
39376,1.0,1.0,1.0,0.587726,0.4,0.657,0.657,1.0
39377,1.0,1.0,1.0,0.442633,0.4411,0.6843,0.6843,1.0
39378,1.0,1.0,1.0,0.269415,0.3217,0.7517,0.7517,1.0
39379,1.0,1.0,1.0,0.123419,0.3455,0.7599,0.7599,1.0
39380,1.0,1.0,1.0,0.040003,0.491,0.7742,0.7742,1.0
39381,1.0,1.0,1.0,0.0026,0.5892,0.759,0.759,1.0
39382,1.0,1.0,1.0,0.0,0.6112,0.7724,0.7724,1.0
39383,1.0,1.0,1.0,0.0,0.6676,0.7569,0.7569,1.0
39384,1.0,1.0,1.0,0.0,0.6965,0.7525,0.7525,1.0
39385,1.0,1.0,1.0,0.0,0.6989,0.7666,0.7666,1.0
39386,1.0,1.0,1.0,0.0,0.6579,0.7867,0.7867,1.0
39387,1.0,1.0,1.0,0.0,0.6872,0.8104,0.8104,1.0
39388,1.0,1.0,1.0,0.0,0.7129,0.7765,0.7765,1.0
39389,1.0,1.0,1.0,0.0,0.6776,0.7178,0.7178,1.0
39390,1.0,1.0,1.0,0.0052,0.6449,0.6798,0.6798,1.0
39391,1.0,1.0,1.0,0.053993,0.6071,0.6507,0.6507,1.0
39392,1.0,1.0,1.0,0.160386,0.6241,0.6267,0.6267,1.0
39393,1.0,1.0,1.0,0.330878,0.4539,0.5808,0.5808,1.0
39394,1.0,1.0,1.0,0.534136,0.4348,0.5218,0.5218,1.0
39395,1.0,1.0,1.0,0.680085,0.4117,0.4538,0.4538,1.0
39396,1.0,1.0,1.0,0.747942,0.496,0.4431,0.4431,1.0
39397,1.0,1.0,1.0,0.772659,0.5426,0.4806,0.4806,1.0
39398,1.0,1.0,1.0,0.752656,0.5728,0.4768,0.4768,1.0
39399,1.0,1.0,1.0,0.685384,0.5648,0.4696,0.4696,1.0
39400,1.0,1.0,1.0,0.593038,0.5875,0.5207,0.5207,1.0
39401,1.0,1.0,1.0,0.444622,0.6063,0.6017,0.6017,1.0
39402,1.0,1.0,1.0,0.2694,0.6044,0.643,0.643,1.0
39403,1.0,1.0,1.0,0.121006,0.4963,0.6829,0.6829,1.0
39404,1.0,1.0,1.0,0.033399,0.4197,0.7205,0.7205,1.0
39405,1.0,1.0,1.0,0.002001,0.5615,0.6911,0.6911,1.0
39406,1.0,1.0,1.0,0.0,0.5914,0.6895,0.6895,1.0
39407,1.0,1.0,1.0,0.0,0.6167,0.7336,0.7336,1.0
39408,1.0,1.0,1.0,0.0,0.6122,0.7201,0.7201,1.0
39409,1.0,1.0,1.0,0.0,0.6926,0.7423,0.7423,1.0
39410,1.0,1.0,1.0,0.0,0.6114,0.7253,0.7253,1.0
39411,1.0,1.0,1.0,0.0,0.5771,0.6695,0.6695,1.0
39412,1.0,1.0,1.0,0.0,0.6276,0.6428,0.6428,1.0
39413,1.0,1.0,1.0,0.0,0.5893,0.5778,0.5778,1.0
39414,1.0,1.0,1.0,0.005999,0.6027,0.5628,0.5628,1.0
39415,1.0,1.0,1.0,0.052645,0.4942,0.5773,0.5773,1.0
39416,1.0,1.0,1.0,0.143112,0.4304,0.5512,0.5512,1.0
39417,1.0,1.0,1.0,0.295257,0.3279,0.4838,0.4838,1.0
39418,1.0,1.0,1.0,0.463038,0.3465,0.4719,0.4719,1.0
39419,1.0,1.0,1.0,0.590126,0.3916,0.4242,0.4242,1.0
39420,1.0,1.0,1.0,0.660428,0.3552,0.4077,0.4077,1.0
39421,1.0,1.0,1.0,0.682507,0.3588,0.4576,0.4576,1.0
39422,1.0,1.0,1.0,0.666174,0.3783,0.5198,0.5198,1.0
39423,1.0,1.0,1.0,0.632772,0.3726,0.5669,0.5669,1.0
39424,1.0,1.0,1.0,0.548211,0.4092,0.5944,0.5944,1.0
39425,1.0,1.0,1.0,0.438235,0.4287,0.6442,0.6442,1.0
39426,1.0,1.0,1.0,0.280375,0.481,0.6807,0.6807,1.0
39427,1.0,1.0,1.0,0.135765,0.5443,0.7598,0.7598,1.0
39428,1.0,1.0,1.0,0.039602,0.6379,0.7667,0.7667,1.0
39429,1.0,1.0,1.0,0.0028,0.7415,0.7643,0.7643,1.0
39430,1.0,1.0,1.0,0.0,0.7416,0.8126,0.8126,1.0
39431,1.0,1.0,1.0,0.0,0.7346,0.8187,0.8187,1.0
39432,1.0,1.0,1.0,0.0,0.7818,0.7698,0.7698,1.0
39433,1.0,1.0,1.0,0.0,0.8077,0.7455,0.7455,1.0
39434,1.0,1.0,1.0,0.0,0.8121,0.6538,0.6538,1.0
39435,1.0,1.0,1.0,0.0,0.7917,0.5889,0.5889,1.0
39436,1.0,1.0,1.0,0.0,0.7836,0.5245,0.5245,1.0
39437,1.0,1.0,1.0,0.0,0.7493,0.4544,0.4544,1.0
39438,1.0,1.0,1.0,0.006401,0.6715,0.3919,0.3919,1.0
39439,1.0,1.0,1.0,0.052788,0.604,0.3535,0.3535,1.0
39440,1.0,1.0,1.0,0.15956,0.5333,0.2924,0.2924,1.0
39441,1.0,1.0,1.0,0.305844,0.363,0.2714,0.2714,1.0
39442,1.0,1.0,1.0,0.451168,0.3783,0.2246,0.2246,1.0
39443,1.0,1.0,1.0,0.55318,0.3805,0.2223,0.2223,1.0
39444,1.0,1.0,1.0,0.625267,0.3045,0.2158,0.2158,1.0
39445,1.0,1.0,1.0,0.654422,0.318,0.2766,0.2766,1.0
39446,1.0,1.0,1.0,0.639276,0.331,0.3809,0.3809,1.0
39447,1.0,1.0,1.0,0.538213,0.3482,0.4695,0.4695,1.0
39448,1.0,1.0,1.0,0.389781,0.3264,0.5249,0.5249,1.0
39449,1.0,1.0,1.0,0.249873,0.3223,0.5996,0.5996,1.0
39450,1.0,1.0,1.0,0.128868,0.3261,0.6614,0.6614,1.0
39451,1.0,1.0,1.0,0.060704,0.2991,0.6466,0.6466,1.0
39452,1.0,1.0,1.0,0.016808,0.3065,0.6735,0.6735,1.0
39453,1.0,1.0,1.0,0.0008,0.381,0.6672,0.6672,1.0
39454,1.0,1.0,1.0,0.0,0.4224,0.6768,0.6768,1.0
39455,1.0,1.0,1.0,0.0,0.5593,0.6826,0.6826,1.0
39456,1.0,1.0,1.0,0.0,0.5547,0.7016,0.7016,1.0
39457,1.0,1.0,1.0,0.0,0.4714,0.7094,0.7094,1.0
39458,1.0,1.0,1.0,0.0,0.4197,0.711,0.711,1.0
39459,1.0,1.0,1.0,0.0,0.3055,0.7182,0.7182,1.0
39460,1.0,1.0,1.0,0.0,0.2785,0.7145,0.7145,1.0
39461,1.0,1.0,1.0,0.0,0.2867,0.7029,0.7029,1.0
39462,1.0,1.0,1.0,0.0042,0.247,0.6865,0.6865,1.0
39463,1.0,1.0,1.0,0.045819,0.1948,0.6811,0.6811,1.0
39464,1.0,1.0,1.0,0.138992,0.1069,0.6665,0.6665,1.0
39465,1.0,1.0,1.0,0.270072,0.0576,0.6486,0.6486,1.0
39466,1.0,1.0,1.0,0.391722,0.026,0.6061,0.6061,1.0
39467,1.0,1.0,1.0,0.518699,0.0162,0.5542,0.5542,1.0
39468,1.0,1.0,1.0,0.599687,0.015,0.4785,0.4785,1.0
39469,1.0,1.0,1.0,0.651152,0.02,0.4145,0.4145,1.0
39470,1.0,1.0,1.0,0.624653,0.0173,0.3691,0.3691,1.0
39471,1.0,1.0,1.0,0.603826,0.0323,0.3155,0.3155,1.0
39472,1.0,1.0,1.0,0.523971,0.0745,0.2868,0.2868,1.0
39473,1.0,1.0,1.0,0.392951,0.0682,0.2597,0.2597,1.0
39474,1.0,1.0,1.0,0.248357,0.083,0.2628,0.2628,1.0
39475,1.0,1.0,1.0,0.107646,0.0618,0.2431,0.2431,1.0
39476,1.0,1.0,1.0,0.03499,0.0992,0.2231,0.2231,1.0
39477,1.0,1.0,1.0,0.0026,0.08,0.1577,0.1577,1.0
39478,1.0,1.0,1.0,0.0,0.1362,0.128,0.128,1.0
39479,1.0,1.0,1.0,0.0,0.1564,0.1055,0.1055,1.0
39480,1.0,1.0,1.0,0.0,0.1964,0.0896,0.0896,1.0
39481,1.0,1.0,1.0,0.0,0.2037,0.096,0.096,1.0
39482,1.0,1.0,1.0,0.0,0.1366,0.164,0.164,1.0
39483,1.0,1.0,1.0,0.0,0.058,0.1624,0.1624,1.0
39484,1.0,1.0,1.0,0.0,0.0456,0.1555,0.1555,1.0
39485,1.0,1.0,1.0,0.0,0.0267,0.1278,0.1278,1.0
39486,1.0,1.0,1.0,0.001,0.0258,0.0959,0.0959,1.0
39487,1.0,1.0,1.0,0.016997,0.031,0.0923,0.0923,1.0
39488,1.0,1.0,1.0,0.070251,0.0194,0.0904,0.0904,1.0
39489,1.0,1.0,1.0,0.139289,0.0212,0.0734,0.0734,1.0
39490,1.0,1.0,1.0,0.211741,0.0263,0.0589,0.0589,1.0
39491,1.0,1.0,1.0,0.275622,0.0452,0.0438,0.0438,1.0
39492,1.0,1.0,1.0,0.322851,0.0597,0.0424,0.0424,1.0
39493,1.0,1.0,1.0,0.349453,0.0963,0.0365,0.0365,1.0
39494,1.0,1.0,1.0,0.365408,0.1327,0.0295,0.0295,1.0
39495,1.0,1.0,1.0,0.365283,0.1408,0.0354,0.0354,1.0
39496,1.0,1.0,1.0,0.340136,0.13,0.0328,0.0328,1.0
39497,1.0,1.0,1.0,0.261778,0.1352,0.0321,0.0321,1.0
39498,1.0,1.0,1.0,0.169211,0.1269,0.0355,0.0355,1.0
39499,1.0,1.0,1.0,0.097902,0.1383,0.029,0.029,1.0
39500,1.0,1.0,1.0,0.039009,0.2789,0.0346,0.0346,1.0
39501,1.0,1.0,1.0,0.0018,0.382,0.0424,0.0424,1.0
39502,1.0,1.0,1.0,0.0,0.4294,0.0373,0.0373,1.0
39503,1.0,1.0,1.0,0.0,0.5411,0.0319,0.0319,1.0
39504,1.0,1.0,1.0,0.0,0.575,0.0289,0.0289,1.0
39505,1.0,1.0,1.0,0.0,0.5142,0.0341,0.0341,1.0
39506,1.0,1.0,1.0,0.0,0.5016,0.0362,0.0362,1.0
39507,1.0,1.0,1.0,0.0,0.4123,0.04,0.04,1.0
39508,1.0,1.0,1.0,0.0,0.3498,0.0417,0.0417,1.0
39509,1.0,1.0,1.0,0.0,0.2812,0.0423,0.0423,1.0
39510,1.0,1.0,1.0,0.001599,0.265,0.0535,0.0535,1.0
39511,1.0,1.0,1.0,0.022401,0.2482,0.0761,0.0761,1.0
39512,1.0,1.0,1.0,0.074015,0.3466,0.1176,0.1176,1.0
39513,1.0,1.0,1.0,0.151841,0.3259,0.1594,0.1594,1.0
39514,1.0,1.0,1.0,0.253588,0.3281,0.2527,0.2527,1.0
39515,1.0,1.0,1.0,0.376853,0.3258,0.3949,0.3949,1.0
39516,1.0,1.0,1.0,0.467534,0.3831,0.5571,0.5571,1.0
39517,1.0,1.0,1.0,0.492707,0.5601,0.6127,0.6127,1.0
39518,1.0,1.0,1.0,0.44158,0.4821,0.6796,0.6796,1.0
39519,1.0,1.0,1.0,0.392547,0.4473,0.6959,0.6959,1.0
39520,1.0,1.0,1.0,0.295133,0.4743,0.7156,0.7156,1.0
39521,1.0,1.0,1.0,0.198837,0.5887,0.7496,0.7496,1.0
39522,1.0,1.0,1.0,0.131332,0.6302,0.7935,0.7935,1.0
39523,1.0,1.0,1.0,0.052853,0.6172,0.8351,0.8351,1.0
39524,1.0,1.0,1.0,0.014833,0.5842,0.8656,0.8656,1.0
39525,1.0,1.0,1.0,0.000799,0.5896,0.884,0.884,1.0
39526,1.0,1.0,1.0,0.0,0.6396,0.8896,0.8896,1.0
39527,1.0,1.0,1.0,0.0,0.6562,0.8848,0.8848,1.0
39528,1.0,1.0,1.0,0.0,0.6453,0.8865,0.8865,1.0
39529,1.0,1.0,1.0,0.0,0.6595,0.8785,0.8785,1.0
39530,1.0,1.0,1.0,0.0,0.6264,0.8567,0.8567,1.0
39531,1.0,1.0,1.0,0.0,0.5777,0.8479,0.8479,1.0
39532,1.0,1.0,1.0,0.0,0.5562,0.8077,0.8077,1.0
39533,1.0,1.0,1.0,0.0,0.5239,0.7909,0.7909,1.0
39534,1.0,1.0,1.0,0.0008,0.5456,0.7601,0.7601,1.0
39535,1.0,1.0,1.0,0.020603,0.4237,0.7474,0.7474,1.0
39536,1.0,1.0,1.0,0.064513,0.2746,0.6366,0.6366,1.0
39537,1.0,1.0,1.0,0.10708,0.265,0.6288,0.6288,1.0
39538,1.0,1.0,1.0,0.149924,0.2472,0.5653,0.5653,1.0
39539,1.0,1.0,1.0,0.182167,0.3221,0.5298,0.5298,1.0
39540,1.0,1.0,1.0,0.270162,0.3217,0.457,0.457,1.0
39541,1.0,1.0,1.0,0.331516,0.3145,0.4437,0.4437,1.0
39542,1.0,1.0,1.0,0.371819,0.3321,0.4471,0.4471,1.0
39543,1.0,1.0,1.0,0.399552,0.3667,0.4848,0.4848,1.0
39544,1.0,1.0,1.0,0.331672,0.3998,0.4747,0.4747,1.0
39545,1.0,1.0,1.0,0.26069,0.4436,0.4736,0.4736,1.0
39546,1.0,1.0,1.0,0.191966,0.4636,0.44,0.44,1.0
39547,1.0,1.0,1.0,0.103262,0.5096,0.407,0.407,1.0
39548,1.0,1.0,1.0,0.031795,0.5438,0.4275,0.4275,1.0
39549,1.0,1.0,1.0,0.0014,0.4188,0.4338,0.4338,1.0
39550,1.0,1.0,1.0,0.0,0.5415,0.4287,0.4287,1.0
39551,1.0,1.0,1.0,0.0,0.4574,0.3756,0.3756,1.0
39552,1.0,1.0,1.0,0.0,0.4602,0.3812,0.3812,1.0
39553,1.0,1.0,1.0,0.0,0.4522,0.3641,0.3641,1.0
39554,1.0,1.0,1.0,0.0,0.4791,0.398,0.398,1.0
39555,1.0,1.0,1.0,0.0,0.4868,0.4238,0.4238,1.0
39556,1.0,1.0,1.0,0.0,0.4611,0.4729,0.4729,1.0
39557,1.0,1.0,1.0,0.0,0.455,0.5194,0.5194,1.0
39558,1.0,1.0,1.0,0.004399,0.4239,0.5559,0.5559,1.0
39559,1.0,1.0,1.0,0.047385,0.2931,0.6042,0.6042,1.0
39560,1.0,1.0,1.0,0.153217,0.1795,0.5854,0.5854,1.0
39561,1.0,1.0,1.0,0.300726,0.0847,0.5777,0.5777,1.0
39562,1.0,1.0,1.0,0.439838,0.0552,0.5764,0.5764,1.0
39563,1.0,1.0,1.0,0.545773,0.0381,0.569,0.569,1.0
39564,1.0,1.0,1.0,0.622784,0.0323,0.533,0.533,1.0
39565,1.0,1.0,1.0,0.633193,0.0289,0.5234,0.5234,1.0
39566,1.0,1.0,1.0,0.611699,0.0223,0.4873,0.4873,1.0
39567,1.0,1.0,1.0,0.561538,0.0169,0.4445,0.4445,1.0
39568,1.0,1.0,1.0,0.457128,0.0221,0.4145,0.4145,1.0
39569,1.0,1.0,1.0,0.338127,0.0184,0.3886,0.3886,1.0
39570,1.0,1.0,1.0,0.215588,0.0241,0.3846,0.3846,1.0
39571,1.0,1.0,1.0,0.104421,0.0262,0.3622,0.3622,1.0
39572,1.0,1.0,1.0,0.030989,0.0318,0.3498,0.3498,1.0
39573,1.0,1.0,1.0,0.002,0.0562,0.2998,0.2998,1.0
39574,1.0,1.0,1.0,0.0,0.0462,0.2603,0.2603,1.0
