Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,omega,Rel_TimeStep
,,,,,,,42292,9592.0,1.0,1
,,,,,,,42293,9802.0,1.0,1
,,,,,,,42294,9802.0,1.0,1
,,,,,,,42295,12699.0,1.0,1
,,,,,,,42296,12699.0,1.0,1
,,,,,,,42297,14195.5,1.0,1
,,,,,,,42298,14195.5,1.0,1
,,,,,,,42299,14490.0,1.0,1
,,,,,,,42300,14490.0,1.0,1
,,,,,,,42301,14321.6,1.0,1
,,,,,,,42302,14321.6,1.0,1
,,,,,,,42303,14110.1,1.0,1
,,,,,,,42304,14110.1,1.0,1
,,,,,,,42305,14244.0,1.0,1
,,,,,,,42306,14244.0,1.0,1
,,,,,,,42307,15396.0,1.0,1
,,,,,,,42308,15396.0,1.0,1
,,,,,,,42309,14477.0,1.0,1
,,,,,,,42310,14477.0,1.0,1
,,,,,,,42311,12576.0,1.0,1
,,,,,,,42312,12576.0,1.0,1
,,,,,,,42313,10606.0,1.0,1
,,,,,,,42314,10606.0,1.0,1
,,,,,,,42315,9816.0,1.0,1
,,,,,,,42316,9816.0,1.0,1
,,,,,,,42317,9779.0,1.0,1
,,,,,,,42318,9779.0,1.0,1
,,,,,,,42319,10974.0,1.0,1
,,,,,,,42320,10974.0,1.0,1
,,,,,,,42321,12678.5,1.0,1
,,,,,,,42322,12678.5,1.0,1
,,,,,,,42323,13529.9,1.0,1
,,,,,,,42324,13529.9,1.0,1
,,,,,,,42325,13322.6,1.0,1
,,,,,,,42326,13322.6,1.0,1
,,,,,,,42327,12884.7,1.0,1
,,,,,,,42328,12884.7,1.0,1
,,,,,,,42329,13054.7,1.0,1
,,,,,,,42330,13054.7,1.0,1
,,,,,,,42331,14630.0,1.0,1
,,,,,,,42332,14630.0,1.0,1
,,,,,,,42333,13905.0,1.0,1
,,,,,,,42334,13905.0,1.0,1
,,,,,,,42335,12404.0,1.0,1
,,,,,,,42336,12404.0,1.0,1
,,,,,,,42337,10646.0,1.0,1
,,,,,,,42338,10646.0,1.0,1
,,,,,,,42339,9692.0,1.0,1
,,,,,,,42340,9692.0,1.0,1
,,,,,,,42341,9811.0,1.0,1
,,,,,,,42342,9811.0,1.0,1
,,,,,,,42343,10800.8,1.0,1
,,,,,,,42344,10800.8,1.0,1
,,,,,,,42345,12587.6,1.0,1
,,,,,,,42346,12587.6,1.0,1
,,,,,,,42347,13134.5,1.0,1
,,,,,,,42348,13134.5,1.0,1
,,,,,,,42349,13035.0,1.0,1
,,,,,,,42350,13035.0,1.0,1
,,,,,,,42351,12821.7,1.0,1
,,,,,,,42352,12821.7,1.0,1
,,,,,,,42353,14131.8,1.0,1
,,,,,,,42354,14131.8,1.0,1
,,,,,,,42355,15334.0,1.0,1
,,,,,,,42356,15334.0,1.0,1
,,,,,,,42357,14136.0,1.0,1
,,,,,,,42358,14136.0,1.0,1
,,,,,,,42359,11951.0,1.0,1
,,,,,,,42360,11951.0,1.0,1
,,,,,,,42361,10383.0,1.0,1
,,,,,,,42362,10383.0,1.0,1
,,,,,,,42363,9949.0,1.0,1
,,,,,,,42364,9949.0,1.0,1
,,,,,,,42365,10451.0,1.0,1
,,,,,,,42366,10451.0,1.0,1
,,,,,,,42367,13718.1,1.0,1
,,,,,,,42368,13718.1,1.0,1
,,,,,,,42369,15125.3,1.0,1
,,,,,,,42370,15125.3,1.0,1
,,,,,,,42371,15337.6,1.0,1
,,,,,,,42372,15337.6,1.0,1
,,,,,,,42373,15166.2,1.0,1
,,,,,,,42374,15166.2,1.0,1
,,,,,,,42375,14902.6,1.0,1
,,,,,,,42376,14902.6,1.0,1
,,,,,,,42377,15934.8,1.0,1
,,,,,,,42378,15934.8,1.0,1
,,,,,,,42379,17174.0,1.0,1
,,,,,,,42380,17174.0,1.0,1
,,,,,,,42381,15986.0,1.0,1
,,,,,,,42382,15986.0,1.0,1
,,,,,,,42383,13477.0,1.0,1
,,,,,,,42384,13477.0,1.0,1
,,,,,,,42385,11506.0,1.0,1
,,,,,,,42386,11506.0,1.0,1
,,,,,,,42387,11014.0,1.0,1
,,,,,,,42388,11014.0,1.0,1
,,,,,,,42389,11473.0,1.0,1
,,,,,,,42390,11473.0,1.0,1
,,,,,,,42391,14461.8,1.0,1
,,,,,,,42392,14461.8,1.0,1
,,,,,,,42393,15513.3,1.0,1
,,,,,,,42394,15513.3,1.0,1
,,,,,,,42395,15530.7,1.0,1
,,,,,,,42396,15530.7,1.0,1
,,,,,,,42397,15234.4,1.0,1
,,,,,,,42398,15234.4,1.0,1
,,,,,,,42399,14928.0,1.0,1
,,,,,,,42400,14928.0,1.0,1
,,,,,,,42401,15853.2,1.0,1
,,,,,,,42402,15853.2,1.0,1
,,,,,,,42403,17272.0,1.0,1
,,,,,,,42404,17272.0,1.0,1
,,,,,,,42405,16261.0,1.0,1
,,,,,,,42406,16261.0,1.0,1
,,,,,,,42407,13868.0,1.0,1
,,,,,,,42408,13868.0,1.0,1
,,,,,,,42409,11905.0,1.0,1
,,,,,,,42410,11905.0,1.0,1
,,,,,,,42411,11136.0,1.0,1
,,,,,,,42412,11136.0,1.0,1
,,,,,,,42413,11427.0,1.0,1
,,,,,,,42414,11427.0,1.0,1
,,,,,,,42415,14613.0,1.0,1
,,,,,,,42416,14613.0,1.0,1
,,,,,,,42417,15969.3,1.0,1
,,,,,,,42418,15969.3,1.0,1
,,,,,,,42419,16348.6,1.0,1
,,,,,,,42420,16348.6,1.0,1
,,,,,,,42421,16442.0,1.0,1
,,,,,,,42422,16442.0,1.0,1
,,,,,,,42423,16514.6,1.0,1
,,,,,,,42424,16514.6,1.0,1
,,,,,,,42425,17671.4,1.0,1
,,,,,,,42426,17671.4,1.0,1
,,,,,,,42427,18165.0,1.0,1
,,,,,,,42428,18165.0,1.0,1
,,,,,,,42429,16752.0,1.0,1
,,,,,,,42430,16752.0,1.0,1
,,,,,,,42431,14012.0,1.0,1
,,,,,,,42432,14012.0,1.0,1
,,,,,,,42433,11997.0,1.0,1
,,,,,,,42434,11997.0,1.0,1
,,,,,,,42435,11381.0,1.0,1
,,,,,,,42436,11381.0,1.0,1
,,,,,,,42437,11732.0,1.0,1
,,,,,,,42438,11732.0,1.0,1
,,,,,,,42439,14452.0,1.0,1
,,,,,,,42440,14452.0,1.0,1
,,,,,,,42441,16043.7,1.0,1
,,,,,,,42442,16043.7,1.0,1
,,,,,,,42443,16387.2,1.0,1
,,,,,,,42444,16387.2,1.0,1
,,,,,,,42445,16278.2,1.0,1
,,,,,,,42446,16278.2,1.0,1
,,,,,,,42447,16148.6,1.0,1
,,,,,,,42448,16148.6,1.0,1
,,,,,,,42449,17114.3,1.0,1
,,,,,,,42450,17114.3,1.0,1
,,,,,,,42451,17603.0,1.0,1
,,,,,,,42452,17603.0,1.0,1
,,,,,,,42453,16405.0,1.0,1
,,,,,,,42454,16405.0,1.0,1
,,,,,,,42455,13737.0,1.0,1
,,,,,,,42456,13737.0,1.0,1
,,,,,,,42457,11634.0,1.0,1
,,,,,,,42458,11634.0,1.0,1
,,,,,,,42459,10970.0,1.0,1
,,,,,,,42460,10970.0,1.0,1
,,,,,,,42461,11299.0,1.0,1
,,,,,,,42462,11299.0,1.0,1
,,,,,,,42463,14218.4,1.0,1
,,,,,,,42464,14218.4,1.0,1
,,,,,,,42465,15327.6,1.0,1
,,,,,,,42466,15327.6,1.0,1
,,,,,,,42467,15354.3,1.0,1
,,,,,,,42468,15354.3,1.0,1
,,,,,,,42469,14950.3,1.0,1
,,,,,,,42470,14950.3,1.0,1
,,,,,,,42471,14596.0,1.0,1
,,,,,,,42472,14596.0,1.0,1
,,,,,,,42473,15327.4,1.0,1
,,,,,,,42474,15327.4,1.0,1
,,,,,,,42475,16171.0,1.0,1
,,,,,,,42476,16171.0,1.0,1
,,,,,,,42477,15045.0,1.0,1
,,,,,,,42478,15045.0,1.0,1
,,,,,,,42479,13096.0,1.0,1
,,,,,,,42480,13096.0,1.0,1
,,,,,,,42481,11145.0,1.0,1
,,,,,,,42482,11145.0,1.0,1
,,,,,,,42483,10430.0,1.0,1
,,,,,,,42484,10430.0,1.0,1
,,,,,,,42485,10469.0,1.0,1
,,,,,,,42486,10469.0,1.0,1
,,,,,,,42487,11629.6,1.0,1
,,,,,,,42488,11629.6,1.0,1
,,,,,,,42489,13348.2,1.0,1
,,,,,,,42490,13348.2,1.0,1
,,,,,,,42491,13817.2,1.0,1
,,,,,,,42492,13817.2,1.0,1
,,,,,,,42493,13407.6,1.0,1
,,,,,,,42494,13407.6,1.0,1
,,,,,,,42495,12937.2,1.0,1
,,,,,,,42496,12937.2,1.0,1
,,,,,,,42497,14007.1,1.0,1
,,,,,,,42498,14007.1,1.0,1
,,,,,,,42499,14948.0,1.0,1
,,,,,,,42500,14948.0,1.0,1
,,,,,,,42501,14002.0,1.0,1
,,,,,,,42502,14002.0,1.0,1
,,,,,,,42503,12421.0,1.0,1
,,,,,,,42504,12421.0,1.0,1
,,,,,,,42505,10730.0,1.0,1
,,,,,,,42506,10730.0,1.0,1
,,,,,,,42507,9987.0,1.0,1
,,,,,,,42508,9987.0,1.0,1
,,,,,,,42509,9911.0,1.0,1
,,,,,,,42510,9911.0,1.0,1
,,,,,,,42511,10673.1,1.0,1
,,,,,,,42512,10673.1,1.0,1
,,,,,,,42513,12318.0,1.0,1
,,,,,,,42514,12318.0,1.0,1
,,,,,,,42515,13092.7,1.0,1
,,,,,,,42516,13092.7,1.0,1
,,,,,,,42517,13137.6,1.0,1
,,,,,,,42518,13137.6,1.0,1
,,,,,,,42519,12793.4,1.0,1
,,,,,,,42520,12793.4,1.0,1
,,,,,,,42521,13847.1,1.0,1
,,,,,,,42522,13847.1,1.0,1
,,,,,,,42523,14893.0,1.0,1
,,,,,,,42524,14893.0,1.0,1
,,,,,,,42525,13767.0,1.0,1
,,,,,,,42526,13767.0,1.0,1
,,,,,,,42527,11842.0,1.0,1
,,,,,,,42528,11842.0,1.0,1
,,,,,,,42529,10162.0,1.0,1
,,,,,,,42530,10162.0,1.0,1
,,,,,,,42531,9607.0,1.0,1
,,,,,,,42532,9607.0,1.0,1
,,,,,,,42533,9912.0,1.0,1
,,,,,,,42534,9912.0,1.0,1
,,,,,,,42535,12193.3,1.0,1
,,,,,,,42536,12193.3,1.0,1
,,,,,,,42537,14040.2,1.0,1
,,,,,,,42538,14040.2,1.0,1
,,,,,,,42539,14731.7,1.0,1
,,,,,,,42540,14731.7,1.0,1
,,,,,,,42541,14723.8,1.0,1
,,,,,,,42542,14723.8,1.0,1
,,,,,,,42543,14484.9,1.0,1
,,,,,,,42544,14484.9,1.0,1
,,,,,,,42545,15476.7,1.0,1
,,,,,,,42546,15476.7,1.0,1
,,,,,,,42547,16310.0,1.0,1
,,,,,,,42548,16310.0,1.0,1
,,,,,,,42549,14931.0,1.0,1
,,,,,,,42550,14931.0,1.0,1
,,,,,,,42551,12382.0,1.0,1
,,,,,,,42552,12382.0,1.0,1
,,,,,,,42553,10384.0,1.0,1
,,,,,,,42554,10384.0,1.0,1
,,,,,,,42555,9684.0,1.0,1
,,,,,,,42556,9684.0,1.0,1
,,,,,,,42557,9948.0,1.0,1
,,,,,,,42558,9948.0,1.0,1
,,,,,,,42559,12960.0,1.0,1
,,,,,,,42560,12960.0,1.0,1
,,,,,,,42561,14449.7,1.0,1
,,,,,,,42562,14449.7,1.0,1
,,,,,,,42563,14914.2,1.0,1
,,,,,,,42564,14914.2,1.0,1
,,,,,,,42565,14977.3,1.0,1
,,,,,,,42566,14977.3,1.0,1
,,,,,,,42567,14920.2,1.0,1
,,,,,,,42568,14920.2,1.0,1
,,,,,,,42569,15945.5,1.0,1
,,,,,,,42570,15945.5,1.0,1
,,,,,,,42571,16756.0,1.0,1
,,,,,,,42572,16756.0,1.0,1
,,,,,,,42573,15600.0,1.0,1
,,,,,,,42574,15600.0,1.0,1
,,,,,,,42575,13109.0,1.0,1
,,,,,,,42576,13109.0,1.0,1
,,,,,,,42577,11116.0,1.0,1
,,,,,,,42578,11116.0,1.0,1
,,,,,,,42579,10516.0,1.0,1
,,,,,,,42580,10516.0,1.0,1
,,,,,,,42581,10918.0,1.0,1
,,,,,,,42582,10918.0,1.0,1
,,,,,,,42583,14138.1,1.0,1
,,,,,,,42584,14138.1,1.0,1
,,,,,,,42585,15276.4,1.0,1
,,,,,,,42586,15276.4,1.0,1
,,,,,,,42587,15264.3,1.0,1
,,,,,,,42588,15264.3,1.0,1
,,,,,,,42589,14970.4,1.0,1
,,,,,,,42590,14970.4,1.0,1
,,,,,,,42591,14723.8,1.0,1
,,,,,,,42592,14723.8,1.0,1
,,,,,,,42593,15883.2,1.0,1
,,,,,,,42594,15883.2,1.0,1
,,,,,,,42595,17088.0,1.0,1
,,,,,,,42596,17088.0,1.0,1
,,,,,,,42597,16105.0,1.0,1
,,,,,,,42598,16105.0,1.0,1
,,,,,,,42599,13658.0,1.0,1
,,,,,,,42600,13658.0,1.0,1
,,,,,,,42601,11573.0,1.0,1
,,,,,,,42602,11573.0,1.0,1
,,,,,,,42603,10981.0,1.0,1
,,,,,,,42604,10981.0,1.0,1
,,,,,,,42605,11367.0,1.0,1
,,,,,,,42606,11367.0,1.0,1
,,,,,,,42607,14548.1,1.0,1
,,,,,,,42608,14548.1,1.0,1
,,,,,,,42609,15726.3,1.0,1
,,,,,,,42610,15726.3,1.0,1
,,,,,,,42611,15743.4,1.0,1
,,,,,,,42612,15743.4,1.0,1
,,,,,,,42613,15404.8,1.0,1
,,,,,,,42614,15404.8,1.0,1
,,,,,,,42615,15155.8,1.0,1
,,,,,,,42616,15155.8,1.0,1
,,,,,,,42617,16425.6,1.0,1
,,,,,,,42618,16425.6,1.0,1
,,,,,,,42619,17288.0,1.0,1
,,,,,,,42620,17288.0,1.0,1
,,,,,,,42621,16261.0,1.0,1
,,,,,,,42622,16261.0,1.0,1
,,,,,,,42623,13768.0,1.0,1
,,,,,,,42624,13768.0,1.0,1
,,,,,,,42625,11667.0,1.0,1
,,,,,,,42626,11667.0,1.0,1
,,,,,,,42627,11028.0,1.0,1
,,,,,,,42628,11028.0,1.0,1
,,,,,,,42629,11380.0,1.0,1
,,,,,,,42630,11380.0,1.0,1
,,,,,,,42631,14432.0,1.0,1
,,,,,,,42632,14432.0,1.0,1
,,,,,,,42633,15625.9,1.0,1
,,,,,,,42634,15625.9,1.0,1
,,,,,,,42635,15567.3,1.0,1
,,,,,,,42636,15567.3,1.0,1
,,,,,,,42637,15173.0,1.0,1
,,,,,,,42638,15173.0,1.0,1
,,,,,,,42639,14920.0,1.0,1
,,,,,,,42640,14920.0,1.0,1
,,,,,,,42641,15946.8,1.0,1
,,,,,,,42642,15946.8,1.0,1
,,,,,,,42643,16578.0,1.0,1
,,,,,,,42644,16578.0,1.0,1
,,,,,,,42645,15553.0,1.0,1
,,,,,,,42646,15553.0,1.0,1
,,,,,,,42647,13654.0,1.0,1
,,,,,,,42648,13654.0,1.0,1
,,,,,,,42649,11668.0,1.0,1
,,,,,,,42650,11668.0,1.0,1
,,,,,,,42651,10925.0,1.0,1
,,,,,,,42652,10925.0,1.0,1
,,,,,,,42653,10980.0,1.0,1
,,,,,,,42654,10980.0,1.0,1
,,,,,,,42655,12257.1,1.0,1
,,,,,,,42656,12257.1,1.0,1
,,,,,,,42657,13912.4,1.0,1
,,,,,,,42658,13912.4,1.0,1
,,,,,,,42659,14296.3,1.0,1
,,,,,,,42660,14296.3,1.0,1
,,,,,,,42661,13829.5,1.0,1
,,,,,,,42662,13829.5,1.0,1
,,,,,,,42663,13356.5,1.0,1
,,,,,,,42664,13356.5,1.0,1
,,,,,,,42665,14583.8,1.0,1
,,,,,,,42666,14583.8,1.0,1
,,,,,,,42667,15524.0,1.0,1
,,,,,,,42668,15524.0,1.0,1
,,,,,,,42669,14645.0,1.0,1
,,,,,,,42670,14645.0,1.0,1
,,,,,,,42671,13120.0,1.0,1
,,,,,,,42672,13120.0,1.0,1
,,,,,,,42673,11447.0,1.0,1
,,,,,,,42674,11447.0,1.0,1
,,,,,,,42675,10791.0,1.0,1
,,,,,,,42676,10791.0,1.0,1
,,,,,,,42677,10809.0,1.0,1
,,,,,,,42678,10809.0,1.0,1
,,,,,,,42679,11733.1,1.0,1
,,,,,,,42680,11733.1,1.0,1
,,,,,,,42681,13269.6,1.0,1
,,,,,,,42682,13269.6,1.0,1
,,,,,,,42683,13849.5,1.0,1
,,,,,,,42684,13849.5,1.0,1
,,,,,,,42685,13717.8,1.0,1
,,,,,,,42686,13717.8,1.0,1
,,,,,,,42687,13449.0,1.0,1
,,,,,,,42688,13449.0,1.0,1
,,,,,,,42689,15043.6,1.0,1
,,,,,,,42690,15043.6,1.0,1
,,,,,,,42691,16131.0,1.0,1
,,,,,,,42692,16131.0,1.0,1
,,,,,,,42693,15159.0,1.0,1
,,,,,,,42694,15159.0,1.0,1
,,,,,,,42695,13005.0,1.0,1
,,,,,,,42696,13005.0,1.0,1
,,,,,,,42697,11277.0,1.0,1
,,,,,,,42698,11277.0,1.0,1
,,,,,,,42699,10812.0,1.0,1
,,,,,,,42700,10812.0,1.0,1
,,,,,,,42701,11303.0,1.0,1
,,,,,,,42702,11303.0,1.0,1
,,,,,,,42703,14550.0,1.0,1
,,,,,,,42704,14550.0,1.0,1
,,,,,,,42705,15801.3,1.0,1
,,,,,,,42706,15801.3,1.0,1
,,,,,,,42707,15725.7,1.0,1
,,,,,,,42708,15725.7,1.0,1
,,,,,,,42709,15341.6,1.0,1
,,,,,,,42710,15341.6,1.0,1
,,,,,,,42711,14990.7,1.0,1
,,,,,,,42712,14990.7,1.0,1
,,,,,,,42713,16194.8,1.0,1
,,,,,,,42714,16194.8,1.0,1
,,,,,,,42715,17297.0,1.0,1
,,,,,,,42716,17297.0,1.0,1
,,,,,,,42717,16273.0,1.0,1
,,,,,,,42718,16273.0,1.0,1
,,,,,,,42719,13764.0,1.0,1
,,,,,,,42720,13764.0,1.0,1
,,,,,,,42721,11657.0,1.0,1
,,,,,,,42722,11657.0,1.0,1
,,,,,,,42723,11077.0,1.0,1
,,,,,,,42724,11077.0,1.0,1
,,,,,,,42725,11485.0,1.0,1
,,,,,,,42726,11485.0,1.0,1
,,,,,,,42727,14646.1,1.0,1
,,,,,,,42728,14646.1,1.0,1
,,,,,,,42729,15750.5,1.0,1
,,,,,,,42730,15750.5,1.0,1
,,,,,,,42731,15593.3,1.0,1
,,,,,,,42732,15593.3,1.0,1
,,,,,,,42733,15234.8,1.0,1
,,,,,,,42734,15234.8,1.0,1
,,,,,,,42735,14922.7,1.0,1
,,,,,,,42736,14922.7,1.0,1
,,,,,,,42737,16183.4,1.0,1
,,,,,,,42738,16183.4,1.0,1
,,,,,,,42739,17100.0,1.0,1
,,,,,,,42740,17100.0,1.0,1
,,,,,,,42741,16052.0,1.0,1
,,,,,,,42742,16052.0,1.0,1
,,,,,,,42743,13642.0,1.0,1
,,,,,,,42744,13642.0,1.0,1
,,,,,,,42745,11445.0,1.0,1
,,,,,,,42746,11445.0,1.0,1
,,,,,,,42747,10754.0,1.0,1
,,,,,,,42748,10754.0,1.0,1
,,,,,,,42749,11064.0,1.0,1
,,,,,,,42750,11064.0,1.0,1
,,,,,,,42751,13911.0,1.0,1
,,,,,,,42752,13911.0,1.0,1
,,,,,,,42753,15402.8,1.0,1
,,,,,,,42754,15402.8,1.0,1
,,,,,,,42755,15608.2,1.0,1
,,,,,,,42756,15608.2,1.0,1
,,,,,,,42757,15255.5,1.0,1
,,,,,,,42758,15255.5,1.0,1
,,,,,,,42759,14948.7,1.0,1
,,,,,,,42760,14948.7,1.0,1
,,,,,,,42761,15883.6,1.0,1
,,,,,,,42762,15883.6,1.0,1
,,,,,,,42763,16633.0,1.0,1
,,,,,,,42764,16633.0,1.0,1
,,,,,,,42765,15518.0,1.0,1
,,,,,,,42766,15518.0,1.0,1
,,,,,,,42767,13363.0,1.0,1
,,,,,,,42768,13363.0,1.0,1
,,,,,,,42769,11176.0,1.0,1
,,,,,,,42770,11176.0,1.0,1
,,,,,,,42771,10320.0,1.0,1
,,,,,,,42772,10320.0,1.0,1
,,,,,,,42773,10328.0,1.0,1
,,,,,,,42774,10328.0,1.0,1
,,,,,,,42775,11571.0,1.0,1
,,,,,,,42776,11571.0,1.0,1
,,,,,,,42777,13542.2,1.0,1
,,,,,,,42778,13542.2,1.0,1
,,,,,,,42779,14540.5,1.0,1
,,,,,,,42780,14540.5,1.0,1
,,,,,,,42781,14033.7,1.0,1
,,,,,,,42782,14033.7,1.0,1
,,,,,,,42783,12450.6,1.0,1
,,,,,,,42784,12450.6,1.0,1
,,,,,,,42785,12502.5,1.0,1
,,,,,,,42786,12502.5,1.0,1
,,,,,,,42787,13039.0,1.0,1
,,,,,,,42788,13039.0,1.0,1
,,,,,,,42789,12947.0,1.0,1
,,,,,,,42790,12947.0,1.0,1
,,,,,,,42791,12040.0,1.0,1
,,,,,,,42792,12040.0,1.0,1
,,,,,,,42793,10612.0,1.0,1
,,,,,,,42794,10612.0,1.0,1
,,,,,,,42795,10102.0,1.0,1
,,,,,,,42796,10102.0,1.0,1
,,,,,,,42797,10388.0,1.0,1
,,,,,,,42798,10388.0,1.0,1
,,,,,,,42799,11813.0,1.0,1
,,,,,,,42800,11813.0,1.0,1
,,,,,,,42801,13157.2,1.0,1
,,,,,,,42802,13157.2,1.0,1
,,,,,,,42803,13734.3,1.0,1
,,,,,,,42804,13734.3,1.0,1
,,,,,,,42805,13489.8,1.0,1
,,,,,,,42806,13489.8,1.0,1
,,,,,,,42807,13093.6,1.0,1
,,,,,,,42808,13093.6,1.0,1
,,,,,,,42809,14396.3,1.0,1
,,,,,,,42810,14396.3,1.0,1
,,,,,,,42811,15052.0,1.0,1
,,,,,,,42812,15052.0,1.0,1
,,,,,,,42813,14045.0,1.0,1
,,,,,,,42814,14045.0,1.0,1
,,,,,,,42815,12345.0,1.0,1
,,,,,,,42816,12345.0,1.0,1
,,,,,,,42817,10462.0,1.0,1
,,,,,,,42818,10462.0,1.0,1
,,,,,,,42819,9703.0,1.0,1
,,,,,,,42820,9703.0,1.0,1
,,,,,,,42821,9701.0,1.0,1
,,,,,,,42822,9701.0,1.0,1
,,,,,,,42823,10828.0,1.0,1
,,,,,,,42824,10828.0,1.0,1
,,,,,,,42825,12731.7,1.0,1
,,,,,,,42826,12731.7,1.0,1
,,,,,,,42827,13782.3,1.0,1
,,,,,,,42828,13782.3,1.0,1
,,,,,,,42829,13755.5,1.0,1
,,,,,,,42830,13755.5,1.0,1
,,,,,,,42831,13489.5,1.0,1
,,,,,,,42832,13489.5,1.0,1
,,,,,,,42833,14940.4,1.0,1
,,,,,,,42834,14940.4,1.0,1
,,,,,,,42835,15750.0,1.0,1
,,,,,,,42836,15750.0,1.0,1
,,,,,,,42837,14949.0,1.0,1
,,,,,,,42838,14949.0,1.0,1
,,,,,,,42839,13373.0,1.0,1
,,,,,,,42840,13373.0,1.0,1
,,,,,,,42841,11558.0,1.0,1
,,,,,,,42842,11558.0,1.0,1
,,,,,,,42843,10809.0,1.0,1
,,,,,,,42844,10809.0,1.0,1
,,,,,,,42845,10813.0,1.0,1
,,,,,,,42846,10813.0,1.0,1
,,,,,,,42847,11644.0,1.0,1
,,,,,,,42848,11644.0,1.0,1
,,,,,,,42849,13286.2,1.0,1
,,,,,,,42850,13286.2,1.0,1
,,,,,,,42851,14502.3,1.0,1
,,,,,,,42852,14502.3,1.0,1
,,,,,,,42853,14741.7,1.0,1
,,,,,,,42854,14741.7,1.0,1
,,,,,,,42855,14548.4,1.0,1
,,,,,,,42856,14548.4,1.0,1
,,,,,,,42857,16161.4,1.0,1
,,,,,,,42858,16161.4,1.0,1
,,,,,,,42859,17030.0,1.0,1
,,,,,,,42860,17030.0,1.0,1
,,,,,,,42861,15895.0,1.0,1
,,,,,,,42862,15895.0,1.0,1
,,,,,,,42863,13509.0,1.0,1
,,,,,,,42864,13509.0,1.0,1
,,,,,,,42865,11578.0,1.0,1
,,,,,,,42866,11578.0,1.0,1
,,,,,,,42867,10996.0,1.0,1
,,,,,,,42868,10996.0,1.0,1
,,,,,,,42869,11397.0,1.0,1
,,,,,,,42870,11397.0,1.0,1
,,,,,,,42871,14637.0,1.0,1
,,,,,,,42872,14637.0,1.0,1
,,,,,,,42873,15800.0,1.0,1
,,,,,,,42874,15800.0,1.0,1
,,,,,,,42875,15869.6,1.0,1
,,,,,,,42876,15869.6,1.0,1
,,,,,,,42877,15615.7,1.0,1
,,,,,,,42878,15615.7,1.0,1
,,,,,,,42879,15330.1,1.0,1
,,,,,,,42880,15330.1,1.0,1
,,,,,,,42881,16704.4,1.0,1
,,,,,,,42882,16704.4,1.0,1
,,,,,,,42883,17954.0,1.0,1
,,,,,,,42884,17954.0,1.0,1
,,,,,,,42885,16877.0,1.0,1
,,,,,,,42886,16877.0,1.0,1
,,,,,,,42887,14210.0,1.0,1
,,,,,,,42888,14210.0,1.0,1
,,,,,,,42889,12009.0,1.0,1
,,,,,,,42890,12009.0,1.0,1
,,,,,,,42891,11363.0,1.0,1
,,,,,,,42892,11363.0,1.0,1
,,,,,,,42893,11708.0,1.0,1
,,,,,,,42894,11708.0,1.0,1
,,,,,,,42895,14904.0,1.0,1
,,,,,,,42896,14904.0,1.0,1
,,,,,,,42897,16229.5,1.0,1
,,,,,,,42898,16229.5,1.0,1
,,,,,,,42899,16483.7,1.0,1
,,,,,,,42900,16483.7,1.0,1
,,,,,,,42901,16498.7,1.0,1
,,,,,,,42902,16498.7,1.0,1
,,,,,,,42903,16367.0,1.0,1
,,,,,,,42904,16367.0,1.0,1
,,,,,,,42905,17710.2,1.0,1
,,,,,,,42906,17710.2,1.0,1
,,,,,,,42907,18288.0,1.0,1
,,,,,,,42908,18288.0,1.0,1
,,,,,,,42909,17039.0,1.0,1
,,,,,,,42910,17039.0,1.0,1
,,,,,,,42911,14243.0,1.0,1
,,,,,,,42912,14243.0,1.0,1
,,,,,,,42913,11942.0,1.0,1
,,,,,,,42914,11942.0,1.0,1
,,,,,,,42915,11269.0,1.0,1
,,,,,,,42916,11269.0,1.0,1
,,,,,,,42917,11629.0,1.0,1
,,,,,,,42918,11629.0,1.0,1
,,,,,,,42919,14874.0,1.0,1
,,,,,,,42920,14874.0,1.0,1
,,,,,,,42921,16109.0,1.0,1
,,,,,,,42922,16109.0,1.0,1
,,,,,,,42923,16215.9,1.0,1
,,,,,,,42924,16215.9,1.0,1
,,,,,,,42925,15893.3,1.0,1
,,,,,,,42926,15893.3,1.0,1
,,,,,,,42927,15779.4,1.0,1
,,,,,,,42928,15779.4,1.0,1
,,,,,,,42929,17262.3,1.0,1
,,,,,,,42930,17262.3,1.0,1
,,,,,,,42931,18156.0,1.0,1
,,,,,,,42932,18156.0,1.0,1
,,,,,,,42933,17125.0,1.0,1
,,,,,,,42934,17125.0,1.0,1
,,,,,,,42935,14509.0,1.0,1
,,,,,,,42936,14509.0,1.0,1
,,,,,,,42937,12256.0,1.0,1
,,,,,,,42938,12256.0,1.0,1
,,,,,,,42939,11637.0,1.0,1
,,,,,,,42940,11637.0,1.0,1
,,,,,,,42941,11981.0,1.0,1
,,,,,,,42942,11981.0,1.0,1
,,,,,,,42943,15228.0,1.0,1
,,,,,,,42944,15228.0,1.0,1
,,,,,,,42945,16248.0,1.0,1
,,,,,,,42946,16248.0,1.0,1
,,,,,,,42947,16140.5,1.0,1
,,,,,,,42948,16140.5,1.0,1
,,,,,,,42949,15777.9,1.0,1
,,,,,,,42950,15777.9,1.0,1
,,,,,,,42951,15509.7,1.0,1
,,,,,,,42952,15509.7,1.0,1
