Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
7636,1.0,1.0,1.0,0.0,0.4531,0.8426,0.8426,1.0
7637,1.0,1.0,1.0,0.0,0.416,0.7868,0.7868,1.0
7638,1.0,1.0,1.0,0.0,0.3318,0.786,0.786,1.0
7639,1.0,1.0,1.0,0.0002,0.342,0.7795,0.7795,1.0
7640,1.0,1.0,1.0,0.050609,0.2694,0.7661,0.7661,1.0
7641,1.0,1.0,1.0,0.222805,0.2044,0.7611,0.7611,1.0
7642,1.0,1.0,1.0,0.422372,0.1523,0.7834,0.7834,1.0
7643,1.0,1.0,1.0,0.562064,0.1291,0.7832,0.7832,1.0
7644,1.0,1.0,1.0,0.614382,0.1439,0.8116,0.8116,1.0
7645,1.0,1.0,1.0,0.554032,0.1516,0.8068,0.8068,1.0
7646,1.0,1.0,1.0,0.453956,0.1664,0.8115,0.8115,1.0
7647,1.0,1.0,1.0,0.283768,0.1582,0.8181,0.8181,1.0
7648,1.0,1.0,1.0,0.102605,0.136,0.8098,0.8098,1.0
7649,1.0,1.0,1.0,0.006402,0.146,0.7899,0.7899,1.0
7650,1.0,1.0,1.0,0.0,0.1542,0.8258,0.8258,1.0
7651,1.0,1.0,1.0,0.0,0.1457,0.8168,0.8168,1.0
7652,1.0,1.0,1.0,0.0,0.1578,0.7833,0.7833,1.0
7653,1.0,1.0,1.0,0.0,0.1385,0.7313,0.7313,1.0
7654,1.0,1.0,1.0,0.0,0.1273,0.7491,0.7491,1.0
7655,1.0,1.0,1.0,0.0,0.1384,0.7195,0.7195,1.0
7656,1.0,1.0,1.0,0.0,0.156,0.6872,0.6872,1.0
7657,1.0,1.0,1.0,0.0,0.1556,0.6818,0.6818,1.0
7658,1.0,1.0,1.0,0.0,0.1628,0.6677,0.6677,1.0
7659,1.0,1.0,1.0,0.0,0.1584,0.6471,0.6471,1.0
7660,1.0,1.0,1.0,0.0,0.1408,0.6516,0.6516,1.0
7661,1.0,1.0,1.0,0.0,0.1373,0.6466,0.6466,1.0
7662,1.0,1.0,1.0,0.0,0.1231,0.6286,0.6286,1.0
7663,1.0,1.0,1.0,0.001593,0.0988,0.628,0.628,1.0
7664,1.0,1.0,1.0,0.037841,0.0889,0.6126,0.6126,1.0
7665,1.0,1.0,1.0,0.168975,0.0712,0.5949,0.5949,1.0
7666,1.0,1.0,1.0,0.303801,0.0641,0.6011,0.6011,1.0
7667,1.0,1.0,1.0,0.377126,0.0506,0.6536,0.6536,1.0
7668,1.0,1.0,1.0,0.374763,0.0535,0.6827,0.6827,1.0
7669,1.0,1.0,1.0,0.344878,0.0548,0.6715,0.6715,1.0
7670,1.0,1.0,1.0,0.267459,0.0281,0.656,0.656,1.0
7671,1.0,1.0,1.0,0.130006,0.0257,0.5917,0.5917,1.0
7672,1.0,1.0,1.0,0.038103,0.0304,0.5641,0.5641,1.0
7673,1.0,1.0,1.0,0.001597,0.0461,0.4694,0.4694,1.0
7674,1.0,1.0,1.0,0.0,0.0503,0.4366,0.4366,1.0
7675,1.0,1.0,1.0,0.0,0.0667,0.421,0.421,1.0
7676,1.0,1.0,1.0,0.0,0.0624,0.4029,0.4029,1.0
7677,1.0,1.0,1.0,0.0,0.0566,0.4366,0.4366,1.0
7678,1.0,1.0,1.0,0.0,0.047,0.3886,0.3886,1.0
7679,1.0,1.0,1.0,0.0,0.0386,0.3922,0.3922,1.0
7680,1.0,1.0,1.0,0.0,0.0533,0.4014,0.4014,1.0
7681,1.0,1.0,1.0,0.0,0.0743,0.3871,0.3871,1.0
7682,1.0,1.0,1.0,0.0,0.1184,0.3198,0.3198,1.0
7683,1.0,1.0,1.0,0.0,0.0842,0.3167,0.3167,1.0
7684,1.0,1.0,1.0,0.0,0.1351,0.2961,0.2961,1.0
7685,1.0,1.0,1.0,0.0,0.1661,0.297,0.297,1.0
7686,1.0,1.0,1.0,0.0,0.1609,0.2768,0.2768,1.0
7687,1.0,1.0,1.0,0.000998,0.1969,0.2667,0.2667,1.0
7688,1.0,1.0,1.0,0.029833,0.21,0.2443,0.2443,1.0
7689,1.0,1.0,1.0,0.072958,0.1527,0.2378,0.2378,1.0
7690,1.0,1.0,1.0,0.193335,0.1238,0.2033,0.2033,1.0
7691,1.0,1.0,1.0,0.334049,0.1228,0.2062,0.2062,1.0
7692,1.0,1.0,1.0,0.390817,0.1139,0.191,0.191,1.0
7693,1.0,1.0,1.0,0.337811,0.1517,0.2114,0.2114,1.0
7694,1.0,1.0,1.0,0.263432,0.1523,0.2069,0.2069,1.0
7695,1.0,1.0,1.0,0.122389,0.1906,0.1898,0.1898,1.0
7696,1.0,1.0,1.0,0.047515,0.2251,0.1785,0.1785,1.0
7697,1.0,1.0,1.0,0.002604,0.297,0.2103,0.2103,1.0
7698,1.0,1.0,1.0,0.0,0.2863,0.2449,0.2449,1.0
7699,1.0,1.0,1.0,0.0,0.2857,0.271,0.271,1.0
7700,1.0,1.0,1.0,0.0,0.4075,0.3054,0.3054,1.0
7701,1.0,1.0,1.0,0.0,0.418,0.3937,0.3937,1.0
7702,1.0,1.0,1.0,0.0,0.4529,0.4924,0.4924,1.0
7703,1.0,1.0,1.0,0.0,0.4044,0.5377,0.5377,1.0
7704,1.0,1.0,1.0,0.0,0.469,0.6071,0.6071,1.0
7705,1.0,1.0,1.0,0.0,0.5189,0.6137,0.6137,1.0
7706,1.0,1.0,1.0,0.0,0.59,0.6855,0.6855,1.0
7707,1.0,1.0,1.0,0.0,0.5805,0.6951,0.6951,1.0
7708,1.0,1.0,1.0,0.0,0.4572,0.6654,0.6654,1.0
7709,1.0,1.0,1.0,0.0,0.3986,0.6572,0.6572,1.0
7710,1.0,1.0,1.0,0.0,0.2966,0.6102,0.6102,1.0
7711,1.0,1.0,1.0,0.000601,0.2209,0.5376,0.5376,1.0
7712,1.0,1.0,1.0,0.054777,0.1864,0.4932,0.4932,1.0
7713,1.0,1.0,1.0,0.234608,0.173,0.4579,0.4579,1.0
7714,1.0,1.0,1.0,0.39163,0.1119,0.4185,0.4185,1.0
7715,1.0,1.0,1.0,0.53611,0.06,0.3852,0.3852,1.0
7716,1.0,1.0,1.0,0.588431,0.0698,0.3904,0.3904,1.0
7717,1.0,1.0,1.0,0.561926,0.0793,0.3652,0.3652,1.0
7718,1.0,1.0,1.0,0.442537,0.0936,0.3998,0.3998,1.0
7719,1.0,1.0,1.0,0.281386,0.0987,0.4019,0.4019,1.0
7720,1.0,1.0,1.0,0.09362,0.097,0.4048,0.4048,1.0
7721,1.0,1.0,1.0,0.005002,0.1309,0.3581,0.3581,1.0
7722,1.0,1.0,1.0,0.0,0.1514,0.2849,0.2849,1.0
7723,1.0,1.0,1.0,0.0,0.19,0.2613,0.2613,1.0
7724,1.0,1.0,1.0,0.0,0.2908,0.2293,0.2293,1.0
7725,1.0,1.0,1.0,0.0,0.3615,0.2342,0.2342,1.0
7726,1.0,1.0,1.0,0.0,0.2801,0.2199,0.2199,1.0
7727,1.0,1.0,1.0,0.0,0.3211,0.2173,0.2173,1.0
7728,1.0,1.0,1.0,0.0,0.3175,0.2562,0.2562,1.0
7729,1.0,1.0,1.0,0.0,0.3488,0.276,0.276,1.0
7730,1.0,1.0,1.0,0.0,0.2658,0.3134,0.3134,1.0
7731,1.0,1.0,1.0,0.0,0.2122,0.3301,0.3301,1.0
7732,1.0,1.0,1.0,0.0,0.1836,0.3379,0.3379,1.0
7733,1.0,1.0,1.0,0.0,0.1315,0.3187,0.3187,1.0
7734,1.0,1.0,1.0,0.0,0.1119,0.3215,0.3215,1.0
7735,1.0,1.0,1.0,0.000403,0.1043,0.3128,0.3128,1.0
7736,1.0,1.0,1.0,0.055174,0.0738,0.3366,0.3366,1.0
7737,1.0,1.0,1.0,0.236372,0.062,0.3322,0.3322,1.0
7738,1.0,1.0,1.0,0.431246,0.0295,0.3161,0.3161,1.0
7739,1.0,1.0,1.0,0.548108,0.019,0.2924,0.2924,1.0
7740,1.0,1.0,1.0,0.599815,0.0153,0.3004,0.3004,1.0
7741,1.0,1.0,1.0,0.550825,0.018,0.3047,0.3047,1.0
7742,1.0,1.0,1.0,0.428228,0.0104,0.31,0.31,1.0
7743,1.0,1.0,1.0,0.234526,0.0185,0.3383,0.3383,1.0
7744,1.0,1.0,1.0,0.067415,0.0336,0.3634,0.3634,1.0
7745,1.0,1.0,1.0,0.003,0.0649,0.4102,0.4102,1.0
7746,1.0,1.0,1.0,0.0,0.0947,0.4175,0.4175,1.0
7747,1.0,1.0,1.0,0.0,0.1177,0.3378,0.3378,1.0
7748,1.0,1.0,1.0,0.0,0.0898,0.3102,0.3102,1.0
7749,1.0,1.0,1.0,0.0,0.0828,0.2763,0.2763,1.0
7750,1.0,1.0,1.0,0.0,0.0908,0.2359,0.2359,1.0
7751,1.0,1.0,1.0,0.0,0.101,0.2344,0.2344,1.0
7752,1.0,1.0,1.0,0.0,0.1266,0.2493,0.2493,1.0
7753,1.0,1.0,1.0,0.0,0.1473,0.236,0.236,1.0
7754,1.0,1.0,1.0,0.0,0.2097,0.2354,0.2354,1.0
7755,1.0,1.0,1.0,0.0,0.2968,0.2371,0.2371,1.0
7756,1.0,1.0,1.0,0.0,0.2964,0.2421,0.2421,1.0
7757,1.0,1.0,1.0,0.0,0.2491,0.2357,0.2357,1.0
7758,1.0,1.0,1.0,0.0,0.3663,0.257,0.257,1.0
7759,1.0,1.0,1.0,0.001392,0.3762,0.305,0.305,1.0
7760,1.0,1.0,1.0,0.054399,0.2236,0.3186,0.3186,1.0
7761,1.0,1.0,1.0,0.20678,0.1609,0.3455,0.3455,1.0
7762,1.0,1.0,1.0,0.391706,0.1254,0.2986,0.2986,1.0
7763,1.0,1.0,1.0,0.488508,0.0627,0.2871,0.2871,1.0
7764,1.0,1.0,1.0,0.520884,0.0368,0.3199,0.3199,1.0
7765,1.0,1.0,1.0,0.467425,0.028,0.3564,0.3564,1.0
7766,1.0,1.0,1.0,0.343478,0.0346,0.4226,0.4226,1.0
7767,1.0,1.0,1.0,0.202399,0.0437,0.4527,0.4527,1.0
7768,1.0,1.0,1.0,0.068012,0.049,0.4479,0.4479,1.0
7769,1.0,1.0,1.0,0.007425,0.069,0.415,0.415,1.0
7770,1.0,1.0,1.0,0.0,0.0818,0.435,0.435,1.0
7771,1.0,1.0,1.0,0.0,0.1066,0.4557,0.4557,1.0
7772,1.0,1.0,1.0,0.0,0.1179,0.4283,0.4283,1.0
7773,1.0,1.0,1.0,0.0,0.1572,0.4298,0.4298,1.0
7774,1.0,1.0,1.0,0.0,0.2387,0.4313,0.4313,1.0
7775,1.0,1.0,1.0,0.0,0.2575,0.431,0.431,1.0
7776,1.0,1.0,1.0,0.0,0.3451,0.4378,0.4378,1.0
7777,1.0,1.0,1.0,0.0,0.3833,0.4659,0.4659,1.0
7778,1.0,1.0,1.0,0.0,0.4926,0.4273,0.4273,1.0
7779,1.0,1.0,1.0,0.0,0.4352,0.4172,0.4172,1.0
7780,1.0,1.0,1.0,0.0,0.4746,0.4212,0.4212,1.0
7781,1.0,1.0,1.0,0.0,0.4524,0.4099,0.4099,1.0
7782,1.0,1.0,1.0,0.0,0.3432,0.3774,0.3774,1.0
7783,1.0,1.0,1.0,0.000399,0.3862,0.3976,0.3976,1.0
7784,1.0,1.0,1.0,0.040998,0.3532,0.3175,0.3175,1.0
7785,1.0,1.0,1.0,0.200353,0.231,0.3004,0.3004,1.0
7786,1.0,1.0,1.0,0.37492,0.1364,0.3344,0.3344,1.0
7787,1.0,1.0,1.0,0.494146,0.0584,0.3191,0.3191,1.0
7788,1.0,1.0,1.0,0.523027,0.0462,0.3076,0.3076,1.0
7789,1.0,1.0,1.0,0.485522,0.0345,0.2964,0.2964,1.0
7790,1.0,1.0,1.0,0.370874,0.0321,0.3185,0.3185,1.0
7791,1.0,1.0,1.0,0.215942,0.0134,0.3505,0.3505,1.0
7792,1.0,1.0,1.0,0.064005,0.0163,0.3678,0.3678,1.0
7793,1.0,1.0,1.0,0.004008,0.0391,0.3539,0.3539,1.0
7794,1.0,1.0,1.0,0.0,0.0553,0.3185,0.3185,1.0
7795,1.0,1.0,1.0,0.0,0.0976,0.3248,0.3248,1.0
7796,1.0,1.0,1.0,0.0,0.0844,0.3569,0.3569,1.0
7797,1.0,1.0,1.0,0.0,0.1353,0.4028,0.4028,1.0
7798,1.0,1.0,1.0,0.0,0.1326,0.3945,0.3945,1.0
7799,1.0,1.0,1.0,0.0,0.1666,0.4506,0.4506,1.0
7800,1.0,1.0,1.0,0.0,0.1373,0.425,0.425,1.0
7801,1.0,1.0,1.0,0.0,0.1233,0.3936,0.3936,1.0
7802,1.0,1.0,1.0,0.0,0.1513,0.421,0.421,1.0
7803,1.0,1.0,1.0,0.0,0.2021,0.4374,0.4374,1.0
7804,1.0,1.0,1.0,0.0,0.1644,0.4227,0.4227,1.0
7805,1.0,1.0,1.0,0.0,0.1628,0.348,0.348,1.0
7806,1.0,1.0,1.0,0.0,0.1054,0.3486,0.3486,1.0
7807,1.0,1.0,1.0,0.0002,0.1039,0.4025,0.4025,1.0
7808,1.0,1.0,1.0,0.024909,0.0898,0.4151,0.4151,1.0
7809,1.0,1.0,1.0,0.131715,0.0827,0.3982,0.3982,1.0
7810,1.0,1.0,1.0,0.275809,0.0594,0.3812,0.3812,1.0
7811,1.0,1.0,1.0,0.386577,0.0431,0.3473,0.3473,1.0
7812,1.0,1.0,1.0,0.437995,0.0307,0.3192,0.3192,1.0
7813,1.0,1.0,1.0,0.447591,0.0443,0.3036,0.3036,1.0
7814,1.0,1.0,1.0,0.396376,0.0397,0.3271,0.3271,1.0
7815,1.0,1.0,1.0,0.253287,0.0381,0.3325,0.3325,1.0
7816,1.0,1.0,1.0,0.086485,0.0534,0.3705,0.3705,1.0
7817,1.0,1.0,1.0,0.006384,0.0468,0.3901,0.3901,1.0
7818,1.0,1.0,1.0,0.0,0.0642,0.4208,0.4208,1.0
7819,1.0,1.0,1.0,0.0,0.0893,0.4466,0.4466,1.0
7820,1.0,1.0,1.0,0.0,0.0746,0.4425,0.4425,1.0
7821,1.0,1.0,1.0,0.0,0.1062,0.431,0.431,1.0
7822,1.0,1.0,1.0,0.0,0.1111,0.4229,0.4229,1.0
7823,1.0,1.0,1.0,0.0,0.0939,0.4573,0.4573,1.0
7824,1.0,1.0,1.0,0.0,0.0971,0.4577,0.4577,1.0
7825,1.0,1.0,1.0,0.0,0.1148,0.4477,0.4477,1.0
7826,1.0,1.0,1.0,0.0,0.189,0.4274,0.4274,1.0
7827,1.0,1.0,1.0,0.0,0.2263,0.4371,0.4371,1.0
7828,1.0,1.0,1.0,0.0,0.285,0.4091,0.4091,1.0
7829,1.0,1.0,1.0,0.0,0.2172,0.4122,0.4122,1.0
7830,1.0,1.0,1.0,0.0,0.2377,0.4191,0.4191,1.0
7831,1.0,1.0,1.0,0.0002,0.2675,0.4229,0.4229,1.0
7832,1.0,1.0,1.0,0.046017,0.2584,0.3785,0.3785,1.0
7833,1.0,1.0,1.0,0.216313,0.1804,0.393,0.393,1.0
7834,1.0,1.0,1.0,0.406965,0.1252,0.3672,0.3672,1.0
7835,1.0,1.0,1.0,0.557183,0.1061,0.346,0.346,1.0
7836,1.0,1.0,1.0,0.609572,0.0898,0.3175,0.3175,1.0
7837,1.0,1.0,1.0,0.577954,0.0962,0.3018,0.3018,1.0
7838,1.0,1.0,1.0,0.455652,0.1102,0.2724,0.2724,1.0
7839,1.0,1.0,1.0,0.265721,0.1033,0.2284,0.2284,1.0
7840,1.0,1.0,1.0,0.085046,0.1854,0.1817,0.1817,1.0
7841,1.0,1.0,1.0,0.004202,0.2218,0.1904,0.1904,1.0
7842,1.0,1.0,1.0,0.0,0.3529,0.1831,0.1831,1.0
7843,1.0,1.0,1.0,0.0,0.4344,0.1732,0.1732,1.0
7844,1.0,1.0,1.0,0.0,0.4511,0.1957,0.1957,1.0
7845,1.0,1.0,1.0,0.0,0.4408,0.1951,0.1951,1.0
7846,1.0,1.0,1.0,0.0,0.5622,0.1931,0.1931,1.0
7847,1.0,1.0,1.0,0.0,0.5489,0.181,0.181,1.0
7848,1.0,1.0,1.0,0.0,0.4996,0.1865,0.1865,1.0
7849,1.0,1.0,1.0,0.0,0.4425,0.1646,0.1646,1.0
7850,1.0,1.0,1.0,0.0,0.3556,0.1529,0.1529,1.0
7851,1.0,1.0,1.0,0.0,0.4127,0.1408,0.1408,1.0
7852,1.0,1.0,1.0,0.0,0.482,0.1275,0.1275,1.0
7853,1.0,1.0,1.0,0.0,0.4552,0.1221,0.1221,1.0
7854,1.0,1.0,1.0,0.0,0.3928,0.1078,0.1078,1.0
7855,1.0,1.0,1.0,0.000199,0.4195,0.0884,0.0884,1.0
7856,1.0,1.0,1.0,0.041067,0.4258,0.0935,0.0935,1.0
7857,1.0,1.0,1.0,0.191867,0.357,0.0947,0.0947,1.0
7858,1.0,1.0,1.0,0.348091,0.288,0.0907,0.0907,1.0
7859,1.0,1.0,1.0,0.476956,0.2708,0.0837,0.0837,1.0
7860,1.0,1.0,1.0,0.514724,0.3253,0.0945,0.0945,1.0
7861,1.0,1.0,1.0,0.511654,0.3038,0.0969,0.0969,1.0
7862,1.0,1.0,1.0,0.396539,0.3308,0.1054,0.1054,1.0
7863,1.0,1.0,1.0,0.230748,0.3383,0.1237,0.1237,1.0
7864,1.0,1.0,1.0,0.072189,0.4146,0.1446,0.1446,1.0
7865,1.0,1.0,1.0,0.003399,0.581,0.1768,0.1768,1.0
7866,1.0,1.0,1.0,0.0,0.5801,0.1977,0.1977,1.0
7867,1.0,1.0,1.0,0.0,0.6293,0.234,0.234,1.0
7868,1.0,1.0,1.0,0.0,0.5404,0.2691,0.2691,1.0
7869,1.0,1.0,1.0,0.0,0.4998,0.3201,0.3201,1.0
7870,1.0,1.0,1.0,0.0,0.4509,0.3303,0.3303,1.0
7871,1.0,1.0,1.0,0.0,0.4059,0.3675,0.3675,1.0
7872,1.0,1.0,1.0,0.0,0.3483,0.3581,0.3581,1.0
7873,1.0,1.0,1.0,0.0,0.3863,0.2988,0.2988,1.0
7874,1.0,1.0,1.0,0.0,0.2846,0.2599,0.2599,1.0
7875,1.0,1.0,1.0,0.0,0.2875,0.2564,0.2564,1.0
7876,1.0,1.0,1.0,0.0,0.3947,0.2653,0.2653,1.0
7877,1.0,1.0,1.0,0.0,0.2973,0.3067,0.3067,1.0
7878,1.0,1.0,1.0,0.0,0.3994,0.3947,0.3947,1.0
7879,1.0,1.0,1.0,0.004191,0.2979,0.4924,0.4924,1.0
7880,1.0,1.0,1.0,0.03791,0.309,0.6101,0.6101,1.0
7881,1.0,1.0,1.0,0.109939,0.2407,0.686,0.686,1.0
7882,1.0,1.0,1.0,0.251472,0.251,0.7095,0.7095,1.0
7883,1.0,1.0,1.0,0.378955,0.2591,0.7219,0.7219,1.0
7884,1.0,1.0,1.0,0.457805,0.2481,0.7188,0.7188,1.0
7885,1.0,1.0,1.0,0.45618,0.2494,0.737,0.737,1.0
7886,1.0,1.0,1.0,0.350229,0.3345,0.7542,0.7542,1.0
7887,1.0,1.0,1.0,0.210643,0.364,0.8052,0.8052,1.0
7888,1.0,1.0,1.0,0.065044,0.3641,0.8585,0.8585,1.0
7889,1.0,1.0,1.0,0.002597,0.4824,0.8714,0.8714,1.0
7890,1.0,1.0,1.0,0.0,0.5526,0.8911,0.8911,1.0
7891,1.0,1.0,1.0,0.0,0.6443,0.898,0.898,1.0
7892,1.0,1.0,1.0,0.0,0.7632,0.9024,0.9024,1.0
7893,1.0,1.0,1.0,0.0,0.6214,0.9004,0.9004,1.0
7894,1.0,1.0,1.0,0.0,0.653,0.8991,0.8991,1.0
7895,1.0,1.0,1.0,0.0,0.712,0.9012,0.9012,1.0
7896,1.0,1.0,1.0,0.0,0.7567,0.9011,0.9011,1.0
7897,1.0,1.0,1.0,0.0,0.8038,0.9032,0.9032,1.0
7898,1.0,1.0,1.0,0.0,0.8001,0.9025,0.9025,1.0
7899,1.0,1.0,1.0,0.0,0.8333,0.9028,0.9028,1.0
7900,1.0,1.0,1.0,0.0,0.8352,0.9034,0.9034,1.0
7901,1.0,1.0,1.0,0.0,0.8252,0.9037,0.9037,1.0
7902,1.0,1.0,1.0,0.0,0.8481,0.9048,0.9048,1.0
7903,1.0,1.0,1.0,0.000803,0.8636,0.9028,0.9028,1.0
7904,1.0,1.0,1.0,0.038137,0.8587,0.9006,0.9006,1.0
7905,1.0,1.0,1.0,0.191893,0.8698,0.8942,0.8942,1.0
7906,1.0,1.0,1.0,0.332029,0.8669,0.8924,0.8924,1.0
7907,1.0,1.0,1.0,0.362792,0.8642,0.8942,0.8942,1.0
7908,1.0,1.0,1.0,0.316154,0.8649,0.8949,0.8949,1.0
7909,1.0,1.0,1.0,0.288296,0.8697,0.8978,0.8978,1.0
7910,1.0,1.0,1.0,0.216336,0.8755,0.8931,0.8931,1.0
7911,1.0,1.0,1.0,0.134651,0.8769,0.888,0.888,1.0
7912,1.0,1.0,1.0,0.051345,0.8727,0.875,0.875,1.0
7913,1.0,1.0,1.0,0.002202,0.8668,0.8929,0.8929,1.0
7914,1.0,1.0,1.0,0.0,0.8632,0.8958,0.8958,1.0
7915,1.0,1.0,1.0,0.0,0.857,0.9042,0.9042,1.0
7916,1.0,1.0,1.0,0.0,0.8474,0.9034,0.9034,1.0
7917,1.0,1.0,1.0,0.0,0.8382,0.8994,0.8994,1.0
7918,1.0,1.0,1.0,0.0,0.8323,0.9066,0.9066,1.0
7919,1.0,1.0,1.0,0.0,0.8316,0.9035,0.9035,1.0
7920,1.0,1.0,1.0,0.0,0.8257,0.9014,0.9014,1.0
7921,1.0,1.0,1.0,0.0,0.8178,0.9023,0.9023,1.0
7922,1.0,1.0,1.0,0.0,0.8117,0.9021,0.9021,1.0
7923,1.0,1.0,1.0,0.0,0.7892,0.8996,0.8996,1.0
7924,1.0,1.0,1.0,0.0,0.7928,0.8946,0.8946,1.0
7925,1.0,1.0,1.0,0.0,0.7721,0.8907,0.8907,1.0
7926,1.0,1.0,1.0,0.0,0.7698,0.8827,0.8827,1.0
7927,1.0,1.0,1.0,0.000599,0.7708,0.8614,0.8614,1.0
7928,1.0,1.0,1.0,0.049256,0.7669,0.8172,0.8172,1.0
7929,1.0,1.0,1.0,0.199262,0.7277,0.7907,0.7907,1.0
7930,1.0,1.0,1.0,0.378533,0.7307,0.7683,0.7683,1.0
7931,1.0,1.0,1.0,0.473367,0.7242,0.6829,0.6829,1.0
7932,1.0,1.0,1.0,0.518855,0.7464,0.6276,0.6276,1.0
7933,1.0,1.0,1.0,0.488275,0.7657,0.555,0.555,1.0
7934,1.0,1.0,1.0,0.388068,0.7595,0.5139,0.5139,1.0
7935,1.0,1.0,1.0,0.243843,0.7569,0.5048,0.5048,1.0
7936,1.0,1.0,1.0,0.081268,0.7331,0.5052,0.5052,1.0
7937,1.0,1.0,1.0,0.001802,0.708,0.4982,0.4982,1.0
7938,1.0,1.0,1.0,0.0,0.6566,0.4945,0.4945,1.0
7939,1.0,1.0,1.0,0.0,0.6224,0.4972,0.4972,1.0
7940,1.0,1.0,1.0,0.0,0.5485,0.4784,0.4784,1.0
7941,1.0,1.0,1.0,0.0,0.5791,0.4619,0.4619,1.0
7942,1.0,1.0,1.0,0.0,0.5468,0.3806,0.3806,1.0
7943,1.0,1.0,1.0,0.0,0.4486,0.3034,0.3034,1.0
7944,1.0,1.0,1.0,0.0,0.3958,0.2385,0.2385,1.0
7945,1.0,1.0,1.0,0.0,0.3656,0.1512,0.1512,1.0
7946,1.0,1.0,1.0,0.0,0.2896,0.0994,0.0994,1.0
7947,1.0,1.0,1.0,0.0,0.2785,0.0666,0.0666,1.0
7948,1.0,1.0,1.0,0.0,0.224,0.0437,0.0437,1.0
7949,1.0,1.0,1.0,0.0,0.1222,0.0388,0.0388,1.0
7950,1.0,1.0,1.0,0.0,0.1053,0.0367,0.0367,1.0
7951,1.0,1.0,1.0,0.000399,0.0778,0.0453,0.0453,1.0
7952,1.0,1.0,1.0,0.018041,0.0538,0.0522,0.0522,1.0
7953,1.0,1.0,1.0,0.076651,0.08,0.0759,0.0759,1.0
7954,1.0,1.0,1.0,0.135493,0.0297,0.1183,0.1183,1.0
7955,1.0,1.0,1.0,0.146667,0.0241,0.112,0.112,1.0
7956,1.0,1.0,1.0,0.166227,0.0376,0.0946,0.0946,1.0
7957,1.0,1.0,1.0,0.131089,0.0325,0.0626,0.0626,1.0
7958,1.0,1.0,1.0,0.095649,0.0252,0.04,0.04,1.0
7959,1.0,1.0,1.0,0.059107,0.0234,0.0294,0.0294,1.0
7960,1.0,1.0,1.0,0.029603,0.0255,0.0531,0.0531,1.0
7961,1.0,1.0,1.0,0.002398,0.0491,0.0757,0.0757,1.0
7962,1.0,1.0,1.0,0.0,0.0606,0.1317,0.1317,1.0
7963,1.0,1.0,1.0,0.0,0.0758,0.2033,0.2033,1.0
7964,1.0,1.0,1.0,0.0,0.0714,0.2553,0.2553,1.0
7965,1.0,1.0,1.0,0.0,0.0403,0.3148,0.3148,1.0
7966,1.0,1.0,1.0,0.0,0.0358,0.3723,0.3723,1.0
7967,1.0,1.0,1.0,0.0,0.0305,0.389,0.389,1.0
7968,1.0,1.0,1.0,0.0,0.0447,0.3932,0.3932,1.0
7969,1.0,1.0,1.0,0.0,0.0613,0.4361,0.4361,1.0
7970,1.0,1.0,1.0,0.0,0.0417,0.4608,0.4608,1.0
7971,1.0,1.0,1.0,0.0,0.0305,0.5048,0.5048,1.0
7972,1.0,1.0,1.0,0.0,0.0624,0.4835,0.4835,1.0
7973,1.0,1.0,1.0,0.0,0.0928,0.5174,0.5174,1.0
7974,1.0,1.0,1.0,0.0,0.069,0.5037,0.5037,1.0
7975,1.0,1.0,1.0,0.001601,0.0643,0.4633,0.4633,1.0
7976,1.0,1.0,1.0,0.025386,0.048,0.3676,0.3676,1.0
7977,1.0,1.0,1.0,0.069715,0.0344,0.3816,0.3816,1.0
7978,1.0,1.0,1.0,0.134531,0.019,0.3954,0.3954,1.0
7979,1.0,1.0,1.0,0.245187,0.0216,0.4286,0.4286,1.0
7980,1.0,1.0,1.0,0.266905,0.0145,0.5067,0.5067,1.0
7981,1.0,1.0,1.0,0.28277,0.0186,0.5112,0.5112,1.0
7982,1.0,1.0,1.0,0.245919,0.0169,0.509,0.509,1.0
7983,1.0,1.0,1.0,0.118849,0.0183,0.5333,0.5333,1.0
7984,1.0,1.0,1.0,0.035729,0.0321,0.5676,0.5676,1.0
7985,1.0,1.0,1.0,0.003396,0.0767,0.5395,0.5395,1.0
7986,1.0,1.0,1.0,0.0,0.0794,0.5483,0.5483,1.0
7987,1.0,1.0,1.0,0.0,0.0865,0.489,0.489,1.0
7988,1.0,1.0,1.0,0.0,0.0876,0.4732,0.4732,1.0
7989,1.0,1.0,1.0,0.0,0.1794,0.5048,0.5048,1.0
7990,1.0,1.0,1.0,0.0,0.1607,0.5344,0.5344,1.0
7991,1.0,1.0,1.0,0.0,0.1953,0.5763,0.5763,1.0
7992,1.0,1.0,1.0,0.0,0.2652,0.5671,0.5671,1.0
7993,1.0,1.0,1.0,0.0,0.356,0.5866,0.5866,1.0
7994,1.0,1.0,1.0,0.0,0.5813,0.6362,0.6362,1.0
7995,1.0,1.0,1.0,0.0,0.4098,0.6964,0.6964,1.0
7996,1.0,1.0,1.0,0.0,0.4466,0.7502,0.7502,1.0
7997,1.0,1.0,1.0,0.0,0.5907,0.7822,0.7822,1.0
7998,1.0,1.0,1.0,0.0,0.7122,0.7751,0.7751,1.0
7999,1.0,1.0,1.0,0.001397,0.7301,0.8027,0.8027,1.0
8000,1.0,1.0,1.0,0.046707,0.6724,0.7862,0.7862,1.0
