Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
586,1.0,1.0,1.0,0.6166,0.140197337,0.625,0.098966636,1.0,1.0,1.0
587,1.0,1.0,1.0,0.7112,0.201716378,0.7167,0.36123094,1.0,1.0,1.0
588,1.0,1.0,1.0,0.716,0.365351975,0.7262,0.503575087,1.0,1.0,1.0
589,1.0,1.0,1.0,0.7297,0.348426342,0.7395,0.465883225,1.0,1.0,1.0
590,1.0,1.0,1.0,0.7274,0.279339582,0.744,0.254765302,1.0,1.0,1.0
591,1.0,1.0,1.0,0.6825,0.335944027,0.7054,0.413403451,1.0,1.0,1.0
592,1.0,1.0,1.0,0.5492,0.282557875,0.5849,0.561895967,1.0,1.0,1.0
593,1.0,1.0,1.0,0.3739,0.315034628,0.4262,0.733503461,1.0,1.0,1.0
594,1.0,1.0,1.0,0.1552,0.501161098,0.2129,0.478834957,1.0,1.0,1.0
595,1.0,1.0,1.0,0.0324,0.575841904,0.0599,0.652499914,1.0,1.0,1.0
596,1.0,1.0,1.0,0.0,0.597773373,0.0,0.784204125,1.0,1.0,1.0
597,1.0,1.0,1.0,0.0,0.795206368,0.0,0.95306015,1.0,1.0,1.0
598,1.0,1.0,1.0,0.0,0.925453305,0.0,0.953632832,1.0,1.0,1.0
599,1.0,1.0,1.0,0.0,0.862208605,0.0,0.940352917,1.0,1.0,1.0
600,1.0,1.0,1.0,0.0,0.884268165,0.0,0.914440751,1.0,1.0,1.0
601,1.0,1.0,1.0,0.0,0.824621797,0.0,0.920703053,1.0,1.0,1.0
602,1.0,1.0,1.0,0.0,0.864601195,0.0,0.906419039,1.0,1.0,1.0
603,1.0,1.0,1.0,0.0,0.747781813,0.0,0.859229386,1.0,1.0,1.0
604,1.0,1.0,1.0,0.0,0.897395968,0.0,0.86805892,1.0,1.0,1.0
605,1.0,1.0,1.0,0.0,0.891821504,0.0,0.879754663,1.0,1.0,1.0
606,1.0,1.0,1.0,0.0,0.875600398,0.0,0.93187511,1.0,1.0,1.0
607,1.0,1.0,1.0,0.0727,0.454108536,0.0994,0.951833069,1.0,1.0,1.0
608,1.0,1.0,1.0,0.2557,0.389777452,0.2751,0.487469882,1.0,1.0,1.0
609,1.0,1.0,1.0,0.4497,0.118936777,0.4564,0.325502813,1.0,1.0,1.0
610,1.0,1.0,1.0,0.5925,0.102687314,0.6063,0.461699486,1.0,1.0,1.0
611,1.0,1.0,1.0,0.704,0.135198578,0.717,0.492941678,1.0,1.0,1.0
612,1.0,1.0,1.0,0.7225,0.255885392,0.7277,0.539525628,1.0,1.0,1.0
613,1.0,1.0,1.0,0.701,0.090430029,0.6985,0.668607116,1.0,1.0,1.0
614,1.0,1.0,1.0,0.6769,0.178597078,0.6616,0.717204928,1.0,1.0,1.0
615,1.0,1.0,1.0,0.5474,0.431952953,0.5647,0.704027712,1.0,1.0,1.0
616,1.0,1.0,1.0,0.3879,0.515062034,0.4475,0.663956642,1.0,1.0,1.0
617,1.0,1.0,1.0,0.2913,0.815573871,0.3432,0.46064049,1.0,1.0,1.0
618,1.0,1.0,1.0,0.1353,0.634752035,0.192,0.408913672,1.0,1.0,1.0
619,1.0,1.0,1.0,0.0179,0.619311154,0.0412,0.547883451,1.0,1.0,1.0
620,1.0,1.0,1.0,0.0,0.982150972,0.0,0.646616697,1.0,1.0,1.0
621,1.0,1.0,1.0,0.0,0.757338047,0.0,0.704160929,1.0,1.0,1.0
622,1.0,1.0,1.0,0.0,0.913762093,0.0,0.63160044,1.0,1.0,1.0
623,1.0,1.0,1.0,0.0,0.932408333,0.0,0.575586855,1.0,1.0,1.0
624,1.0,1.0,1.0,0.0,0.925074697,0.0,0.407315999,1.0,1.0,1.0
625,1.0,1.0,1.0,0.0,0.259338766,0.0,0.959987164,1.0,1.0,1.0
626,1.0,1.0,1.0,0.0,0.281132579,0.0,0.869126678,1.0,1.0,1.0
627,1.0,1.0,1.0,0.0,0.204233021,0.0,0.886592984,1.0,1.0,1.0
628,1.0,1.0,1.0,0.0,0.215455055,0.0,0.860317469,1.0,1.0,1.0
629,1.0,1.0,1.0,0.0,0.175008059,0.0,0.862108827,1.0,1.0,1.0
630,1.0,1.0,1.0,0.0,0.152520984,0.0,0.782500505,1.0,1.0,1.0
631,1.0,1.0,1.0,0.0573,0.071609408,0.0752,0.781155348,1.0,1.0,1.0
632,1.0,1.0,1.0,0.1902,0.033815674,0.2161,0.576450765,1.0,1.0,1.0
633,1.0,1.0,1.0,0.3846,0.197519287,0.3905,0.456777811,1.0,1.0,1.0
634,1.0,1.0,1.0,0.508,0.077234678,0.5169,0.396456152,1.0,1.0,1.0
635,1.0,1.0,1.0,0.61,0.108085491,0.627,0.339726448,1.0,1.0,1.0
636,1.0,1.0,1.0,0.6501,0.320897609,0.6556,0.255490839,1.0,1.0,1.0
637,1.0,1.0,1.0,0.6423,0.37067911,0.6445,0.380047709,1.0,1.0,1.0
638,1.0,1.0,1.0,0.6489,0.703896582,0.6383,0.423125267,1.0,1.0,1.0
639,1.0,1.0,1.0,0.5848,0.913187981,0.5723,0.489750296,1.0,1.0,1.0
640,1.0,1.0,1.0,0.4683,0.977256835,0.5163,0.573457897,1.0,1.0,1.0
641,1.0,1.0,1.0,0.3278,1.0,0.3814,0.549458802,1.0,1.0,1.0
642,1.0,1.0,1.0,0.1379,0.998269737,0.1889,0.475300193,1.0,1.0,1.0
643,1.0,1.0,1.0,0.0234,0.931133628,0.0427,0.526453376,1.0,1.0,1.0
644,1.0,1.0,1.0,0.0,0.294844568,0.0,0.467790544,1.0,1.0,1.0
645,1.0,1.0,1.0,0.0,0.17384097,0.0,0.492123365,1.0,1.0,1.0
646,1.0,1.0,1.0,0.0,0.047792602,0.0,0.502970934,1.0,1.0,1.0
647,1.0,1.0,1.0,0.0,0.046951711,0.0,0.557470143,1.0,1.0,1.0
648,1.0,1.0,1.0,0.0,0.139940053,0.0,0.66036576,1.0,1.0,1.0
649,1.0,1.0,1.0,0.0,0.201329976,0.0,0.667828858,1.0,1.0,1.0
650,1.0,1.0,1.0,0.0,0.258197904,0.0,0.837595224,1.0,1.0,1.0
651,1.0,1.0,1.0,0.0,0.767325222,0.0,0.802787244,1.0,1.0,1.0
652,1.0,1.0,1.0,0.0,0.787576795,0.0,0.665636003,1.0,1.0,1.0
653,1.0,1.0,1.0,0.0,0.903940916,0.0,0.654958725,1.0,1.0,1.0
654,1.0,1.0,1.0,0.0,0.87623167,0.0,0.686453402,1.0,1.0,1.0
655,1.0,1.0,1.0,0.0323,0.375950485,0.058,0.80768013,1.0,1.0,1.0
656,1.0,1.0,1.0,0.1293,0.244787961,0.1563,0.72368598,1.0,1.0,1.0
657,1.0,1.0,1.0,0.1894,0.391121477,0.2515,0.656970084,1.0,1.0,1.0
658,1.0,1.0,1.0,0.2513,0.496698052,0.3013,0.733301282,1.0,1.0,1.0
659,1.0,1.0,1.0,0.3005,0.424061835,0.3415,0.82054925,1.0,1.0,1.0
660,1.0,1.0,1.0,0.3063,0.323638082,0.3756,0.855143905,1.0,1.0,1.0
661,1.0,1.0,1.0,0.3569,0.296225339,0.3573,0.838510633,1.0,1.0,1.0
662,1.0,1.0,1.0,0.3508,0.441782176,0.3515,0.900317192,1.0,1.0,1.0
663,1.0,1.0,1.0,0.2968,0.550766826,0.2854,0.944631457,1.0,1.0,1.0
664,1.0,1.0,1.0,0.2386,0.621668816,0.2111,0.938807786,1.0,1.0,1.0
665,1.0,1.0,1.0,0.1541,0.686948419,0.1166,0.953017473,1.0,1.0,1.0
666,1.0,1.0,1.0,0.0215,0.932779849,0.0192,0.838192523,1.0,1.0,1.0
667,1.0,1.0,1.0,0.0,0.999638379,0.0,0.743015766,1.0,1.0,1.0
668,1.0,1.0,1.0,0.0,0.985018253,0.0,0.600739002,1.0,1.0,1.0
669,1.0,1.0,1.0,0.0,0.999047577,0.0,0.883368611,1.0,1.0,1.0
670,1.0,1.0,1.0,0.0,1.0,0.0,0.974085331,1.0,1.0,1.0
671,1.0,1.0,1.0,0.0,1.0,0.0,0.958680153,1.0,1.0,1.0
672,1.0,1.0,1.0,0.0,1.0,0.0,0.956795573,1.0,1.0,1.0
673,1.0,1.0,1.0,0.0,0.40935269,0.0,0.370613366,1.0,1.0,1.0
674,1.0,1.0,1.0,0.0,0.234519765,0.0,0.441856444,1.0,1.0,1.0
675,1.0,1.0,1.0,0.0,0.212540716,0.0,0.345414847,1.0,1.0,1.0
676,1.0,1.0,1.0,0.0,0.078753203,0.0,0.187525496,1.0,1.0,1.0
677,1.0,1.0,1.0,0.0,0.089597307,0.0,0.128975868,1.0,1.0,1.0
678,1.0,1.0,1.0,0.0,0.110862322,0.0,0.135376155,1.0,1.0,1.0
679,1.0,1.0,1.0,0.0066,0.088026434,0.033,0.126856282,1.0,1.0,1.0
680,1.0,1.0,1.0,0.1643,0.104029715,0.2171,0.266648412,1.0,1.0,1.0
681,1.0,1.0,1.0,0.3256,0.056333922,0.349,0.218011528,1.0,1.0,1.0
682,1.0,1.0,1.0,0.4547,0.026894914,0.4265,0.10527622,1.0,1.0,1.0
683,1.0,1.0,1.0,0.5008,0.006566415,0.4642,0.090561599,1.0,1.0,1.0
684,1.0,1.0,1.0,0.5252,0.001554266,0.508,0.148375183,1.0,1.0,1.0
685,1.0,1.0,1.0,0.5246,0.013951137,0.5335,0.172796249,1.0,1.0,1.0
686,1.0,1.0,1.0,0.5286,0.022881504,0.5286,0.120987505,1.0,1.0,1.0
687,1.0,1.0,1.0,0.5154,0.04986918,0.5268,0.122592628,1.0,1.0,1.0
688,1.0,1.0,1.0,0.4331,0.063690074,0.4584,0.089337438,1.0,1.0,1.0
689,1.0,1.0,1.0,0.3071,0.030207729,0.3415,0.060998045,1.0,1.0,1.0
690,1.0,1.0,1.0,0.1464,0.128393963,0.1899,0.100894213,1.0,1.0,1.0
691,1.0,1.0,1.0,0.0363,0.100709587,0.0612,0.220247373,1.0,1.0,1.0
692,1.0,1.0,1.0,0.0,0.014513038,0.0,0.407056898,1.0,1.0,1.0
693,1.0,1.0,1.0,0.0,0.004787193,0.0,0.623156309,1.0,1.0,1.0
694,1.0,1.0,1.0,0.0,0.109053329,0.0,0.374405146,1.0,1.0,1.0
695,1.0,1.0,1.0,0.0,0.022365799,0.0,0.371025056,1.0,1.0,1.0
696,1.0,1.0,1.0,0.0,0.072080813,0.0,0.282497108,1.0,1.0,1.0
697,1.0,1.0,1.0,0.0,0.101804055,0.0,0.348217219,1.0,1.0,1.0
698,1.0,1.0,1.0,0.0,0.168863237,0.0,0.377185017,1.0,1.0,1.0
699,1.0,1.0,1.0,0.0,0.499806225,0.0,0.269711196,1.0,1.0,1.0
700,1.0,1.0,1.0,0.0,0.225349441,0.0,0.272990465,1.0,1.0,1.0
701,1.0,1.0,1.0,0.0,0.090544462,0.0,0.378215134,1.0,1.0,1.0
702,1.0,1.0,1.0,0.0,0.548235118,0.0,0.336334825,1.0,1.0,1.0
703,1.0,1.0,1.0,0.0615,0.258199215,0.0184,0.228975698,1.0,1.0,1.0
704,1.0,1.0,1.0,0.1816,0.218325838,0.185,0.189672738,1.0,1.0,1.0
705,1.0,1.0,1.0,0.3186,0.158655465,0.3329,0.198580265,1.0,1.0,1.0
706,1.0,1.0,1.0,0.4432,0.105145462,0.4105,0.208684117,1.0,1.0,1.0
707,1.0,1.0,1.0,0.4334,0.062885866,0.4216,0.221019894,1.0,1.0,1.0
708,1.0,1.0,1.0,0.4417,0.03117504,0.4549,0.235988259,1.0,1.0,1.0
709,1.0,1.0,1.0,0.4653,0.010942285,0.4653,0.253129065,1.0,1.0,1.0
710,1.0,1.0,1.0,0.4785,0.004178679,0.5339,0.272803605,1.0,1.0,1.0
711,1.0,1.0,1.0,0.4424,0.002008854,0.5021,0.294157416,1.0,1.0,1.0
712,1.0,1.0,1.0,0.4038,0.007370232,0.467,0.270102501,1.0,1.0,1.0
713,1.0,1.0,1.0,0.275,0.010254226,0.3331,0.259436578,1.0,1.0,1.0
714,1.0,1.0,1.0,0.1259,0.003394007,0.1703,0.132537156,1.0,1.0,1.0
715,1.0,1.0,1.0,0.0128,0.002661263,0.0439,0.126381904,1.0,1.0,1.0
716,1.0,1.0,1.0,0.0,0.06878379,0.0,0.312402636,1.0,1.0,1.0
717,1.0,1.0,1.0,0.0,0.054550659,0.0,0.356854379,1.0,1.0,1.0
718,1.0,1.0,1.0,0.0,0.052050184,0.0,0.299905568,1.0,1.0,1.0
719,1.0,1.0,1.0,0.0,0.062021859,0.0,0.217997044,1.0,1.0,1.0
720,1.0,1.0,1.0,0.0,0.069348894,0.0,0.173166543,1.0,1.0,1.0
721,1.0,1.0,1.0,0.0,0.518872917,0.0,0.40803802,1.0,1.0,1.0
722,1.0,1.0,1.0,0.0,0.235767365,0.0,0.489041209,1.0,1.0,1.0
723,1.0,1.0,1.0,0.0,0.059003338,0.0,0.498834133,1.0,1.0,1.0
724,1.0,1.0,1.0,0.0,0.031446222,0.0,0.489582181,1.0,1.0,1.0
725,1.0,1.0,1.0,0.0,0.125698119,0.0,0.503778577,1.0,1.0,1.0
726,1.0,1.0,1.0,0.0495,0.191374108,0.0184,0.591994524,1.0,1.0,1.0
727,1.0,1.0,1.0,0.1088,0.135133505,0.1142,0.621776283,1.0,1.0,1.0
728,1.0,1.0,1.0,0.215,0.074716635,0.2286,0.62677604,1.0,1.0,1.0
729,1.0,1.0,1.0,0.314,0.001091819,0.3597,0.312875092,1.0,1.0,1.0
730,1.0,1.0,1.0,0.4037,5.05e-5,0.4743,0.11167866,1.0,1.0,1.0
731,1.0,1.0,1.0,0.4935,0.00622577,0.5905,0.145566538,1.0,1.0,1.0
732,1.0,1.0,1.0,0.5497,0.110064708,0.6772,0.205575526,1.0,1.0,1.0
733,1.0,1.0,1.0,0.6028,0.21217072,0.6568,0.030734703,1.0,1.0,1.0
734,1.0,1.0,1.0,0.6675,0.456118405,0.6527,0.194839641,1.0,1.0,1.0
735,1.0,1.0,1.0,0.5725,0.36151585,0.5829,0.313330889,1.0,1.0,1.0
736,1.0,1.0,1.0,0.4333,0.420416325,0.4701,0.364800751,1.0,1.0,1.0
737,1.0,1.0,1.0,0.3056,0.610432029,0.3561,0.309675813,1.0,1.0,1.0
738,1.0,1.0,1.0,0.1615,0.406850636,0.2072,0.28003329,1.0,1.0,1.0
739,1.0,1.0,1.0,0.0703,0.897540033,0.0969,0.313162208,1.0,1.0,1.0
740,1.0,1.0,1.0,0.0,0.91047436,0.0,0.193745375,1.0,1.0,1.0
741,1.0,1.0,1.0,0.0,0.760952532,0.0,0.122658059,1.0,1.0,1.0
742,1.0,1.0,1.0,0.0,0.925911427,0.0,0.044277377,1.0,1.0,1.0
743,1.0,1.0,1.0,0.0,0.894701898,0.0,0.027137659,1.0,1.0,1.0
744,1.0,1.0,1.0,0.0,0.844014704,0.0,0.037081718,1.0,1.0,1.0
745,1.0,1.0,1.0,0.0,0.889629841,0.0,0.028145354,1.0,1.0,1.0
746,1.0,1.0,1.0,0.0,0.911478758,0.0,0.026687048,1.0,1.0,1.0
747,1.0,1.0,1.0,0.0,0.90429312,0.0,0.045300074,1.0,1.0,1.0
748,1.0,1.0,1.0,0.0,0.933805466,0.0,0.085520059,1.0,1.0,1.0
749,1.0,1.0,1.0,0.0,0.691581488,0.0,0.127922982,1.0,1.0,1.0
750,1.0,1.0,1.0,0.0,0.439968765,0.0,0.161266655,1.0,1.0,1.0
751,1.0,1.0,1.0,0.0825,0.56971103,0.0783,0.100241765,1.0,1.0,1.0
752,1.0,1.0,1.0,0.2082,0.262372345,0.2023,0.084521018,1.0,1.0,1.0
753,1.0,1.0,1.0,0.3309,0.01781223,0.3522,0.012488978,1.0,1.0,1.0
754,1.0,1.0,1.0,0.4573,0.011651794,0.4342,0.008727983,1.0,1.0,1.0
755,1.0,1.0,1.0,0.4965,0.05142523,0.4766,0.009843435,1.0,1.0,1.0
756,1.0,1.0,1.0,0.4893,0.234933957,0.4596,0.012780948,1.0,1.0,1.0
757,1.0,1.0,1.0,0.468,0.269241214,0.4479,0.042887859,1.0,1.0,1.0
758,1.0,1.0,1.0,0.4295,0.308216244,0.4338,0.160523087,1.0,1.0,1.0
759,1.0,1.0,1.0,0.4079,0.492160857,0.4112,0.159518525,1.0,1.0,1.0
760,1.0,1.0,1.0,0.3452,0.434786677,0.3684,0.225127652,1.0,1.0,1.0
761,1.0,1.0,1.0,0.2643,0.205275208,0.2748,0.28652221,1.0,1.0,1.0
762,1.0,1.0,1.0,0.1438,0.147605702,0.1397,0.380352437,1.0,1.0,1.0
763,1.0,1.0,1.0,0.0228,0.061660979,0.0223,0.473206997,1.0,1.0,1.0
764,1.0,1.0,1.0,0.0,0.021133337,0.0,0.701544046,1.0,1.0,1.0
765,1.0,1.0,1.0,0.0,0.042154603,0.0,0.475116074,1.0,1.0,1.0
766,1.0,1.0,1.0,0.0,0.086964674,0.0,0.28344661,1.0,1.0,1.0
767,1.0,1.0,1.0,0.0,0.254774988,0.0,0.426872909,1.0,1.0,1.0
768,1.0,1.0,1.0,0.0,0.34942171,0.0,0.502671778,1.0,1.0,1.0
769,1.0,1.0,1.0,0.0,0.510582566,0.0,0.597996175,1.0,1.0,1.0
770,1.0,1.0,1.0,0.0,0.665729821,0.0,0.616550386,1.0,1.0,1.0
771,1.0,1.0,1.0,0.0,0.769778907,0.0,0.678454101,1.0,1.0,1.0
772,1.0,1.0,1.0,0.0,0.781615794,0.0,0.732066453,1.0,1.0,1.0
773,1.0,1.0,1.0,0.0,0.923156559,0.0,0.680707097,1.0,1.0,1.0
774,1.0,1.0,1.0,0.1017,0.872993588,0.1517,0.700340629,1.0,1.0,1.0
775,1.0,1.0,1.0,0.103,0.416936696,0.1317,0.468663871,1.0,1.0,1.0
776,1.0,1.0,1.0,0.2403,0.640715778,0.2659,0.308907151,1.0,1.0,1.0
777,1.0,1.0,1.0,0.3815,0.548123121,0.4216,0.433436096,1.0,1.0,1.0
778,1.0,1.0,1.0,0.4815,0.678181589,0.4981,0.668577075,1.0,1.0,1.0
779,1.0,1.0,1.0,0.5593,0.523655593,0.5462,0.600421906,1.0,1.0,1.0
780,1.0,1.0,1.0,0.6001,0.422979057,0.5636,0.4817487,1.0,1.0,1.0
781,1.0,1.0,1.0,0.6257,0.440276533,0.584,0.500855207,1.0,1.0,1.0
782,1.0,1.0,1.0,0.6342,0.288656324,0.5905,0.445044398,1.0,1.0,1.0
783,1.0,1.0,1.0,0.5798,0.088861234,0.5736,0.536001384,1.0,1.0,1.0
784,1.0,1.0,1.0,0.4757,0.048434187,0.4946,0.585669577,1.0,1.0,1.0
785,1.0,1.0,1.0,0.3352,0.015997954,0.3746,0.476768315,1.0,1.0,1.0
786,1.0,1.0,1.0,0.1595,0.02092329,0.2176,0.462205201,1.0,1.0,1.0
787,1.0,1.0,1.0,0.0851,0.016852297,0.1172,0.34112674,1.0,1.0,1.0
788,1.0,1.0,1.0,0.1883,0.024710625,0.1645,0.224550784,1.0,1.0,1.0
789,1.0,1.0,1.0,0.0,0.056830518,0.0,0.50530684,1.0,1.0,1.0
790,1.0,1.0,1.0,0.0,0.067118898,0.0,0.625415683,1.0,1.0,1.0
791,1.0,1.0,1.0,0.0,0.083863556,0.0,0.80799073,1.0,1.0,1.0
792,1.0,1.0,1.0,0.0,0.224713877,0.0,0.827878237,1.0,1.0,1.0
793,1.0,1.0,1.0,0.0,0.295715094,0.0,0.795009732,1.0,1.0,1.0
794,1.0,1.0,1.0,0.0,0.475750923,0.0,0.806117177,1.0,1.0,1.0
795,1.0,1.0,1.0,0.0,0.429904968,0.0,0.751525283,1.0,1.0,1.0
796,1.0,1.0,1.0,0.0,0.133806333,0.0,0.688379347,1.0,1.0,1.0
797,1.0,1.0,1.0,0.0,0.097172618,0.0,0.590809584,1.0,1.0,1.0
798,1.0,1.0,1.0,0.187,0.178564966,0.1914,0.440276444,1.0,1.0,1.0
799,1.0,1.0,1.0,0.093,0.15810056,0.1356,0.206560731,1.0,1.0,1.0
800,1.0,1.0,1.0,0.2452,0.085907668,0.2812,0.076066189,1.0,1.0,1.0
801,1.0,1.0,1.0,0.4187,0.136811152,0.4427,0.052358244,1.0,1.0,1.0
802,1.0,1.0,1.0,0.5509,0.16231443,0.564,0.072258621,1.0,1.0,1.0
803,1.0,1.0,1.0,0.6487,0.265915275,0.6528,0.163257718,1.0,1.0,1.0
804,1.0,1.0,1.0,0.6968,0.404657096,0.7036,0.21888794,1.0,1.0,1.0
805,1.0,1.0,1.0,0.693,0.51797837,0.7014,0.174088746,1.0,1.0,1.0
806,1.0,1.0,1.0,0.6863,0.590401947,0.6962,0.271408796,1.0,1.0,1.0
807,1.0,1.0,1.0,0.6064,0.492305607,0.6233,0.288551986,1.0,1.0,1.0
808,1.0,1.0,1.0,0.4918,0.327540308,0.5182,0.327175796,1.0,1.0,1.0
809,1.0,1.0,1.0,0.343,0.226276025,0.3867,0.23930341,1.0,1.0,1.0
810,1.0,1.0,1.0,0.1604,0.203923002,0.2214,0.183847055,1.0,1.0,1.0
811,1.0,1.0,1.0,0.087,0.11941237,0.1234,0.155675009,1.0,1.0,1.0
812,1.0,1.0,1.0,0.2318,0.280301064,0.2254,0.147988319,1.0,1.0,1.0
813,1.0,1.0,1.0,0.0,0.350494742,0.0,0.283060133,1.0,1.0,1.0
814,1.0,1.0,1.0,0.0,0.308144778,0.0,0.354517639,1.0,1.0,1.0
815,1.0,1.0,1.0,0.0,0.317373067,0.0,0.417354345,1.0,1.0,1.0
816,1.0,1.0,1.0,0.0,0.228583589,0.0,0.352071643,1.0,1.0,1.0
817,1.0,1.0,1.0,0.0,0.682912886,0.0,0.435992986,1.0,1.0,1.0
818,1.0,1.0,1.0,0.0,0.764979541,0.0,0.633106053,1.0,1.0,1.0
819,1.0,1.0,1.0,0.0,0.866993368,0.0,0.7202214,1.0,1.0,1.0
820,1.0,1.0,1.0,0.0,0.843771875,0.0,0.648012877,1.0,1.0,1.0
821,1.0,1.0,1.0,0.0,0.623076618,0.0,0.578679562,1.0,1.0,1.0
822,1.0,1.0,1.0,0.0521,0.527433455,0.0471,0.628221154,1.0,1.0,1.0
823,1.0,1.0,1.0,0.0985,0.251504213,0.1273,0.468821257,1.0,1.0,1.0
824,1.0,1.0,1.0,0.2328,0.325605392,0.257,0.377678454,1.0,1.0,1.0
825,1.0,1.0,1.0,0.3833,0.321369052,0.3987,0.391336262,1.0,1.0,1.0
826,1.0,1.0,1.0,0.4987,0.248315796,0.5031,0.329414308,1.0,1.0,1.0
827,1.0,1.0,1.0,0.5835,0.237923905,0.5786,0.42480725,1.0,1.0,1.0
828,1.0,1.0,1.0,0.6064,0.241748586,0.6038,0.449049264,1.0,1.0,1.0
829,1.0,1.0,1.0,0.6063,0.487741411,0.5953,0.315262467,1.0,1.0,1.0
830,1.0,1.0,1.0,0.5912,0.396230996,0.5798,0.389932871,1.0,1.0,1.0
831,1.0,1.0,1.0,0.5341,0.527969956,0.5288,0.483686328,1.0,1.0,1.0
832,1.0,1.0,1.0,0.4368,0.545257628,0.4498,0.608399332,1.0,1.0,1.0
833,1.0,1.0,1.0,0.3104,0.5638237,0.3467,0.558783233,1.0,1.0,1.0
834,1.0,1.0,1.0,0.1689,0.464383125,0.2084,0.425200045,1.0,1.0,1.0
835,1.0,1.0,1.0,0.0764,0.409658939,0.094,0.288794458,1.0,1.0,1.0
836,1.0,1.0,1.0,0.0051,0.262474149,0.0099,0.390709817,1.0,1.0,1.0
837,1.0,1.0,1.0,0.0,0.328620791,0.0,0.442707092,1.0,1.0,1.0
838,1.0,1.0,1.0,0.0,0.430390537,0.0,0.525637329,1.0,1.0,1.0
839,1.0,1.0,1.0,0.0,0.235219836,0.0,0.51905036,1.0,1.0,1.0
840,1.0,1.0,1.0,0.0,0.394154638,0.0,0.524290562,1.0,1.0,1.0
841,1.0,1.0,1.0,0.0,0.466048807,0.0,0.555211961,1.0,1.0,1.0
842,1.0,1.0,1.0,0.0,0.608515501,0.0,0.682125986,1.0,1.0,1.0
843,1.0,1.0,1.0,0.0,0.761140108,0.0,0.751252294,1.0,1.0,1.0
844,1.0,1.0,1.0,0.0,0.697440565,0.0,0.678217292,1.0,1.0,1.0
845,1.0,1.0,1.0,0.0,0.831147194,0.0,0.554194927,1.0,1.0,1.0
846,1.0,1.0,1.0,0.1443,0.632953525,0.1514,0.423558891,1.0,1.0,1.0
847,1.0,1.0,1.0,0.0852,0.435421795,0.1229,0.354075879,1.0,1.0,1.0
848,1.0,1.0,1.0,0.2259,0.392530501,0.2574,0.303769797,1.0,1.0,1.0
849,1.0,1.0,1.0,0.3874,0.367562801,0.4085,0.296701312,1.0,1.0,1.0
850,1.0,1.0,1.0,0.4981,0.392703414,0.5056,0.124634564,1.0,1.0,1.0
851,1.0,1.0,1.0,0.7094,0.343956143,0.7166,0.201892465,1.0,1.0,1.0
852,1.0,1.0,1.0,0.6284,0.32486552,0.6408,0.264532179,1.0,1.0,1.0
853,1.0,1.0,1.0,0.5976,0.498742372,0.6134,0.102589399,1.0,1.0,1.0
854,1.0,1.0,1.0,0.6137,0.226122901,0.6356,0.092956915,1.0,1.0,1.0
855,1.0,1.0,1.0,0.5524,0.19922635,0.5786,0.08374697,1.0,1.0,1.0
856,1.0,1.0,1.0,0.4502,0.123126708,0.4832,0.066913344,1.0,1.0,1.0
857,1.0,1.0,1.0,0.3184,0.134108841,0.3605,0.075790092,1.0,1.0,1.0
858,1.0,1.0,1.0,0.157,0.138937175,0.2053,0.068963557,1.0,1.0,1.0
859,1.0,1.0,1.0,0.074,0.044449497,0.1019,0.097002417,1.0,1.0,1.0
860,1.0,1.0,1.0,0.0333,0.136284024,0.0425,0.179200709,1.0,1.0,1.0
861,1.0,1.0,1.0,0.0,0.051417522,0.0,0.189838752,1.0,1.0,1.0
862,1.0,1.0,1.0,0.0,0.094535545,0.0,0.232443228,1.0,1.0,1.0
863,1.0,1.0,1.0,0.0,0.160265326,0.0,0.264147133,1.0,1.0,1.0
864,1.0,1.0,1.0,0.0,0.272460938,0.0,0.237362742,1.0,1.0,1.0
865,1.0,1.0,1.0,0.0,0.481402189,0.0,0.303661942,1.0,1.0,1.0
866,1.0,1.0,1.0,0.0,0.544087946,0.0,0.401011765,1.0,1.0,1.0
867,1.0,1.0,1.0,0.0,0.510268867,0.0,0.460092008,1.0,1.0,1.0
868,1.0,1.0,1.0,0.0,0.595044971,0.0,0.531506181,1.0,1.0,1.0
869,1.0,1.0,1.0,0.0,0.547915876,0.0,0.566735566,1.0,1.0,1.0
870,1.0,1.0,1.0,0.1089,0.361241817,0.0959,0.605379164,1.0,1.0,1.0
871,1.0,1.0,1.0,0.092,0.301407814,0.1187,0.326179266,1.0,1.0,1.0
872,1.0,1.0,1.0,0.2267,0.200391904,0.2371,0.207207203,1.0,1.0,1.0
873,1.0,1.0,1.0,0.3764,0.096890703,0.3797,0.188235298,1.0,1.0,1.0
874,1.0,1.0,1.0,0.4909,0.215718269,0.4531,0.180048719,1.0,1.0,1.0
875,1.0,1.0,1.0,0.5724,0.113970622,0.5043,0.19692418,1.0,1.0,1.0
876,1.0,1.0,1.0,0.6002,0.066572145,0.5887,0.309986711,1.0,1.0,1.0
877,1.0,1.0,1.0,0.6122,0.030067835,0.5789,0.312495291,1.0,1.0,1.0
878,1.0,1.0,1.0,0.5975,0.027404794,0.568,0.366684258,1.0,1.0,1.0
879,1.0,1.0,1.0,0.5315,0.032034814,0.3858,0.546130419,1.0,1.0,1.0
880,1.0,1.0,1.0,0.3419,0.320604116,0.2035,0.580540597,1.0,1.0,1.0
