Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,265,12099.104918436162
,,,,,,,266,11623.320170137551
,,,,,,,267,11392.51395181397
,,,,,,,268,11373.280100287004
,,,,,,,269,11707.341732071136
,,,,,,,270,12801.64665315794
,,,,,,,271,14791.844132211278
,,,,,,,272,16180.73067405318
,,,,,,,273,16558.42277956427
,,,,,,,274,16832.758240817297
,,,,,,,275,17064.779228711002
,,,,,,,276,17137.05801813339
,,,,,,,277,17079.356463552493
,,,,,,,278,17001.509980267037
,,,,,,,279,16777.18253298412
,,,,,,,280,16747.218216921057
,,,,,,,281,17534.388898361485
,,,,,,,282,18414.894375106443
,,,,,,,283,18226.605091737205
,,,,,,,284,17694.131096832803
,,,,,,,285,16945.023195256268
,,,,,,,286,15752.52440058443
,,,,,,,287,14252.28398148115
,,,,,,,288,12939.320537772006
,,,,,,,289,12034.317208029543
,,,,,,,290,11568.655539481966
,,,,,,,291,11349.997016859626
,,,,,,,292,11317.603161656316
,,,,,,,293,11616.234014311827
,,,,,,,294,12658.911228668358
,,,,,,,295,14630.887164169833
,,,,,,,296,15923.60444837691
,,,,,,,297,16182.249136015835
,,,,,,,298,16270.117468254812
,,,,,,,299,16307.87655572617
,,,,,,,300,16242.278998939468
,,,,,,,301,16102.681729172706
,,,,,,,302,16044.474020604259
,,,,,,,303,15950.835532907191
,,,,,,,304,16163.622669273933
,,,,,,,305,17183.320492595616
,,,,,,,306,18169.915845131414
,,,,,,,307,17996.81118138873
,,,,,,,308,17529.124896890946
,,,,,,,309,16936.92473145544
,,,,,,,310,16059.253717040769
,,,,,,,311,14905.222625422863
,,,,,,,312,13739.043838103713
,,,,,,,313,12812.782040884078
,,,,,,,314,12280.308045979675
,,,,,,,315,12000.91104485113
,,,,,,,316,11894.61870746527
,,,,,,,317,12018.120280427887
,,,,,,,318,12440.252706046016
,,,,,,,319,13243.012930303033
,,,,,,,320,14045.16576977499
,,,,,,,321,14949.055560744839
,,,,,,,322,15680.549303554577
,,,,,,,323,16006.613702335391
,,,,,,,324,15950.633071312172
,,,,,,,325,15692.292076065776
,,,,,,,326,15417.247999230174
,,,,,,,327,15252.64672247836
,,,,,,,328,15346.285210175425
,,,,,,,329,16331.362100748569
,,,,,,,330,17694.131096832803
,,,,,,,331,17676.921861256047
,,,,,,,332,17275.035595139983
,,,,,,,333,16731.426212509443
,,,,,,,334,16058.241409065666
,,,,,,,335,15256.493492783751
,,,,,,,336,14321.120923788185
,,,,,,,337,13469.769916726202
,,,,,,,338,12957.542081323867
,,,,,,,339,12739.89586667663
,,,,,,,340,12718.637399199459
,,,,,,,341,12858.335899763732
,,,,,,,342,13226.81600270138
,,,,,,,343,13856.471563215711
,,,,,,,344,14530.263751444552
,,,,,,,345,15498.43509883347
,,,,,,,346,16237.419920658973
,,,,,,,347,16646.696034993285
,,,,,,,348,16795.80899972602
,,,,,,,349,16779.40961052935
,,,,,,,350,16597.29540580824
,,,,,,,351,16469.744600945207
,,,,,,,352,16578.365246673806
,,,,,,,353,17646.653852800453
,,,,,,,354,19040.50070372036
,,,,,,,355,19058.722247272224
,,,,,,,356,18531.309792243337
,,,,,,,357,17995.798873413623
,,,,,,,358,17087.75861974585
,,,,,,,359,16005.601394360287
,,,,,,,360,14950.776484302516
,,,,,,,361,14197.619350825566
,,,,,,,362,13798.770008634816
,,,,,,,363,13630.726884767648
,,,,,,,364,13641.862272493785
,,,,,,,365,13963.776208576675
,,,,,,,366,14793.868748161485
,,,,,,,367,16161.496822526215
,,,,,,,368,17171.780181679434
,,,,,,,369,17880.395764251833
,,,,,,,370,18289.773109383663
,,,,,,,371,18465.611004659124
,,,,,,,372,18334.922045073272
,,,,,,,373,18031.63457573229
,,,,,,,374,17809.736667589616
,,,,,,,375,17558.0769049789
,,,,,,,376,17572.147985832842
,,,,,,,377,18474.823007232568
,,,,,,,378,19667.119340309382
,,,,,,,379,19444.41158578663
,,,,,,,380,18864.359116052365
,,,,,,,381,17999.84810531404
,,,,,,,382,16725.352364658826
,,,,,,,383,15217.013481754717
,,,,,,,384,13859.508487141022
,,,,,,,385,12951.468233473248
,,,,,,,386,12420.006546543947
,,,,,,,387,12180.089556444436
,,,,,,,388,12108.215690212093
,,,,,,,389,12413.932698693328
,,,,,,,390,13469.769916726202
,,,,,,,391,15403.278149173748
,,,,,,,392,16538.07538926469
,,,,,,,393,16722.720363923556
,,,,,,,394,16736.28529078994
,,,,,,,395,16735.272982814837
,,,,,,,396,16678.381274614025
,,,,,,,397,16578.77016986385
,,,,,,,398,16560.95354950203
,,,,,,,399,16496.57076228545
,,,,,,,400,16644.36772665055
,,,,,,,401,17582.878450368935
,,,,,,,402,18447.288230309754
,,,,,,,403,18224.580475787
,,,,,,,404,17668.823397455217
,,,,,,,405,16830.63239406958
,,,,,,,406,15608.776668119744
,,,,,,,407,14056.90854228619
,,,,,,,408,12699.403547672495
,,,,,,,409,11794.40021793003
,,,,,,,410,11329.750857357558
,,,,,,,411,11091.858483208252
,,,,,,,412,11055.415396104529
,,,,,,,413,11438.067810693623
,,,,,,,414,12627.52968144015
,,,,,,,415,14791.844132211278
,,,,,,,416,15928.362295859897
,,,,,,,417,16056.318023912969
,,,,,,,418,16175.972826570192
,,,,,,,419,16313.74794198177
,,,,,,,420,16334.09533228135
,,,,,,,421,16258.374695743614
,,,,,,,422,16240.760536976813
,,,,,,,423,16162.104207311277
,,,,,,,424,16281.45531757597
,,,,,,,425,17237.58020006116
,,,,,,,426,18861.322192127056
,,,,,,,427,18992.9222288905
,,,,,,,428,18664.93444495699
,,,,,,,429,18015.03272494059
,,,,,,,430,16934.900115505232
,,,,,,,431,15542.97664973802
,,,,,,,432,14247.222441605634
,,,,,,,433,13444.462217348617
,,,,,,,434,13064.846726684831
,,,,,,,435,12921.098994220145
,,,,,,,436,12954.505157398558
,,,,,,,437,13368.539119215859
,,,,,,,438,14558.000989962386
,,,,,,,439,16750.66006403641
,,,,,,,440,17891.12622878793
,,,,,,,441,17939.008396010326
,,,,,,,442,17876.751455541464
,,,,,,,443,17790.70527765767
,,,,,,,444,17583.991989141552
,,,,,,,445,17297.30637059226
,,,,,,,446,17104.360470537547
,,,,,,,447,16906.25179980981
,,,,,,,448,16983.895821500242
,,,,,,,449,17825.731133596248
,,,,,,,450,19037.463779795053
,,,,,,,451,18990.897612940294
,,,,,,,452,18647.72520938023
,,,,,,,453,17884.444996152248
,,,,,,,454,16703.081589206548
,,,,,,,455,15196.767322252648
,,,,,,,456,13838.25001966385
,,,,,,,457,12954.505157398558
,,,,,,,458,12449.363477821948
,,,,,,,459,12209.446487722435
,,,,,,,460,12174.015708593815
,,,,,,,461,12549.581967357186
,,,,,,,462,13664.13304794606
,,,,,,,463,15704.94592575457
,,,,,,,464,16771.1086851335
,,,,,,,465,16913.13549404051
,,,,,,,466,16983.288436715175
,,,,,,,467,17044.02691522138
,,,,,,,468,16997.764440759154
,,,,,,,469,16814.131774075395
,,,,,,,470,16693.059740253022
,,,,,,,471,16480.677527076325
,,,,,,,472,16487.76368290205
,,,,,,,473,17207.6158839981
,,,,,,,474,18554.592875670718
,,,,,,,475,18479.682085513065
,,,,,,,476,18021.10657279121
,,,,,,,477,17424.85717545529
,,,,,,,478,16579.58001624393
,,,,,,,479,15427.57354057623
,,,,,,,480,14259.370137306876
,,,,,,,481,13417.129902020824
,,,,,,,482,12937.2959218218
,,,,,,,483,12651.825072842634
,,,,,,,484,12529.33580785512
