Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,264,12761.11548954452
,,,,,,,265,11876.570483110021
,,,,,,,266,11656.471666217547
,,,,,,,267,11449.531211064257
,,,,,,,268,11475.718999061648
,,,,,,,269,11825.251186247842
,,,,,,,270,12993.622858763736
,,,,,,,271,15066.149632559014
,,,,,,,272,16513.717203766522
,,,,,,,273,16809.8591919038
,,,,,,,274,17022.135592346665
,,,,,,,275,17602.415675342465
,,,,,,,276,17383.535794650903
,,,,,,,277,17206.3933209623
,,,,,,,278,17021.478021393694
,,,,,,,279,16628.65128331892
,,,,,,,280,16642.34026415288
,,,,,,,281,17223.879947616668
,,,,,,,282,18265.704420989892
,,,,,,,283,18250.257950369105
,,,,,,,284,17689.910300920626
,,,,,,,285,17112.265460793675
,,,,,,,286,15963.235102235409
,,,,,,,287,14829.551041347324
,,,,,,,288,13323.282121086131
,,,,,,,289,12199.245409609148
,,,,,,,290,11782.844306555206
,,,,,,,291,11697.809373229486
,,,,,,,292,11557.071336688445
,,,,,,,293,11669.756979814922
,,,,,,,294,11824.815781046704
,,,,,,,295,12951.218954505275
,,,,,,,296,13828.8678963304
,,,,,,,297,14821.855576755908
,,,,,,,298,15472.652457919654
,,,,,,,299,16969.60331015193
,,,,,,,300,17030.987509021288
,,,,,,,301,16909.9012234036
,,,,,,,302,17140.900047495415
,,,,,,,303,17003.42011137747
,,,,,,,304,16696.28488576999
,,,,,,,305,17158.626692506678
,,,,,,,306,17667.858366428354
,,,,,,,307,17235.353221800648
,,,,,,,308,16216.836316142115
,,,,,,,309,15760.858963108629
,,,,,,,310,14653.937940825363
,,,,,,,311,13796.53980400443
,,,,,,,312,12748.83587269875
,,,,,,,313,11955.794393489341
,,,,,,,314,11612.751628241751
,,,,,,,315,11583.53782368702
,,,,,,,316,11631.625799033689
,,,,,,,317,12178.342984520335
,,,,,,,318,12828.278973395725
,,,,,,,319,14632.403731879773
,,,,,,,320,14329.231784595186
,,,,,,,321,16883.27803020507
,,,,,,,322,16785.59452619572
,,,,,,,323,17157.74794761326
,,,,,,,324,16809.936553192387
,,,,,,,325,16760.86569275613
,,,,,,,326,17267.15168684323
,,,,,,,327,16809.98911919617
,,,,,,,328,16858.02750397323
,,,,,,,329,17207.225450720285
,,,,,,,330,17495.79595069016
,,,,,,,331,17428.13854476568
,,,,,,,332,17040.83322071081
,,,,,,,333,16393.377752127097
,,,,,,,334,15531.42323377079
,,,,,,,335,14704.689921571251
,,,,,,,336,13426.38984159896
,,,,,,,337,12421.006502394805
,,,,,,,338,11766.333622310674
,,,,,,,339,11581.556184525574
,,,,,,,340,11505.554669359237
,,,,,,,341,11873.790435777924
,,,,,,,342,12991.56088287953
,,,,,,,343,14890.951109198955
,,,,,,,344,16052.262076414385
,,,,,,,345,16266.131325952987
,,,,,,,346,17030.888327882076
,,,,,,,347,17378.036200481627
,,,,,,,348,17459.307209574272
,,,,,,,349,17523.397069921317
,,,,,,,350,17463.224864573123
,,,,,,,351,16993.199494981727
,,,,,,,352,17294.518738585844
,,,,,,,353,18500.49593184515
,,,,,,,354,19183.926383243637
,,,,,,,355,19073.67464527341
,,,,,,,356,18448.38219405789
,,,,,,,357,17623.758464689377
,,,,,,,358,16160.486551899132
,,,,,,,359,14538.531759050316
,,,,,,,360,13003.747269454441
,,,,,,,361,12182.586945467194
,,,,,,,362,11653.213565794451
,,,,,,,363,11498.342216915778
,,,,,,,364,11450.132248767879
,,,,,,,365,11825.73816564137
,,,,,,,366,12975.539161651313
,,,,,,,367,15296.33517130929
,,,,,,,368,16642.022884507405
,,,,,,,369,16815.30820369208
,,,,,,,370,16846.98368412204
,,,,,,,371,17010.601817667764
,,,,,,,372,16984.439816766575
,,,,,,,373,16925.20189774975
,,,,,,,374,16515.674047643162
,,,,,,,375,16374.498622278197
,,,,,,,376,16700.69943827629
,,,,,,,377,17450.87582092991
,,,,,,,378,18628.158918803947
,,,,,,,379,18447.364595569576
,,,,,,,380,17841.995651598852
,,,,,,,381,17142.990785909988
,,,,,,,382,16210.465911570564
,,,,,,,383,14911.004543736117
,,,,,,,384,13644.150959040218
,,,,,,,385,12735.421623620401
,,,,,,,386,11940.999542953168
,,,,,,,387,11624.926113079957
,,,,,,,388,11629.935752421527
,,,,,,,389,11674.330222143963
,,,,,,,390,12252.29244191639
,,,,,,,391,14184.93215334506
,,,,,,,392,15943.086453804603
,,,,,,,393,16868.454417138528
,,,,,,,394,16993.686474375256
,,,,,,,395,17177.7666687517
,,,,,,,396,17546.129387028577
,,,,,,,397,17428.1613564277
,,,,,,,398,17257.354573911925
,,,,,,,399,16434.504203312514
,,,,,,,400,16437.604605724264
,,,,,,,401,17219.346377743313
,,,,,,,402,18528.003820805443
,,,,,,,403,18288.423844549063
,,,,,,,404,18165.87166169383
,,,,,,,405,17558.293953752862
,,,,,,,406,16507.415234181026
,,,,,,,407,14833.083873526039
,,,,,,,408,13346.261399230032
,,,,,,,409,12449.456612177608
,,,,,,,410,11772.492771055706
,,,,,,,411,11582.482536365811
,,,,,,,412,11699.035252110141
,,,,,,,413,12116.851670020631
,,,,,,,414,12389.256636110436
,,,,,,,415,13652.931465294609
,,,,,,,416,14467.321684719282
,,,,,,,417,15743.857332225003
,,,,,,,418,16971.91026344999
,,,,,,,419,17260.230826949057
,,,,,,,420,16921.07397873577
,,,,,,,421,16306.997922553674
,,,,,,,422,16474.239143114795
,,,,,,,423,16366.416351243857
,,,,,,,424,16759.90462751717
,,,,,,,425,17529.22098641581
,,,,,,,426,18746.149761066845
,,,,,,,427,18717.480460966384
,,,,,,,428,18111.982581514683
,,,,,,,429,17303.702912076824
,,,,,,,430,16430.62820439213
,,,,,,,431,14998.613227624372
,,,,,,,432,13800.052799955298
,,,,,,,433,13003.031181629334
,,,,,,,434,12580.875588878342
,,,,,,,435,12450.941353831602
,,,,,,,436,12419.354144615541
,,,,,,,437,12783.642501693615
,,,,,,,438,13803.342638342943
,,,,,,,439,16405.892428272797
,,,,,,,440,17884.395588611744
,,,,,,,441,18228.803086334883
,,,,,,,442,18256.23163038381
,,,,,,,443,16905.029445845536
,,,,,,,444,16963.703024180242
,,,,,,,445,17100.75648139958
,,,,,,,446,17412.29237415387
,,,,,,,447,17114.31751856396
,,,,,,,448,16969.708442159495
,,,,,,,449,17798.997652316513
,,,,,,,450,18629.45819172762
,,,,,,,451,18088.378462193752
,,,,,,,452,17749.346582215872
,,,,,,,453,17049.174354518495
,,,,,,,454,16261.598747891025
,,,,,,,455,14944.07054373782
,,,,,,,456,13642.413305481236
,,,,,,,457,12670.51649430904
,,,,,,,458,12180.95839116134
,,,,,,,459,11835.158390243674
,,,,,,,460,12052.672546648297
,,,,,,,461,12110.803604151517
,,,,,,,462,12403.917592108672
,,,,,,,463,13738.482140544225
,,,,,,,464,14477.55618647451
,,,,,,,465,15357.22346448259
,,,,,,,466,15958.399029887458
,,,,,,,467,16405.34990744131
,,,,,,,468,16891.388071958394
,,,,,,,469,16954.43355490954
,,,,,,,470,16794.651747828513
,,,,,,,471,16643.23785346275
,,,,,,,472,16445.33280009162
,,,,,,,473,17578.398962482413
,,,,,,,474,18628.438609616525
,,,,,,,475,18565.411971081827
,,,,,,,476,17979.845533366057
,,,,,,,477,17300.22958858164
,,,,,,,478,15758.155285253724
,,,,,,,479,14355.455277802692
,,,,,,,480,13304.317695457512
,,,,,,,481,12451.579088556733
,,,,,,,482,11940.955903251916
,,,,,,,483,11581.332035150957
,,,,,,,484,11697.52373154856
