Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
,,,,,,,376.0,14995.0,1.0
,,,,,,,377.0,15276.92543859649,228.0
,,,,,,,378.0,15369.541666666666,672.0
,,,,,,,379.0,14724.888888888889,9.0
,,,,,,,380.0,17765.0,1.0
,,,,,,,381.0,17398.5,4.0
,,,,,,,382.0,15292.035087719298,114.0
,,,,,,,383.0,16826.0,1.0
,,,,,,,384.0,14890.822580645161,124.0
,,,,,,,385.0,13501.0,1.0
,,,,,,,386.0,14245.577551020408,490.0
,,,,,,,387.0,13401.333333333334,129.0
,,,,,,,388.0,16013.0,1.0
,,,,,,,389.0,15265.142857142857,14.0
,,,,,,,390.0,13124.178817056396,727.0
,,,,,,,391.0,10512.0,1.0
,,,,,,,392.0,13676.88669950739,609.0
,,,,,,,393.0,19889.0,1.0
,,,,,,,394.0,14058.825396825398,126.0
,,,,,,,395.0,13566.317307692309,104.0
,,,,,,,396.0,12000.0,1.0
,,,,,,,397.0,13469.42857142857,7.0
,,,,,,,398.0,16270.972916666668,480.0
,,,,,,,399.0,17339.0,1.0
,,,,,,,400.0,13891.266666666666,15.0
,,,,,,,401.0,13940.0,1.0
,,,,,,,402.0,17116.628415300547,366.0
,,,,,,,403.0,26134.0,1.0
,,,,,,,404.0,26210.0,1.0
,,,,,,,405.0,20534.444444444445,18.0
,,,,,,,406.0,26307.75,4.0
,,,,,,,407.0,26675.0,1.0
,,,,,,,408.0,26575.0,1.0
,,,,,,,409.0,26196.0,1.0
,,,,,,,410.0,25500.0,1.0
,,,,,,,411.0,18025.60606060606,231.0
,,,,,,,412.0,22944.0,1.0
,,,,,,,413.0,24416.5,4.0
,,,,,,,414.0,24824.0,1.0
,,,,,,,415.0,24322.0,1.0
,,,,,,,416.0,18105.434782608696,23.0
,,,,,,,417.0,22102.0,1.0
,,,,,,,418.0,18714.408450704224,71.0
,,,,,,,419.0,26882.0,1.0
,,,,,,,420.0,26590.0,1.0
,,,,,,,421.0,25953.0,1.0
,,,,,,,422.0,20331.928571428572,14.0
,,,,,,,423.0,24482.0,1.0
,,,,,,,424.0,25915.0,1.0
,,,,,,,425.0,27389.75,4.0
,,,,,,,426.0,27580.0,1.0
,,,,,,,427.0,27407.0,1.0
,,,,,,,428.0,26855.0,1.0
,,,,,,,429.0,25670.0,1.0
,,,,,,,430.0,21894.619047619046,21.0
,,,,,,,431.0,25522.0,1.0
,,,,,,,432.0,14459.342043863742,2143.0
,,,,,,,433.0,14097.852459016394,61.0
,,,,,,,434.0,15605.0,1.0
,,,,,,,435.0,15420.0,1.0
,,,,,,,436.0,15387.0,1.0
,,,,,,,437.0,16129.0,1.0
,,,,,,,438.0,17432.0,1.0
,,,,,,,439.0,13960.410256410256,78.0
,,,,,,,440.0,14013.980902777777,576.0
,,,,,,,441.0,14893.363888888889,720.0
,,,,,,,442.0,14196.5,154.0
,,,,,,,443.0,13595.0,1.0
,,,,,,,444.0,13818.0,1.0
,,,,,,,445.0,13890.0,1.0
,,,,,,,446.0,13694.0,1.0
,,,,,,,447.0,13509.0,1.0
