Time_Index,NG,nuclear_fuel,NGCCS,None
27166,8.275,0.66,9.23008,0.0
27167,8.275,0.66,9.23008,0.0
27168,8.275,0.66,9.23008,0.0
27169,8.275,0.66,9.23008,0.0
27170,8.275,0.66,9.23008,0.0
27171,8.275,0.66,9.23008,0.0
27172,8.275,0.66,9.23008,0.0
27173,8.275,0.66,9.23008,0.0
27174,8.275,0.66,9.23008,0.0
27175,8.275,0.66,9.23008,0.0
27176,8.275,0.66,9.23008,0.0
27177,8.275,0.66,9.23008,0.0
27178,8.275,0.66,9.23008,0.0
27179,8.275,0.66,9.23008,0.0
27180,8.275,0.66,9.23008,0.0
27181,8.275,0.66,9.23008,0.0
27182,8.275,0.66,9.23008,0.0
27183,8.275,0.66,9.23008,0.0
27184,8.275,0.66,9.23008,0.0
27185,8.275,0.66,9.23008,0.0
27186,8.275,0.66,9.23008,0.0
27187,8.275,0.66,9.23008,0.0
27188,8.275,0.66,9.23008,0.0
27189,8.275,0.66,9.23008,0.0
27190,8.275,0.66,9.23008,0.0
27191,8.275,0.66,9.23008,0.0
27192,8.275,0.66,9.23008,0.0
27193,8.275,0.66,9.23008,0.0
27194,8.275,0.66,9.23008,0.0
27195,8.275,0.66,9.23008,0.0
27196,8.275,0.66,9.23008,0.0
27197,8.275,0.66,9.23008,0.0
27198,8.275,0.66,9.23008,0.0
27199,8.275,0.66,9.23008,0.0
27200,8.275,0.66,9.23008,0.0
27201,8.275,0.66,9.23008,0.0
27202,8.275,0.66,9.23008,0.0
27203,8.275,0.66,9.23008,0.0
27204,8.275,0.66,9.23008,0.0
27205,8.275,0.66,9.23008,0.0
27206,8.275,0.66,9.23008,0.0
27207,8.275,0.66,9.23008,0.0
27208,8.275,0.66,9.23008,0.0
27209,8.275,0.66,9.23008,0.0
27210,8.275,0.66,9.23008,0.0
27211,8.275,0.66,9.23008,0.0
27212,8.275,0.66,9.23008,0.0
27213,8.275,0.66,9.23008,0.0
27214,8.275,0.66,9.23008,0.0
27215,8.275,0.66,9.23008,0.0
27216,8.275,0.66,9.23008,0.0
27217,8.275,0.66,9.23008,0.0
27218,8.275,0.66,9.23008,0.0
27219,8.275,0.66,9.23008,0.0
27220,8.275,0.66,9.23008,0.0
27221,8.275,0.66,9.23008,0.0
27222,8.275,0.66,9.23008,0.0
27223,8.275,0.66,9.23008,0.0
27224,8.275,0.66,9.23008,0.0
27225,8.275,0.66,9.23008,0.0
27226,8.275,0.66,9.23008,0.0
27227,8.275,0.66,9.23008,0.0
27228,8.275,0.66,9.23008,0.0
27229,8.275,0.66,9.23008,0.0
27230,8.275,0.66,9.23008,0.0
27231,8.275,0.66,9.23008,0.0
27232,8.275,0.66,9.23008,0.0
27233,8.275,0.66,9.23008,0.0
27234,8.275,0.66,9.23008,0.0
27235,8.275,0.66,9.23008,0.0
27236,8.275,0.66,9.23008,0.0
27237,8.275,0.66,9.23008,0.0
27238,8.275,0.66,9.23008,0.0
27239,8.275,0.66,9.23008,0.0
27240,8.275,0.66,9.23008,0.0
27241,8.275,0.66,9.23008,0.0
27242,8.275,0.66,9.23008,0.0
27243,8.275,0.66,9.23008,0.0
27244,8.275,0.66,9.23008,0.0
27245,8.275,0.66,9.23008,0.0
27246,8.275,0.66,9.23008,0.0
27247,8.275,0.66,9.23008,0.0
27248,8.275,0.66,9.23008,0.0
27249,8.275,0.66,9.23008,0.0
27250,8.275,0.66,9.23008,0.0
27251,8.275,0.66,9.23008,0.0
27252,8.275,0.66,9.23008,0.0
27253,8.275,0.66,9.23008,0.0
27254,8.275,0.66,9.23008,0.0
27255,8.275,0.66,9.23008,0.0
27256,8.275,0.66,9.23008,0.0
27257,8.275,0.66,9.23008,0.0
27258,8.275,0.66,9.23008,0.0
27259,8.275,0.66,9.23008,0.0
27260,8.275,0.66,9.23008,0.0
27261,8.275,0.66,9.23008,0.0
27262,8.275,0.66,9.23008,0.0
27263,8.275,0.66,9.23008,0.0
27264,8.275,0.66,9.23008,0.0
27265,8.275,0.66,9.23008,0.0
27266,8.275,0.66,9.23008,0.0
27267,8.275,0.66,9.23008,0.0
27268,8.275,0.66,9.23008,0.0
27269,8.275,0.66,9.23008,0.0
27270,8.275,0.66,9.23008,0.0
27271,8.275,0.66,9.23008,0.0
27272,8.275,0.66,9.23008,0.0
27273,8.275,0.66,9.23008,0.0
27274,8.275,0.66,9.23008,0.0
27275,8.275,0.66,9.23008,0.0
27276,8.275,0.66,9.23008,0.0
27277,8.275,0.66,9.23008,0.0
27278,8.275,0.66,9.23008,0.0
27279,8.275,0.66,9.23008,0.0
27280,8.275,0.66,9.23008,0.0
27281,8.275,0.66,9.23008,0.0
27282,8.275,0.66,9.23008,0.0
27283,8.275,0.66,9.23008,0.0
27284,8.275,0.66,9.23008,0.0
27285,8.275,0.66,9.23008,0.0
27286,8.275,0.66,9.23008,0.0
27287,8.275,0.66,9.23008,0.0
27288,8.275,0.66,9.23008,0.0
27289,8.275,0.66,9.23008,0.0
27290,8.275,0.66,9.23008,0.0
27291,8.275,0.66,9.23008,0.0
27292,8.275,0.66,9.23008,0.0
27293,8.275,0.66,9.23008,0.0
27294,8.275,0.66,9.23008,0.0
27295,8.275,0.66,9.23008,0.0
27296,8.275,0.66,9.23008,0.0
27297,8.275,0.66,9.23008,0.0
27298,8.275,0.66,9.23008,0.0
27299,8.275,0.66,9.23008,0.0
27300,8.275,0.66,9.23008,0.0
27301,8.275,0.66,9.23008,0.0
27302,8.275,0.66,9.23008,0.0
27303,8.275,0.66,9.23008,0.0
27304,8.275,0.66,9.23008,0.0
27305,8.275,0.66,9.23008,0.0
27306,8.275,0.66,9.23008,0.0
27307,8.275,0.66,9.23008,0.0
27308,8.275,0.66,9.23008,0.0
27309,8.275,0.66,9.23008,0.0
27310,8.275,0.66,9.23008,0.0
27311,8.275,0.66,9.23008,0.0
27312,8.275,0.66,9.23008,0.0
27313,8.275,0.66,9.23008,0.0
27314,8.275,0.66,9.23008,0.0
27315,8.275,0.66,9.23008,0.0
27316,8.275,0.66,9.23008,0.0
27317,8.275,0.66,9.23008,0.0
27318,8.275,0.66,9.23008,0.0
27319,8.275,0.66,9.23008,0.0
27320,8.275,0.66,9.23008,0.0
27321,8.275,0.66,9.23008,0.0
27322,8.275,0.66,9.23008,0.0
27323,8.275,0.66,9.23008,0.0
27324,8.275,0.66,9.23008,0.0
27325,8.275,0.66,9.23008,0.0
27326,8.275,0.66,9.23008,0.0
27327,8.275,0.66,9.23008,0.0
27328,8.275,0.66,9.23008,0.0
27329,8.275,0.66,9.23008,0.0
27330,8.275,0.66,9.23008,0.0
27331,8.275,0.66,9.23008,0.0
27332,8.275,0.66,9.23008,0.0
27333,8.275,0.66,9.23008,0.0
27334,8.275,0.66,9.23008,0.0
27335,8.275,0.66,9.23008,0.0
27336,8.275,0.66,9.23008,0.0
27337,8.275,0.66,9.23008,0.0
27338,8.275,0.66,9.23008,0.0
27339,8.275,0.66,9.23008,0.0
27340,8.275,0.66,9.23008,0.0
27341,8.275,0.66,9.23008,0.0
27342,8.275,0.66,9.23008,0.0
27343,8.275,0.66,9.23008,0.0
27344,8.275,0.66,9.23008,0.0
27345,8.275,0.66,9.23008,0.0
27346,8.275,0.66,9.23008,0.0
27347,8.275,0.66,9.23008,0.0
27348,8.275,0.66,9.23008,0.0
27349,8.275,0.66,9.23008,0.0
27350,8.275,0.66,9.23008,0.0
27351,8.275,0.66,9.23008,0.0
27352,8.275,0.66,9.23008,0.0
27353,8.275,0.66,9.23008,0.0
27354,8.275,0.66,9.23008,0.0
27355,8.275,0.66,9.23008,0.0
27356,8.275,0.66,9.23008,0.0
27357,8.275,0.66,9.23008,0.0
27358,8.275,0.66,9.23008,0.0
27359,8.275,0.66,9.23008,0.0
27360,8.275,0.66,9.23008,0.0
27361,8.275,0.66,9.23008,0.0
27362,8.275,0.66,9.23008,0.0
27363,8.275,0.66,9.23008,0.0
27364,8.275,0.66,9.23008,0.0
27365,8.275,0.66,9.23008,0.0
27366,8.275,0.66,9.23008,0.0
27367,8.275,0.66,9.23008,0.0
27368,8.275,0.66,9.23008,0.0
27369,8.275,0.66,9.23008,0.0
27370,8.275,0.66,9.23008,0.0
27371,8.275,0.66,9.23008,0.0
27372,8.275,0.66,9.23008,0.0
27373,8.275,0.66,9.23008,0.0
27374,8.275,0.66,9.23008,0.0
27375,8.275,0.66,9.23008,0.0
27376,8.275,0.66,9.23008,0.0
27377,8.275,0.66,9.23008,0.0
27378,8.275,0.66,9.23008,0.0
27379,8.275,0.66,9.23008,0.0
27380,8.275,0.66,9.23008,0.0
27381,8.275,0.66,9.23008,0.0
27382,8.275,0.66,9.23008,0.0
27383,8.275,0.66,9.23008,0.0
27384,8.275,0.66,9.23008,0.0
27385,8.275,0.66,9.23008,0.0
27386,8.275,0.66,9.23008,0.0
27387,8.275,0.66,9.23008,0.0
27388,8.275,0.66,9.23008,0.0
27389,8.275,0.66,9.23008,0.0
27390,8.275,0.66,9.23008,0.0
27391,8.275,0.66,9.23008,0.0
27392,8.275,0.66,9.23008,0.0
27393,8.275,0.66,9.23008,0.0
27394,8.275,0.66,9.23008,0.0
27395,8.275,0.66,9.23008,0.0
27396,8.275,0.66,9.23008,0.0
27397,8.275,0.66,9.23008,0.0
27398,8.275,0.66,9.23008,0.0
27399,8.275,0.66,9.23008,0.0
27400,8.275,0.66,9.23008,0.0
27401,8.275,0.66,9.23008,0.0
27402,8.275,0.66,9.23008,0.0
27403,8.275,0.66,9.23008,0.0
27404,8.275,0.66,9.23008,0.0
27405,8.275,0.66,9.23008,0.0
27406,8.275,0.66,9.23008,0.0
27407,8.275,0.66,9.23008,0.0
27408,8.275,0.66,9.23008,0.0
27409,8.275,0.66,9.23008,0.0
27410,8.275,0.66,9.23008,0.0
27411,8.275,0.66,9.23008,0.0
27412,8.275,0.66,9.23008,0.0
27413,8.275,0.66,9.23008,0.0
27414,8.275,0.66,9.23008,0.0
27415,8.275,0.66,9.23008,0.0
27416,8.275,0.66,9.23008,0.0
27417,8.275,0.66,9.23008,0.0
27418,8.275,0.66,9.23008,0.0
27419,8.275,0.66,9.23008,0.0
27420,8.275,0.66,9.23008,0.0
27421,8.275,0.66,9.23008,0.0
27422,8.275,0.66,9.23008,0.0
27423,8.275,0.66,9.23008,0.0
27424,8.275,0.66,9.23008,0.0
27425,8.275,0.66,9.23008,0.0
27426,8.275,0.66,9.23008,0.0
27427,8.275,0.66,9.23008,0.0
27428,8.275,0.66,9.23008,0.0
27429,8.275,0.66,9.23008,0.0
27430,8.275,0.66,9.23008,0.0
27431,8.275,0.66,9.23008,0.0
27432,8.275,0.66,9.23008,0.0
27433,8.275,0.66,9.23008,0.0
27434,8.275,0.66,9.23008,0.0
27435,8.275,0.66,9.23008,0.0
27436,8.275,0.66,9.23008,0.0
27437,8.275,0.66,9.23008,0.0
27438,8.275,0.66,9.23008,0.0
27439,8.275,0.66,9.23008,0.0
27440,8.275,0.66,9.23008,0.0
27441,8.275,0.66,9.23008,0.0
27442,8.275,0.66,9.23008,0.0
27443,8.275,0.66,9.23008,0.0
27444,8.275,0.66,9.23008,0.0
27445,8.275,0.66,9.23008,0.0
27446,8.275,0.66,9.23008,0.0
27447,8.275,0.66,9.23008,0.0
27448,8.275,0.66,9.23008,0.0
27449,8.275,0.66,9.23008,0.0
27450,8.275,0.66,9.23008,0.0
27451,8.275,0.66,9.23008,0.0
27452,8.275,0.66,9.23008,0.0
27453,8.275,0.66,9.23008,0.0
27454,8.275,0.66,9.23008,0.0
27455,8.275,0.66,9.23008,0.0
27456,8.275,0.66,9.23008,0.0
27457,8.275,0.66,9.23008,0.0
27458,8.275,0.66,9.23008,0.0
27459,8.275,0.66,9.23008,0.0
27460,8.275,0.66,9.23008,0.0
27461,8.275,0.66,9.23008,0.0
27462,8.275,0.66,9.23008,0.0
27463,8.275,0.66,9.23008,0.0
27464,8.275,0.66,9.23008,0.0
27465,8.275,0.66,9.23008,0.0
27466,8.275,0.66,9.23008,0.0
27467,8.275,0.66,9.23008,0.0
27468,8.275,0.66,9.23008,0.0
27469,8.275,0.66,9.23008,0.0
27470,8.275,0.66,9.23008,0.0
27471,8.275,0.66,9.23008,0.0
27472,8.275,0.66,9.23008,0.0
27473,8.275,0.66,9.23008,0.0
27474,8.275,0.66,9.23008,0.0
27475,8.275,0.66,9.23008,0.0
27476,8.275,0.66,9.23008,0.0
27477,8.275,0.66,9.23008,0.0
27478,8.275,0.66,9.23008,0.0
27479,8.275,0.66,9.23008,0.0
27480,8.275,0.66,9.23008,0.0
27481,8.275,0.66,9.23008,0.0
27482,8.275,0.66,9.23008,0.0
27483,8.275,0.66,9.23008,0.0
27484,8.275,0.66,9.23008,0.0
27485,8.275,0.66,9.23008,0.0
27486,8.275,0.66,9.23008,0.0
27487,8.275,0.66,9.23008,0.0
27488,8.275,0.66,9.23008,0.0
27489,8.275,0.66,9.23008,0.0
27490,8.275,0.66,9.23008,0.0
27491,8.275,0.66,9.23008,0.0
27492,8.275,0.66,9.23008,0.0
27493,8.275,0.66,9.23008,0.0
27494,8.275,0.66,9.23008,0.0
27495,8.275,0.66,9.23008,0.0
27496,8.275,0.66,9.23008,0.0
27497,8.275,0.66,9.23008,0.0
27498,8.275,0.66,9.23008,0.0
27499,8.275,0.66,9.23008,0.0
27500,8.275,0.66,9.23008,0.0
27501,8.275,0.66,9.23008,0.0
27502,8.275,0.66,9.23008,0.0
27503,8.275,0.66,9.23008,0.0
27504,8.275,0.66,9.23008,0.0
27505,8.275,0.66,9.23008,0.0
27506,8.275,0.66,9.23008,0.0
27507,8.275,0.66,9.23008,0.0
27508,8.275,0.66,9.23008,0.0
27509,8.275,0.66,9.23008,0.0
27510,8.275,0.66,9.23008,0.0
27511,8.275,0.66,9.23008,0.0
27512,8.275,0.66,9.23008,0.0
27513,8.275,0.66,9.23008,0.0
27514,8.275,0.66,9.23008,0.0
27515,8.275,0.66,9.23008,0.0
27516,8.275,0.66,9.23008,0.0
27517,8.275,0.66,9.23008,0.0
27518,8.275,0.66,9.23008,0.0
27519,8.275,0.66,9.23008,0.0
27520,8.275,0.66,9.23008,0.0
27521,8.275,0.66,9.23008,0.0
27522,8.275,0.66,9.23008,0.0
27523,8.275,0.66,9.23008,0.0
27524,8.275,0.66,9.23008,0.0
27525,8.275,0.66,9.23008,0.0
27526,8.275,0.66,9.23008,0.0
27527,8.275,0.66,9.23008,0.0
27528,8.275,0.66,9.23008,0.0
27529,8.275,0.66,9.23008,0.0
27530,8.275,0.66,9.23008,0.0
27531,8.275,0.66,9.23008,0.0
27532,8.275,0.66,9.23008,0.0
27533,8.275,0.66,9.23008,0.0
27534,8.275,0.66,9.23008,0.0
27535,8.275,0.66,9.23008,0.0
27536,8.275,0.66,9.23008,0.0
27537,8.275,0.66,9.23008,0.0
27538,8.275,0.66,9.23008,0.0
27539,8.275,0.66,9.23008,0.0
27540,8.275,0.66,9.23008,0.0
27541,8.275,0.66,9.23008,0.0
27542,8.275,0.66,9.23008,0.0
27543,8.275,0.66,9.23008,0.0
27544,8.275,0.66,9.23008,0.0
27545,8.275,0.66,9.23008,0.0
27546,8.275,0.66,9.23008,0.0
27547,8.275,0.66,9.23008,0.0
27548,8.275,0.66,9.23008,0.0
27549,8.275,0.66,9.23008,0.0
27550,8.275,0.66,9.23008,0.0
27551,8.275,0.66,9.23008,0.0
27552,8.275,0.66,9.23008,0.0
27553,8.275,0.66,9.23008,0.0
27554,8.275,0.66,9.23008,0.0
27555,8.275,0.66,9.23008,0.0
27556,8.275,0.66,9.23008,0.0
27557,8.275,0.66,9.23008,0.0
27558,8.275,0.66,9.23008,0.0
27559,8.275,0.66,9.23008,0.0
27560,8.275,0.66,9.23008,0.0
27561,8.275,0.66,9.23008,0.0
27562,8.275,0.66,9.23008,0.0
27563,8.275,0.66,9.23008,0.0
27564,8.275,0.66,9.23008,0.0
27565,8.275,0.66,9.23008,0.0
27566,8.275,0.66,9.23008,0.0
27567,8.275,0.66,9.23008,0.0
27568,8.275,0.66,9.23008,0.0
27569,8.275,0.66,9.23008,0.0
27570,8.275,0.66,9.23008,0.0
27571,8.275,0.66,9.23008,0.0
27572,8.275,0.66,9.23008,0.0
27573,8.275,0.66,9.23008,0.0
27574,8.275,0.66,9.23008,0.0
27575,8.275,0.66,9.23008,0.0
27576,8.275,0.66,9.23008,0.0
27577,8.275,0.66,9.23008,0.0
27578,8.275,0.66,9.23008,0.0
27579,8.275,0.66,9.23008,0.0
27580,8.275,0.66,9.23008,0.0
27581,8.275,0.66,9.23008,0.0
27582,8.275,0.66,9.23008,0.0
27583,8.275,0.66,9.23008,0.0
27584,8.275,0.66,9.23008,0.0
27585,8.275,0.66,9.23008,0.0
27586,8.275,0.66,9.23008,0.0
27587,8.275,0.66,9.23008,0.0
27588,8.275,0.66,9.23008,0.0
27589,8.275,0.66,9.23008,0.0
27590,8.275,0.66,9.23008,0.0
27591,8.275,0.66,9.23008,0.0
27592,8.275,0.66,9.23008,0.0
27593,8.275,0.66,9.23008,0.0
27594,8.275,0.66,9.23008,0.0
27595,8.275,0.66,9.23008,0.0
27596,8.275,0.66,9.23008,0.0
27597,8.275,0.66,9.23008,0.0
27598,8.275,0.66,9.23008,0.0
27599,8.275,0.66,9.23008,0.0
27600,8.275,0.66,9.23008,0.0
27601,8.275,0.66,9.23008,0.0
27602,8.275,0.66,9.23008,0.0
27603,8.275,0.66,9.23008,0.0
27604,8.275,0.66,9.23008,0.0
27605,8.275,0.66,9.23008,0.0
27606,8.275,0.66,9.23008,0.0
27607,8.275,0.66,9.23008,0.0
27608,8.275,0.66,9.23008,0.0
27609,8.275,0.66,9.23008,0.0
27610,8.275,0.66,9.23008,0.0
27611,8.275,0.66,9.23008,0.0
27612,8.275,0.66,9.23008,0.0
27613,8.275,0.66,9.23008,0.0
27614,8.275,0.66,9.23008,0.0
27615,8.275,0.66,9.23008,0.0
27616,8.275,0.66,9.23008,0.0
27617,8.275,0.66,9.23008,0.0
27618,8.275,0.66,9.23008,0.0
27619,8.275,0.66,9.23008,0.0
27620,8.275,0.66,9.23008,0.0
27621,8.275,0.66,9.23008,0.0
27622,8.275,0.66,9.23008,0.0
27623,8.275,0.66,9.23008,0.0
27624,8.275,0.66,9.23008,0.0
27625,7.424,0.66,8.37908,0.0
27626,7.424,0.66,8.37908,0.0
27627,7.424,0.66,8.37908,0.0
27628,7.424,0.66,8.37908,0.0
27629,7.424,0.66,8.37908,0.0
27630,7.424,0.66,8.37908,0.0
27631,7.424,0.66,8.37908,0.0
27632,7.424,0.66,8.37908,0.0
27633,7.424,0.66,8.37908,0.0
27634,7.424,0.66,8.37908,0.0
27635,7.424,0.66,8.37908,0.0
27636,7.424,0.66,8.37908,0.0
27637,7.424,0.66,8.37908,0.0
27638,7.424,0.66,8.37908,0.0
27639,7.424,0.66,8.37908,0.0
27640,7.424,0.66,8.37908,0.0
27641,7.424,0.66,8.37908,0.0
27642,7.424,0.66,8.37908,0.0
27643,7.424,0.66,8.37908,0.0
27644,7.424,0.66,8.37908,0.0
27645,7.424,0.66,8.37908,0.0
27646,7.424,0.66,8.37908,0.0
27647,7.424,0.66,8.37908,0.0
27648,7.424,0.66,8.37908,0.0
27649,7.424,0.66,8.37908,0.0
27650,7.424,0.66,8.37908,0.0
27651,7.424,0.66,8.37908,0.0
27652,7.424,0.66,8.37908,0.0
27653,7.424,0.66,8.37908,0.0
27654,7.424,0.66,8.37908,0.0
27655,7.424,0.66,8.37908,0.0
27656,7.424,0.66,8.37908,0.0
27657,7.424,0.66,8.37908,0.0
27658,7.424,0.66,8.37908,0.0
27659,7.424,0.66,8.37908,0.0
27660,7.424,0.66,8.37908,0.0
27661,7.424,0.66,8.37908,0.0
27662,7.424,0.66,8.37908,0.0
27663,7.424,0.66,8.37908,0.0
27664,7.424,0.66,8.37908,0.0
27665,7.424,0.66,8.37908,0.0
27666,7.424,0.66,8.37908,0.0
27667,7.424,0.66,8.37908,0.0
27668,7.424,0.66,8.37908,0.0
27669,7.424,0.66,8.37908,0.0
27670,7.424,0.66,8.37908,0.0
27671,7.424,0.66,8.37908,0.0
27672,7.424,0.66,8.37908,0.0
27673,7.424,0.66,8.37908,0.0
27674,7.424,0.66,8.37908,0.0
27675,7.424,0.66,8.37908,0.0
27676,7.424,0.66,8.37908,0.0
27677,7.424,0.66,8.37908,0.0
27678,7.424,0.66,8.37908,0.0
27679,7.424,0.66,8.37908,0.0
27680,7.424,0.66,8.37908,0.0
27681,7.424,0.66,8.37908,0.0
27682,7.424,0.66,8.37908,0.0
27683,7.424,0.66,8.37908,0.0
27684,7.424,0.66,8.37908,0.0
27685,7.424,0.66,8.37908,0.0
27686,7.424,0.66,8.37908,0.0
27687,7.424,0.66,8.37908,0.0
27688,7.424,0.66,8.37908,0.0
27689,7.424,0.66,8.37908,0.0
27690,7.424,0.66,8.37908,0.0
27691,7.424,0.66,8.37908,0.0
27692,7.424,0.66,8.37908,0.0
27693,7.424,0.66,8.37908,0.0
27694,7.424,0.66,8.37908,0.0
27695,7.424,0.66,8.37908,0.0
27696,7.424,0.66,8.37908,0.0
27697,7.424,0.66,8.37908,0.0
27698,7.424,0.66,8.37908,0.0
27699,7.424,0.66,8.37908,0.0
27700,7.424,0.66,8.37908,0.0
27701,7.424,0.66,8.37908,0.0
27702,7.424,0.66,8.37908,0.0
27703,7.424,0.66,8.37908,0.0
27704,7.424,0.66,8.37908,0.0
27705,7.424,0.66,8.37908,0.0
27706,7.424,0.66,8.37908,0.0
27707,7.424,0.66,8.37908,0.0
27708,7.424,0.66,8.37908,0.0
27709,7.424,0.66,8.37908,0.0
27710,7.424,0.66,8.37908,0.0
27711,7.424,0.66,8.37908,0.0
27712,7.424,0.66,8.37908,0.0
27713,7.424,0.66,8.37908,0.0
27714,7.424,0.66,8.37908,0.0
27715,7.424,0.66,8.37908,0.0
27716,7.424,0.66,8.37908,0.0
27717,7.424,0.66,8.37908,0.0
27718,7.424,0.66,8.37908,0.0
27719,7.424,0.66,8.37908,0.0
27720,7.424,0.66,8.37908,0.0
27721,7.424,0.66,8.37908,0.0
27722,7.424,0.66,8.37908,0.0
27723,7.424,0.66,8.37908,0.0
27724,7.424,0.66,8.37908,0.0
27725,7.424,0.66,8.37908,0.0
27726,7.424,0.66,8.37908,0.0
27727,7.424,0.66,8.37908,0.0
27728,7.424,0.66,8.37908,0.0
27729,7.424,0.66,8.37908,0.0
27730,7.424,0.66,8.37908,0.0
27731,7.424,0.66,8.37908,0.0
27732,7.424,0.66,8.37908,0.0
27733,7.424,0.66,8.37908,0.0
27734,7.424,0.66,8.37908,0.0
27735,7.424,0.66,8.37908,0.0
27736,7.424,0.66,8.37908,0.0
27737,7.424,0.66,8.37908,0.0
27738,7.424,0.66,8.37908,0.0
27739,7.424,0.66,8.37908,0.0
27740,7.424,0.66,8.37908,0.0
27741,7.424,0.66,8.37908,0.0
27742,7.424,0.66,8.37908,0.0
27743,7.424,0.66,8.37908,0.0
27744,7.424,0.66,8.37908,0.0
27745,7.424,0.66,8.37908,0.0
27746,7.424,0.66,8.37908,0.0
27747,7.424,0.66,8.37908,0.0
27748,7.424,0.66,8.37908,0.0
27749,7.424,0.66,8.37908,0.0
27750,7.424,0.66,8.37908,0.0
27751,7.424,0.66,8.37908,0.0
27752,7.424,0.66,8.37908,0.0
27753,7.424,0.66,8.37908,0.0
27754,7.424,0.66,8.37908,0.0
27755,7.424,0.66,8.37908,0.0
27756,7.424,0.66,8.37908,0.0
27757,7.424,0.66,8.37908,0.0
27758,7.424,0.66,8.37908,0.0
27759,7.424,0.66,8.37908,0.0
27760,7.424,0.66,8.37908,0.0
27761,7.424,0.66,8.37908,0.0
27762,7.424,0.66,8.37908,0.0
27763,7.424,0.66,8.37908,0.0
27764,7.424,0.66,8.37908,0.0
27765,7.424,0.66,8.37908,0.0
27766,7.424,0.66,8.37908,0.0
27767,7.424,0.66,8.37908,0.0
27768,7.424,0.66,8.37908,0.0
27769,7.424,0.66,8.37908,0.0
27770,7.424,0.66,8.37908,0.0
27771,7.424,0.66,8.37908,0.0
27772,7.424,0.66,8.37908,0.0
27773,7.424,0.66,8.37908,0.0
27774,7.424,0.66,8.37908,0.0
27775,7.424,0.66,8.37908,0.0
27776,7.424,0.66,8.37908,0.0
27777,7.424,0.66,8.37908,0.0
27778,7.424,0.66,8.37908,0.0
27779,7.424,0.66,8.37908,0.0
27780,7.424,0.66,8.37908,0.0
27781,7.424,0.66,8.37908,0.0
27782,7.424,0.66,8.37908,0.0
27783,7.424,0.66,8.37908,0.0
27784,7.424,0.66,8.37908,0.0
27785,7.424,0.66,8.37908,0.0
27786,7.424,0.66,8.37908,0.0
27787,7.424,0.66,8.37908,0.0
27788,7.424,0.66,8.37908,0.0
27789,7.424,0.66,8.37908,0.0
27790,7.424,0.66,8.37908,0.0
27791,7.424,0.66,8.37908,0.0
27792,7.424,0.66,8.37908,0.0
27793,7.424,0.66,8.37908,0.0
27794,7.424,0.66,8.37908,0.0
27795,7.424,0.66,8.37908,0.0
27796,7.424,0.66,8.37908,0.0
27797,7.424,0.66,8.37908,0.0
27798,7.424,0.66,8.37908,0.0
27799,7.424,0.66,8.37908,0.0
27800,7.424,0.66,8.37908,0.0
27801,7.424,0.66,8.37908,0.0
27802,7.424,0.66,8.37908,0.0
27803,7.424,0.66,8.37908,0.0
27804,7.424,0.66,8.37908,0.0
27805,7.424,0.66,8.37908,0.0
27806,7.424,0.66,8.37908,0.0
27807,7.424,0.66,8.37908,0.0
27808,7.424,0.66,8.37908,0.0
27809,7.424,0.66,8.37908,0.0
27810,7.424,0.66,8.37908,0.0
27811,7.424,0.66,8.37908,0.0
27812,7.424,0.66,8.37908,0.0
27813,7.424,0.66,8.37908,0.0
27814,7.424,0.66,8.37908,0.0
27815,7.424,0.66,8.37908,0.0
27816,7.424,0.66,8.37908,0.0
27817,7.424,0.66,8.37908,0.0
27818,7.424,0.66,8.37908,0.0
27819,7.424,0.66,8.37908,0.0
27820,7.424,0.66,8.37908,0.0
27821,7.424,0.66,8.37908,0.0
27822,7.424,0.66,8.37908,0.0
27823,7.424,0.66,8.37908,0.0
27824,7.424,0.66,8.37908,0.0
27825,7.424,0.66,8.37908,0.0
27826,7.424,0.66,8.37908,0.0
27827,7.424,0.66,8.37908,0.0
27828,7.424,0.66,8.37908,0.0
27829,7.424,0.66,8.37908,0.0
27830,7.424,0.66,8.37908,0.0
27831,7.424,0.66,8.37908,0.0
27832,7.424,0.66,8.37908,0.0
27833,7.424,0.66,8.37908,0.0
27834,7.424,0.66,8.37908,0.0
27835,7.424,0.66,8.37908,0.0
27836,7.424,0.66,8.37908,0.0
27837,7.424,0.66,8.37908,0.0
27838,7.424,0.66,8.37908,0.0
27839,7.424,0.66,8.37908,0.0
27840,7.424,0.66,8.37908,0.0
27841,7.424,0.66,8.37908,0.0
27842,7.424,0.66,8.37908,0.0
27843,7.424,0.66,8.37908,0.0
27844,7.424,0.66,8.37908,0.0
27845,7.424,0.66,8.37908,0.0
27846,7.424,0.66,8.37908,0.0
27847,7.424,0.66,8.37908,0.0
27848,7.424,0.66,8.37908,0.0
27849,7.424,0.66,8.37908,0.0
27850,7.424,0.66,8.37908,0.0
27851,7.424,0.66,8.37908,0.0
27852,7.424,0.66,8.37908,0.0
27853,7.424,0.66,8.37908,0.0
27854,7.424,0.66,8.37908,0.0
27855,7.424,0.66,8.37908,0.0
27856,7.424,0.66,8.37908,0.0
27857,7.424,0.66,8.37908,0.0
27858,7.424,0.66,8.37908,0.0
27859,7.424,0.66,8.37908,0.0
27860,7.424,0.66,8.37908,0.0
27861,7.424,0.66,8.37908,0.0
27862,7.424,0.66,8.37908,0.0
27863,7.424,0.66,8.37908,0.0
