Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,omega,Rel_TimeStep
,,,,,,,,774,7898.0,2256.0,1077.0,1.002747252747253,1
,,,,,,,,775,9095.0,2598.0,1240.0,1.002747252747253,1
,,,,,,,,776,9095.0,2598.0,1240.0,1.002747252747253,1
,,,,,,,,777,10658.0,3044.0,1453.0,1.002747252747253,1
,,,,,,,,778,10658.0,3044.0,1453.0,1.002747252747253,1
,,,,,,,,779,11194.0,3197.0,1526.0,1.002747252747253,1
,,,,,,,,780,11194.0,3197.0,1526.0,1.002747252747253,1
,,,,,,,,781,11176.0,3192.0,1524.0,1.002747252747253,1
,,,,,,,,782,11176.0,3192.0,1524.0,1.002747252747253,1
,,,,,,,,783,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,784,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,785,10808.0,3086.0,1474.0,1.002747252747253,1
,,,,,,,,786,10808.0,3086.0,1474.0,1.002747252747253,1
,,,,,,,,787,10434.0,2980.0,1423.0,1.002747252747253,1
,,,,,,,,788,10434.0,2980.0,1423.0,1.002747252747253,1
,,,,,,,,789,10306.0,2944.0,1405.0,1.002747252747253,1
,,,,,,,,790,10306.0,2944.0,1405.0,1.002747252747253,1
,,,,,,,,791,9270.0,2648.0,1264.0,1.002747252747253,1
,,,,,,,,792,9270.0,2648.0,1264.0,1.002747252747253,1
,,,,,,,,793,7709.0,2202.0,1051.0,1.002747252747253,1
,,,,,,,,794,7709.0,2202.0,1051.0,1.002747252747253,1
,,,,,,,,795,6990.0,1996.0,953.0,1.002747252747253,1
,,,,,,,,796,6990.0,1996.0,953.0,1.002747252747253,1
,,,,,,,,797,6817.0,1947.0,929.0,1.002747252747253,1
,,,,,,,,798,6817.0,1947.0,929.0,1.002747252747253,1
,,,,,,,,799,7216.0,2061.0,984.0,1.002747252747253,1
,,,,,,,,800,7216.0,2061.0,984.0,1.002747252747253,1
,,,,,,,,801,8804.0,2514.0,1200.0,1.002747252747253,1
,,,,,,,,802,8804.0,2514.0,1200.0,1.002747252747253,1
,,,,,,,,803,9878.0,2821.0,1347.0,1.002747252747253,1
,,,,,,,,804,9878.0,2821.0,1347.0,1.002747252747253,1
,,,,,,,,805,10244.0,2925.0,1397.0,1.002747252747253,1
,,,,,,,,806,10244.0,2925.0,1397.0,1.002747252747253,1
,,,,,,,,807,10361.0,2960.0,1413.0,1.002747252747253,1
,,,,,,,,808,10361.0,2960.0,1413.0,1.002747252747253,1
,,,,,,,,809,10582.0,3022.0,1443.0,1.002747252747253,1
,,,,,,,,810,10582.0,3022.0,1443.0,1.002747252747253,1
,,,,,,,,811,10513.0,3002.0,1434.0,1.002747252747253,1
,,,,,,,,812,10513.0,3002.0,1434.0,1.002747252747253,1
,,,,,,,,813,10152.0,2900.0,1384.0,1.002747252747253,1
,,,,,,,,814,10152.0,2900.0,1384.0,1.002747252747253,1
,,,,,,,,815,9213.0,2631.0,1256.0,1.002747252747253,1
,,,,,,,,816,9213.0,2631.0,1256.0,1.002747252747253,1
,,,,,,,,817,7742.0,2211.0,1055.0,1.002747252747253,1
,,,,,,,,818,7742.0,2211.0,1055.0,1.002747252747253,1
,,,,,,,,819,7033.0,2008.0,959.0,1.002747252747253,1
,,,,,,,,820,7033.0,2008.0,959.0,1.002747252747253,1
,,,,,,,,821,6795.0,1941.0,926.0,1.002747252747253,1
,,,,,,,,822,6795.0,1941.0,926.0,1.002747252747253,1
,,,,,,,,823,6934.0,1980.0,945.0,1.002747252747253,1
,,,,,,,,824,6934.0,1980.0,945.0,1.002747252747253,1
,,,,,,,,825,8403.0,2400.0,1146.0,1.002747252747253,1
,,,,,,,,826,8403.0,2400.0,1146.0,1.002747252747253,1
,,,,,,,,827,9807.0,2800.0,1337.0,1.002747252747253,1
,,,,,,,,828,9807.0,2800.0,1337.0,1.002747252747253,1
,,,,,,,,829,10683.0,3051.0,1456.0,1.002747252747253,1
,,,,,,,,830,10683.0,3051.0,1456.0,1.002747252747253,1
,,,,,,,,831,11086.0,3166.0,1511.0,1.002747252747253,1
,,,,,,,,832,11086.0,3166.0,1511.0,1.002747252747253,1
,,,,,,,,833,11542.0,3296.0,1574.0,1.002747252747253,1
,,,,,,,,834,11542.0,3296.0,1574.0,1.002747252747253,1
,,,,,,,,835,11579.0,3307.0,1579.0,1.002747252747253,1
,,,,,,,,836,11579.0,3307.0,1579.0,1.002747252747253,1
,,,,,,,,837,11276.0,3221.0,1537.0,1.002747252747253,1
,,,,,,,,838,11276.0,3221.0,1537.0,1.002747252747253,1
,,,,,,,,839,10136.0,2895.0,1382.0,1.002747252747253,1
,,,,,,,,840,10136.0,2895.0,1382.0,1.002747252747253,1
,,,,,,,,841,7551.0,2156.0,1030.0,11.030219780219781,1
,,,,,,,,842,7551.0,2156.0,1030.0,11.030219780219781,1
,,,,,,,,843,6987.0,1995.0,953.0,11.030219780219781,1
,,,,,,,,844,6987.0,1995.0,953.0,11.030219780219781,1
,,,,,,,,845,7055.0,2015.0,962.0,11.030219780219781,1
,,,,,,,,846,7055.0,2015.0,962.0,11.030219780219781,1
,,,,,,,,847,8326.0,2378.0,1135.0,11.030219780219781,1
,,,,,,,,848,8326.0,2378.0,1135.0,11.030219780219781,1
,,,,,,,,849,9968.0,2847.0,1359.0,11.030219780219781,1
,,,,,,,,850,9968.0,2847.0,1359.0,11.030219780219781,1
,,,,,,,,851,11101.0,3170.0,1514.0,11.030219780219781,1
,,,,,,,,852,11101.0,3170.0,1514.0,11.030219780219781,1
,,,,,,,,853,11684.0,3337.0,1593.0,11.030219780219781,1
,,,,,,,,854,11684.0,3337.0,1593.0,11.030219780219781,1
,,,,,,,,855,11878.0,3392.0,1620.0,11.030219780219781,1
,,,,,,,,856,11878.0,3392.0,1620.0,11.030219780219781,1
,,,,,,,,857,11874.0,3391.0,1619.0,11.030219780219781,1
,,,,,,,,858,11874.0,3391.0,1619.0,11.030219780219781,1
,,,,,,,,859,11522.0,3291.0,1571.0,11.030219780219781,1
,,,,,,,,860,11522.0,3291.0,1571.0,11.030219780219781,1
,,,,,,,,861,11462.0,3273.0,1563.0,11.030219780219781,1
,,,,,,,,862,11462.0,3273.0,1563.0,11.030219780219781,1
,,,,,,,,863,9727.0,2778.0,1326.0,11.030219780219781,1
,,,,,,,,864,9727.0,2778.0,1326.0,11.030219780219781,1
,,,,,,,,865,8051.0,2299.0,1098.0,11.030219780219781,1
,,,,,,,,866,8051.0,2299.0,1098.0,11.030219780219781,1
,,,,,,,,867,7406.0,2115.0,1010.0,11.030219780219781,1
,,,,,,,,868,7406.0,2115.0,1010.0,11.030219780219781,1
,,,,,,,,869,7445.0,2126.0,1014.0,11.030219780219781,1
,,,,,,,,870,7445.0,2126.0,1014.0,11.030219780219781,1
,,,,,,,,871,8862.0,2531.0,1208.0,11.030219780219781,1
,,,,,,,,872,8862.0,2531.0,1208.0,11.030219780219781,1
,,,,,,,,873,10469.0,2990.0,1428.0,11.030219780219781,1
,,,,,,,,874,10469.0,2990.0,1428.0,11.030219780219781,1
,,,,,,,,875,11567.0,3303.0,1577.0,11.030219780219781,1
,,,,,,,,876,11567.0,3303.0,1577.0,11.030219780219781,1
,,,,,,,,877,12144.0,3468.0,1656.0,11.030219780219781,1
,,,,,,,,878,12144.0,3468.0,1656.0,11.030219780219781,1
,,,,,,,,879,12505.0,3571.0,1705.0,11.030219780219781,1
,,,,,,,,880,12505.0,3571.0,1705.0,11.030219780219781,1
,,,,,,,,881,12547.0,3583.0,1711.0,11.030219780219781,1
,,,,,,,,882,12547.0,3583.0,1711.0,11.030219780219781,1
,,,,,,,,883,11929.0,3406.0,1626.0,11.030219780219781,1
,,,,,,,,884,11929.0,3406.0,1626.0,11.030219780219781,1
,,,,,,,,885,11749.0,3356.0,1602.0,11.030219780219781,1
,,,,,,,,886,11749.0,3356.0,1602.0,11.030219780219781,1
,,,,,,,,887,9937.0,2838.0,1355.0,11.030219780219781,1
,,,,,,,,888,9937.0,2838.0,1355.0,11.030219780219781,1
,,,,,,,,889,8173.0,2334.0,1114.0,11.030219780219781,1
,,,,,,,,890,8173.0,2334.0,1114.0,11.030219780219781,1
,,,,,,,,891,7431.0,2122.0,1013.0,11.030219780219781,1
,,,,,,,,892,7431.0,2122.0,1013.0,11.030219780219781,1
,,,,,,,,893,7365.0,2103.0,1004.0,11.030219780219781,1
,,,,,,,,894,7365.0,2103.0,1004.0,11.030219780219781,1
,,,,,,,,895,8598.0,2455.0,1172.0,11.030219780219781,1
,,,,,,,,896,8598.0,2455.0,1172.0,11.030219780219781,1
,,,,,,,,897,10349.0,2955.0,1411.0,11.030219780219781,1
,,,,,,,,898,10349.0,2955.0,1411.0,11.030219780219781,1
,,,,,,,,899,11566.0,3303.0,1577.0,11.030219780219781,1
,,,,,,,,900,11566.0,3303.0,1577.0,11.030219780219781,1
,,,,,,,,901,12218.0,3490.0,1666.0,11.030219780219781,1
,,,,,,,,902,12218.0,3490.0,1666.0,11.030219780219781,1
,,,,,,,,903,12644.0,3612.0,1724.0,11.030219780219781,1
,,,,,,,,904,12644.0,3612.0,1724.0,11.030219780219781,1
,,,,,,,,905,12716.0,3631.0,1734.0,11.030219780219781,1
,,,,,,,,906,12716.0,3631.0,1734.0,11.030219780219781,1
,,,,,,,,907,12173.0,3476.0,1660.0,11.030219780219781,1
,,,,,,,,908,12173.0,3476.0,1660.0,11.030219780219781,1
,,,,,,,,909,11963.0,3416.0,1631.0,11.030219780219781,1
,,,,,,,,910,11963.0,3416.0,1631.0,11.030219780219781,1
,,,,,,,,911,10154.0,2900.0,1384.0,11.030219780219781,1
,,,,,,,,912,10154.0,2900.0,1384.0,11.030219780219781,1
,,,,,,,,913,8372.0,2391.0,1141.0,11.030219780219781,1
,,,,,,,,914,8372.0,2391.0,1141.0,11.030219780219781,1
,,,,,,,,915,7589.0,2167.0,1035.0,11.030219780219781,1
,,,,,,,,916,7589.0,2167.0,1035.0,11.030219780219781,1
,,,,,,,,917,7548.0,2155.0,1029.0,11.030219780219781,1
,,,,,,,,918,7548.0,2155.0,1029.0,11.030219780219781,1
,,,,,,,,919,8853.0,2529.0,1206.0,11.030219780219781,1
,,,,,,,,920,8853.0,2529.0,1206.0,11.030219780219781,1
,,,,,,,,921,10738.0,3067.0,1464.0,11.030219780219781,1
,,,,,,,,922,10738.0,3067.0,1464.0,11.030219780219781,1
,,,,,,,,923,12013.0,3431.0,1638.0,11.030219780219781,1
,,,,,,,,924,12013.0,3431.0,1638.0,11.030219780219781,1
,,,,,,,,925,12852.0,3671.0,1752.0,11.030219780219781,1
,,,,,,,,926,12852.0,3671.0,1752.0,11.030219780219781,1
,,,,,,,,927,13393.0,3825.0,1826.0,11.030219780219781,1
,,,,,,,,928,13393.0,3825.0,1826.0,11.030219780219781,1
,,,,,,,,929,13499.0,3856.0,1841.0,11.030219780219781,1
,,,,,,,,930,13499.0,3856.0,1841.0,11.030219780219781,1
,,,,,,,,931,12938.0,3695.0,1764.0,11.030219780219781,1
,,,,,,,,932,12938.0,3695.0,1764.0,11.030219780219781,1
,,,,,,,,933,12667.0,3617.0,1727.0,11.030219780219781,1
,,,,,,,,934,12667.0,3617.0,1727.0,11.030219780219781,1
,,,,,,,,935,10795.0,3083.0,1472.0,11.030219780219781,1
,,,,,,,,936,10795.0,3083.0,1472.0,11.030219780219781,1
,,,,,,,,937,8924.0,2549.0,1216.0,11.030219780219781,1
,,,,,,,,938,8924.0,2549.0,1216.0,11.030219780219781,1
,,,,,,,,939,8047.0,2298.0,1097.0,11.030219780219781,1
,,,,,,,,940,8047.0,2298.0,1097.0,11.030219780219781,1
,,,,,,,,941,7926.0,2264.0,1080.0,11.030219780219781,1
,,,,,,,,942,7926.0,2264.0,1080.0,11.030219780219781,1
,,,,,,,,943,9131.0,2608.0,1245.0,11.030219780219781,1
,,,,,,,,944,9131.0,2608.0,1245.0,11.030219780219781,1
,,,,,,,,945,10944.0,3126.0,1492.0,11.030219780219781,1
,,,,,,,,946,10944.0,3126.0,1492.0,11.030219780219781,1
,,,,,,,,947,12300.0,3513.0,1677.0,11.030219780219781,1
,,,,,,,,948,12300.0,3513.0,1677.0,11.030219780219781,1
,,,,,,,,949,13085.0,3737.0,1784.0,11.030219780219781,1
,,,,,,,,950,13085.0,3737.0,1784.0,11.030219780219781,1
,,,,,,,,951,13514.0,3860.0,1843.0,11.030219780219781,1
,,,,,,,,952,13514.0,3860.0,1843.0,11.030219780219781,1
,,,,,,,,953,13421.0,3833.0,1830.0,11.030219780219781,1
,,,,,,,,954,13421.0,3833.0,1830.0,11.030219780219781,1
,,,,,,,,955,12657.0,3615.0,1726.0,11.030219780219781,1
,,,,,,,,956,12657.0,3615.0,1726.0,11.030219780219781,1
,,,,,,,,957,12326.0,3521.0,1681.0,11.030219780219781,1
,,,,,,,,958,12326.0,3521.0,1681.0,11.030219780219781,1
,,,,,,,,959,10661.0,3045.0,1454.0,11.030219780219781,1
,,,,,,,,960,10661.0,3045.0,1454.0,11.030219780219781,1
,,,,,,,,961,8831.0,2522.0,1204.0,11.030219780219781,1
,,,,,,,,962,8831.0,2522.0,1204.0,11.030219780219781,1
,,,,,,,,963,7971.0,2277.0,1086.0,11.030219780219781,1
,,,,,,,,964,7971.0,2277.0,1086.0,11.030219780219781,1
,,,,,,,,965,7740.0,2210.0,1055.0,11.030219780219781,1
,,,,,,,,966,7740.0,2210.0,1055.0,11.030219780219781,1
,,,,,,,,967,8195.0,2340.0,1117.0,11.030219780219781,1
,,,,,,,,968,8195.0,2340.0,1117.0,11.030219780219781,1
,,,,,,,,969,9711.0,2773.0,1324.0,11.030219780219781,1
,,,,,,,,970,9711.0,2773.0,1324.0,11.030219780219781,1
,,,,,,,,971,11040.0,3153.0,1505.0,11.030219780219781,1
,,,,,,,,972,11040.0,3153.0,1505.0,11.030219780219781,1
,,,,,,,,973,11628.0,3321.0,1585.0,11.030219780219781,1
,,,,,,,,974,11628.0,3321.0,1585.0,11.030219780219781,1
,,,,,,,,975,11836.0,3381.0,1614.0,11.030219780219781,1
,,,,,,,,976,11836.0,3381.0,1614.0,11.030219780219781,1
,,,,,,,,977,11747.0,3355.0,1601.0,11.030219780219781,1
,,,,,,,,978,11747.0,3355.0,1601.0,11.030219780219781,1
,,,,,,,,979,11236.0,3209.0,1532.0,11.030219780219781,1
,,,,,,,,980,11236.0,3209.0,1532.0,11.030219780219781,1
,,,,,,,,981,11053.0,3157.0,1507.0,11.030219780219781,1
,,,,,,,,982,11053.0,3157.0,1507.0,11.030219780219781,1
,,,,,,,,983,9703.0,2771.0,1322.0,11.030219780219781,1
,,,,,,,,984,9703.0,2771.0,1322.0,11.030219780219781,1
,,,,,,,,985,8179.0,2336.0,1115.0,11.030219780219781,1
,,,,,,,,986,8179.0,2336.0,1115.0,11.030219780219781,1
,,,,,,,,987,7398.0,2113.0,1009.0,11.030219780219781,1
,,,,,,,,988,7398.0,2113.0,1009.0,11.030219780219781,1
,,,,,,,,989,7142.0,2039.0,974.0,11.030219780219781,1
,,,,,,,,990,7142.0,2039.0,974.0,11.030219780219781,1
,,,,,,,,991,7301.0,2085.0,995.0,11.030219780219781,1
,,,,,,,,992,7301.0,2085.0,995.0,11.030219780219781,1
,,,,,,,,993,8673.0,2477.0,1182.0,11.030219780219781,1
,,,,,,,,994,8673.0,2477.0,1182.0,11.030219780219781,1
,,,,,,,,995,10041.0,2868.0,1369.0,11.030219780219781,1
,,,,,,,,996,10041.0,2868.0,1369.0,11.030219780219781,1
,,,,,,,,997,10865.0,3103.0,1481.0,11.030219780219781,1
,,,,,,,,998,10865.0,3103.0,1481.0,11.030219780219781,1
,,,,,,,,999,11245.0,3212.0,1533.0,11.030219780219781,1
,,,,,,,,1000,11245.0,3212.0,1533.0,11.030219780219781,1
,,,,,,,,1001,11611.0,3316.0,1583.0,11.030219780219781,1
,,,,,,,,1002,11611.0,3316.0,1583.0,11.030219780219781,1
,,,,,,,,1003,11491.0,3281.0,1566.0,11.030219780219781,1
,,,,,,,,1004,11491.0,3281.0,1566.0,11.030219780219781,1
,,,,,,,,1005,11389.0,3253.0,1553.0,11.030219780219781,1
,,,,,,,,1006,11389.0,3253.0,1553.0,11.030219780219781,1
,,,,,,,,1007,9703.0,2771.0,1322.0,11.030219780219781,1
,,,,,,,,1008,9703.0,2771.0,1322.0,11.030219780219781,1
,,,,,,,,1009,7591.0,2168.0,1035.0,1.002747252747253,1
,,,,,,,,1010,7591.0,2168.0,1035.0,1.002747252747253,1
,,,,,,,,1011,7218.0,2061.0,984.0,1.002747252747253,1
,,,,,,,,1012,7218.0,2061.0,984.0,1.002747252747253,1
,,,,,,,,1013,7490.0,2138.0,1021.0,1.002747252747253,1
,,,,,,,,1014,7490.0,2138.0,1021.0,1.002747252747253,1
,,,,,,,,1015,9590.0,2739.0,1308.0,1.002747252747253,1
,,,,,,,,1016,9590.0,2739.0,1308.0,1.002747252747253,1
,,,,,,,,1017,10326.0,2949.0,1408.0,1.002747252747253,1
,,,,,,,,1018,10326.0,2949.0,1408.0,1.002747252747253,1
,,,,,,,,1019,10330.0,2950.0,1408.0,1.002747252747253,1
,,,,,,,,1020,10330.0,2950.0,1408.0,1.002747252747253,1
,,,,,,,,1021,10187.0,2910.0,1388.0,1.002747252747253,1
,,,,,,,,1022,10187.0,2910.0,1388.0,1.002747252747253,1
,,,,,,,,1023,10009.0,2859.0,1364.0,1.002747252747253,1
,,,,,,,,1024,10009.0,2859.0,1364.0,1.002747252747253,1
,,,,,,,,1025,10950.0,3127.0,1493.0,1.002747252747253,1
,,,,,,,,1026,10950.0,3127.0,1493.0,1.002747252747253,1
,,,,,,,,1027,11759.0,3358.0,1603.0,1.002747252747253,1
,,,,,,,,1028,11759.0,3358.0,1603.0,1.002747252747253,1
,,,,,,,,1029,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,1030,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,1031,9326.0,2664.0,1272.0,1.002747252747253,1
,,,,,,,,1032,9326.0,2664.0,1272.0,1.002747252747253,1
,,,,,,,,1033,7899.0,2256.0,1077.0,1.002747252747253,1
,,,,,,,,1034,7899.0,2256.0,1077.0,1.002747252747253,1
,,,,,,,,1035,7477.0,2135.0,1020.0,1.002747252747253,1
,,,,,,,,1036,7477.0,2135.0,1020.0,1.002747252747253,1
,,,,,,,,1037,7699.0,2199.0,1050.0,1.002747252747253,1
,,,,,,,,1038,7699.0,2199.0,1050.0,1.002747252747253,1
,,,,,,,,1039,9761.0,2787.0,1331.0,1.002747252747253,1
,,,,,,,,1040,9761.0,2787.0,1331.0,1.002747252747253,1
,,,,,,,,1041,10643.0,3040.0,1451.0,1.002747252747253,1
,,,,,,,,1042,10643.0,3040.0,1451.0,1.002747252747253,1
,,,,,,,,1043,10802.0,3085.0,1473.0,1.002747252747253,1
,,,,,,,,1044,10802.0,3085.0,1473.0,1.002747252747253,1
,,,,,,,,1045,10820.0,3090.0,1475.0,1.002747252747253,1
,,,,,,,,1046,10820.0,3090.0,1475.0,1.002747252747253,1
,,,,,,,,1047,10750.0,3070.0,1465.0,1.002747252747253,1
,,,,,,,,1048,10750.0,3070.0,1465.0,1.002747252747253,1
,,,,,,,,1049,11635.0,3323.0,1586.0,1.002747252747253,1
,,,,,,,,1050,11635.0,3323.0,1586.0,1.002747252747253,1
,,,,,,,,1051,12036.0,3437.0,1641.0,1.002747252747253,1
,,,,,,,,1052,12036.0,3437.0,1641.0,1.002747252747253,1
,,,,,,,,1053,11207.0,3201.0,1528.0,1.002747252747253,1
,,,,,,,,1054,11207.0,3201.0,1528.0,1.002747252747253,1
,,,,,,,,1055,9383.0,2680.0,1279.0,1.002747252747253,1
,,,,,,,,1056,9383.0,2680.0,1279.0,1.002747252747253,1
,,,,,,,,1057,7885.0,2252.0,1075.0,1.002747252747253,1
,,,,,,,,1058,7885.0,2252.0,1075.0,1.002747252747253,1
,,,,,,,,1059,7443.0,2125.0,1014.0,1.002747252747253,1
,,,,,,,,1060,7443.0,2125.0,1014.0,1.002747252747253,1
,,,,,,,,1061,7675.0,2192.0,1046.0,1.002747252747253,1
,,,,,,,,1062,7675.0,2192.0,1046.0,1.002747252747253,1
,,,,,,,,1063,9770.0,2790.0,1332.0,1.002747252747253,1
,,,,,,,,1064,9770.0,2790.0,1332.0,1.002747252747253,1
,,,,,,,,1065,10564.0,3017.0,1440.0,1.002747252747253,1
,,,,,,,,1066,10564.0,3017.0,1440.0,1.002747252747253,1
,,,,,,,,1067,10613.0,3030.0,1447.0,1.002747252747253,1
,,,,,,,,1068,10613.0,3030.0,1447.0,1.002747252747253,1
,,,,,,,,1069,10401.0,2970.0,1418.0,1.002747252747253,1
,,,,,,,,1070,10401.0,2970.0,1418.0,1.002747252747253,1
,,,,,,,,1071,10343.0,2954.0,1410.0,1.002747252747253,1
,,,,,,,,1072,10343.0,2954.0,1410.0,1.002747252747253,1
,,,,,,,,1073,11316.0,3231.0,1543.0,1.002747252747253,1
,,,,,,,,1074,11316.0,3231.0,1543.0,1.002747252747253,1
,,,,,,,,1075,11906.0,3400.0,1623.0,1.002747252747253,1
,,,,,,,,1076,11906.0,3400.0,1623.0,1.002747252747253,1
,,,,,,,,1077,11225.0,3205.0,1530.0,1.002747252747253,1
,,,,,,,,1078,11225.0,3205.0,1530.0,1.002747252747253,1
,,,,,,,,1079,9533.0,2722.0,1300.0,1.002747252747253,1
,,,,,,,,1080,9533.0,2722.0,1300.0,1.002747252747253,1
,,,,,,,,1081,8064.0,2303.0,1100.0,1.002747252747253,1
,,,,,,,,1082,8064.0,2303.0,1100.0,1.002747252747253,1
,,,,,,,,1083,7656.0,2187.0,1044.0,1.002747252747253,1
,,,,,,,,1084,7656.0,2187.0,1044.0,1.002747252747253,1
,,,,,,,,1085,7876.0,2249.0,1074.0,1.002747252747253,1
,,,,,,,,1086,7876.0,2249.0,1074.0,1.002747252747253,1
,,,,,,,,1087,10000.0,2856.0,1363.0,1.002747252747253,1
,,,,,,,,1088,10000.0,2856.0,1363.0,1.002747252747253,1
,,,,,,,,1089,10637.0,3038.0,1450.0,1.002747252747253,1
,,,,,,,,1090,10637.0,3038.0,1450.0,1.002747252747253,1
,,,,,,,,1091,10524.0,3005.0,1435.0,1.002747252747253,1
,,,,,,,,1092,10524.0,3005.0,1435.0,1.002747252747253,1
,,,,,,,,1093,10288.0,2938.0,1403.0,1.002747252747253,1
,,,,,,,,1094,10288.0,2938.0,1403.0,1.002747252747253,1
,,,,,,,,1095,10145.0,2897.0,1383.0,1.002747252747253,1
,,,,,,,,1096,10145.0,2897.0,1383.0,1.002747252747253,1
,,,,,,,,1097,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,1098,11055.0,3157.0,1507.0,1.002747252747253,1
,,,,,,,,1099,11814.0,3374.0,1611.0,1.002747252747253,1
,,,,,,,,1100,11814.0,3374.0,1611.0,1.002747252747253,1
,,,,,,,,1101,11129.0,3179.0,1517.0,1.002747252747253,1
,,,,,,,,1102,11129.0,3179.0,1517.0,1.002747252747253,1
,,,,,,,,1103,9403.0,2685.0,1282.0,1.002747252747253,1
,,,,,,,,1104,9403.0,2685.0,1282.0,1.002747252747253,1
,,,,,,,,1105,7901.0,2257.0,1077.0,1.002747252747253,1
,,,,,,,,1106,7901.0,2257.0,1077.0,1.002747252747253,1
,,,,,,,,1107,7457.0,2129.0,1016.0,1.002747252747253,1
,,,,,,,,1108,7457.0,2129.0,1016.0,1.002747252747253,1
,,,,,,,,1109,7706.0,2201.0,1050.0,1.002747252747253,1
,,,,,,,,1110,7706.0,2201.0,1050.0,1.002747252747253,1
,,,,,,,,1111,9807.0,2800.0,1337.0,1.002747252747253,1
,,,,,,,,1112,9807.0,2800.0,1337.0,1.002747252747253,1
,,,,,,,,1113,10654.0,3043.0,1453.0,1.002747252747253,1
,,,,,,,,1114,10654.0,3043.0,1453.0,1.002747252747253,1
,,,,,,,,1115,10664.0,3046.0,1454.0,1.002747252747253,1
,,,,,,,,1116,10664.0,3046.0,1454.0,1.002747252747253,1
,,,,,,,,1117,10479.0,2993.0,1428.0,1.002747252747253,1
,,,,,,,,1118,10479.0,2993.0,1428.0,1.002747252747253,1
,,,,,,,,1119,10415.0,2975.0,1420.0,1.002747252747253,1
,,,,,,,,1120,10415.0,2975.0,1420.0,1.002747252747253,1
,,,,,,,,1121,11391.0,3253.0,1553.0,1.002747252747253,1
,,,,,,,,1122,11391.0,3253.0,1553.0,1.002747252747253,1
,,,,,,,,1123,11637.0,3323.0,1586.0,1.002747252747253,1
,,,,,,,,1124,11637.0,3323.0,1586.0,1.002747252747253,1
,,,,,,,,1125,10964.0,3131.0,1494.0,1.002747252747253,1
,,,,,,,,1126,10964.0,3131.0,1494.0,1.002747252747253,1
,,,,,,,,1127,9588.0,2738.0,1308.0,1.002747252747253,1
,,,,,,,,1128,9588.0,2738.0,1308.0,1.002747252747253,1
,,,,,,,,1129,8122.0,2319.0,1107.0,1.002747252747253,1
,,,,,,,,1130,8122.0,2319.0,1107.0,1.002747252747253,1
,,,,,,,,1131,7577.0,2164.0,1033.0,1.002747252747253,1
,,,,,,,,1132,7577.0,2164.0,1033.0,1.002747252747253,1
,,,,,,,,1133,7587.0,2167.0,1035.0,1.002747252747253,1
,,,,,,,,1134,7587.0,2167.0,1035.0,1.002747252747253,1
,,,,,,,,1135,8448.0,2413.0,1151.0,1.002747252747253,1
,,,,,,,,1136,8448.0,2413.0,1151.0,1.002747252747253,1
,,,,,,,,1137,9795.0,2797.0,1335.0,1.002747252747253,1
,,,,,,,,1138,9795.0,2797.0,1335.0,1.002747252747253,1
,,,,,,,,1139,10471.0,2991.0,1428.0,1.002747252747253,1
,,,,,,,,1140,10471.0,2991.0,1428.0,1.002747252747253,1
,,,,,,,,1141,10450.0,2985.0,1424.0,1.002747252747253,1
,,,,,,,,1142,10450.0,2985.0,1424.0,1.002747252747253,1
,,,,,,,,1143,10280.0,2936.0,1402.0,1.002747252747253,1
,,,,,,,,1144,10280.0,2936.0,1402.0,1.002747252747253,1
,,,,,,,,1145,11104.0,3171.0,1514.0,1.002747252747253,1
,,,,,,,,1146,11104.0,3171.0,1514.0,1.002747252747253,1
,,,,,,,,1147,11218.0,3204.0,1530.0,1.002747252747253,1
,,,,,,,,1148,11218.0,3204.0,1530.0,1.002747252747253,1
,,,,,,,,1149,10480.0,2993.0,1428.0,1.002747252747253,1
,,,,,,,,1150,10480.0,2993.0,1428.0,1.002747252747253,1
,,,,,,,,1151,9253.0,2643.0,1262.0,1.002747252747253,1
,,,,,,,,1152,9253.0,2643.0,1262.0,1.002747252747253,1
,,,,,,,,1153,7866.0,2246.0,1072.0,1.002747252747253,1
,,,,,,,,1154,7866.0,2246.0,1072.0,1.002747252747253,1
,,,,,,,,1155,7259.0,2073.0,989.0,1.002747252747253,1
,,,,,,,,1156,7259.0,2073.0,989.0,1.002747252747253,1
,,,,,,,,1157,7164.0,2046.0,977.0,1.002747252747253,1
,,,,,,,,1158,7164.0,2046.0,977.0,1.002747252747253,1
,,,,,,,,1159,7708.0,2201.0,1050.0,1.002747252747253,1
,,,,,,,,1160,7708.0,2201.0,1050.0,1.002747252747253,1
,,,,,,,,1161,8826.0,2520.0,1203.0,1.002747252747253,1
,,,,,,,,1162,8826.0,2520.0,1203.0,1.002747252747253,1
,,,,,,,,1163,9508.0,2715.0,1297.0,1.002747252747253,1
,,,,,,,,1164,9508.0,2715.0,1297.0,1.002747252747253,1
,,,,,,,,1165,9583.0,2737.0,1307.0,1.002747252747253,1
