Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
815,1.0,1.0,1.0,0.0,0.951176286,0.0,0.837925315,1.0,1.0,1.0
816,1.0,1.0,1.0,0.0,0.578156769,0.0,0.78499949,1.0,1.0,1.0
817,1.0,1.0,1.0,0.0,1.0,0.0,0.999972284,1.0,1.0,1.0
818,1.0,1.0,1.0,0.0,1.0,0.0,0.999887466,1.0,1.0,1.0
819,1.0,1.0,1.0,0.0,1.0,0.0,0.999444842,1.0,1.0,1.0
820,1.0,1.0,1.0,0.0,1.0,0.0,0.998417675,1.0,1.0,1.0
821,1.0,1.0,1.0,0.0,0.99726069,0.0,0.999484837,1.0,1.0,1.0
822,1.0,1.0,1.0,0.0,0.997997463,0.0,0.999569833,1.0,1.0,1.0
823,1.0,1.0,1.0,0.0,0.985526741,0.0,0.999883115,1.0,1.0,1.0
824,1.0,1.0,1.0,0.1197,0.964686632,0.1399,0.999298275,1.0,1.0,1.0
825,1.0,1.0,1.0,0.3088,0.944541097,0.3618,0.999101043,1.0,1.0,1.0
826,1.0,1.0,1.0,0.5262,0.536328077,0.5493,0.360931009,1.0,1.0,1.0
827,1.0,1.0,1.0,0.6962,0.606397033,0.6799,0.591786504,1.0,1.0,1.0
828,1.0,1.0,1.0,0.7041,0.782111943,0.6712,0.603504419,1.0,1.0,1.0
829,1.0,1.0,1.0,0.7214,0.925477564,0.7275,0.537562609,1.0,1.0,1.0
830,1.0,1.0,1.0,0.7182,0.986507833,0.7167,0.702251792,1.0,1.0,1.0
831,1.0,1.0,1.0,0.6799,0.98940593,0.6531,0.717925072,1.0,1.0,1.0
832,1.0,1.0,1.0,0.5003,0.997570157,0.4194,0.642984033,1.0,1.0,1.0
833,1.0,1.0,1.0,0.2563,0.928186834,0.2272,0.659290433,1.0,1.0,1.0
834,1.0,1.0,1.0,0.0573,0.944288969,0.0997,0.62872386,1.0,1.0,1.0
835,1.0,1.0,1.0,0.0,0.916924953,0.0,0.637480617,1.0,1.0,1.0
836,1.0,1.0,1.0,0.0,0.960978448,0.0,0.517665744,1.0,1.0,1.0
837,1.0,1.0,1.0,0.0,0.968092442,0.0,0.666204035,1.0,1.0,1.0
838,1.0,1.0,1.0,0.0,1.0,0.0,0.999339342,1.0,1.0,1.0
839,1.0,1.0,1.0,0.0,1.0,0.0,0.999998868,1.0,1.0,1.0
840,1.0,1.0,1.0,0.0,1.0,0.0,0.996047318,1.0,1.0,1.0
841,1.0,1.0,1.0,0.0,1.0,0.0,0.999992073,1.0,1.0,1.0
842,1.0,1.0,1.0,0.0,0.985175908,0.0,0.992511392,1.0,1.0,1.0
843,1.0,1.0,1.0,0.0,0.998105943,0.0,0.954193354,1.0,1.0,1.0
844,1.0,1.0,1.0,0.0,0.994651496,0.0,0.837015808,1.0,1.0,1.0
845,1.0,1.0,1.0,0.0,0.976489484,0.0,0.955786705,1.0,1.0,1.0
846,1.0,1.0,1.0,0.0,0.908833861,0.0,0.967273116,1.0,1.0,1.0
847,1.0,1.0,1.0,0.0,1.0,0.0,0.988433897,1.0,1.0,1.0
848,1.0,1.0,1.0,0.068,0.993948758,0.0835,0.999951065,1.0,1.0,1.0
849,1.0,1.0,1.0,0.2112,0.997729301,0.2695,0.978153467,1.0,1.0,1.0
850,1.0,1.0,1.0,0.3565,0.973282814,0.3713,0.921738684,1.0,1.0,1.0
851,1.0,1.0,1.0,0.6662,0.956020236,0.6201,0.934893429,1.0,1.0,1.0
852,1.0,1.0,1.0,0.5108,0.789242506,0.564,0.815265656,1.0,1.0,1.0
853,1.0,1.0,1.0,0.5606,0.409362584,0.6273,0.741223335,1.0,1.0,1.0
854,1.0,1.0,1.0,0.6121,0.408174843,0.6487,0.6744982,1.0,1.0,1.0
855,1.0,1.0,1.0,0.5991,0.548042238,0.6268,0.595406175,1.0,1.0,1.0
856,1.0,1.0,1.0,0.4829,0.43639192,0.5499,0.525668025,1.0,1.0,1.0
857,1.0,1.0,1.0,0.3458,0.231994212,0.3951,0.507361531,1.0,1.0,1.0
858,1.0,1.0,1.0,0.1261,0.052285172,0.1602,0.594231486,1.0,1.0,1.0
859,1.0,1.0,1.0,0.0,0.357025117,0.0,0.662325919,1.0,1.0,1.0
860,1.0,1.0,1.0,0.0,0.732949853,0.0,0.76553905,1.0,1.0,1.0
861,1.0,1.0,1.0,0.0,0.835896611,0.0,0.727100492,1.0,1.0,1.0
862,1.0,1.0,1.0,0.0,0.916667819,0.0,0.467513978,1.0,1.0,1.0
863,1.0,1.0,1.0,0.0,0.927704155,0.0,0.379766822,1.0,1.0,1.0
864,1.0,1.0,1.0,0.0,0.838136792,0.0,0.417983443,1.0,1.0,1.0
865,1.0,1.0,1.0,0.0,0.999576688,0.0,0.943207622,1.0,1.0,1.0
866,1.0,1.0,1.0,0.0,1.0,0.0,0.973380089,1.0,1.0,1.0
867,1.0,1.0,1.0,0.0,1.0,0.0,0.940153837,1.0,1.0,1.0
868,1.0,1.0,1.0,0.0,1.0,0.0,0.91532141,1.0,1.0,1.0
869,1.0,1.0,1.0,0.0,1.0,0.0,0.823573351,1.0,1.0,1.0
870,1.0,1.0,1.0,0.0,0.997932971,0.0,0.769023776,1.0,1.0,1.0
871,1.0,1.0,1.0,0.0,0.576825738,0.0,0.751461267,1.0,1.0,1.0
872,1.0,1.0,1.0,0.1679,0.522010744,0.178,0.691029072,1.0,1.0,1.0
873,1.0,1.0,1.0,0.396,0.396924198,0.3975,0.609168649,1.0,1.0,1.0
874,1.0,1.0,1.0,0.563,0.093860313,0.5443,0.427506924,1.0,1.0,1.0
875,1.0,1.0,1.0,0.6706,0.000968326,0.6526,0.243211508,1.0,1.0,1.0
876,1.0,1.0,1.0,0.6657,0.000559083,0.7038,0.09838438,1.0,1.0,1.0
877,1.0,1.0,1.0,0.6913,0.002839562,0.7204,0.099666074,1.0,1.0,1.0
878,1.0,1.0,1.0,0.7119,0.05369129,0.7054,0.150002077,1.0,1.0,1.0
879,1.0,1.0,1.0,0.6575,0.106160432,0.6333,0.112126678,1.0,1.0,1.0
880,1.0,1.0,1.0,0.4746,0.405335158,0.4573,0.106715046,1.0,1.0,1.0
881,1.0,1.0,1.0,0.2529,0.466974974,0.2714,0.033043709,1.0,1.0,1.0
882,1.0,1.0,1.0,0.0605,0.504664838,0.12,0.045953594,1.0,1.0,1.0
883,1.0,1.0,1.0,0.0,0.436319679,0.0,0.058469668,1.0,1.0,1.0
884,1.0,1.0,1.0,0.0,0.594810069,0.0,0.088949315,1.0,1.0,1.0
885,1.0,1.0,1.0,0.0,0.286904961,0.0,0.102096111,1.0,1.0,1.0
886,1.0,1.0,1.0,0.0,0.72546494,0.0,0.095217265,1.0,1.0,1.0
887,1.0,1.0,1.0,0.0,0.649517715,0.0,0.076705948,1.0,1.0,1.0
888,1.0,1.0,1.0,0.0,0.970897734,0.0,0.099279359,1.0,1.0,1.0
889,1.0,1.0,1.0,0.0,0.984175384,0.0,0.165502518,1.0,1.0,1.0
890,1.0,1.0,1.0,0.0,0.971434653,0.0,0.347325444,1.0,1.0,1.0
891,1.0,1.0,1.0,0.0,0.951295972,0.0,0.469937921,1.0,1.0,1.0
892,1.0,1.0,1.0,0.0,0.665538132,0.0,0.48506546,1.0,1.0,1.0
893,1.0,1.0,1.0,0.0,0.485775739,0.0,0.450072348,1.0,1.0,1.0
894,1.0,1.0,1.0,0.0,0.586572409,0.0,0.524389505,1.0,1.0,1.0
895,1.0,1.0,1.0,0.0,0.314877361,0.0,0.529067636,1.0,1.0,1.0
896,1.0,1.0,1.0,0.0216,0.253938198,0.0008,0.635453224,1.0,1.0,1.0
897,1.0,1.0,1.0,0.1372,0.282200575,0.1681,0.693594694,1.0,1.0,1.0
898,1.0,1.0,1.0,0.3468,0.455013752,0.2841,0.748036623,1.0,1.0,1.0
899,1.0,1.0,1.0,0.3952,0.425737321,0.4238,0.699359,1.0,1.0,1.0
900,1.0,1.0,1.0,0.4551,0.350205302,0.5036,0.715241432,1.0,1.0,1.0
901,1.0,1.0,1.0,0.5095,0.10915257,0.5608,0.725916386,1.0,1.0,1.0
902,1.0,1.0,1.0,0.5567,0.282129973,0.6057,0.554692149,1.0,1.0,1.0
903,1.0,1.0,1.0,0.5691,0.539324522,0.6271,0.463497996,1.0,1.0,1.0
904,1.0,1.0,1.0,0.4904,0.398482323,0.5014,0.410652399,1.0,1.0,1.0
905,1.0,1.0,1.0,0.3087,0.382317036,0.3431,0.411891937,1.0,1.0,1.0
906,1.0,1.0,1.0,0.1034,0.458801717,0.1478,0.350100338,1.0,1.0,1.0
907,1.0,1.0,1.0,0.0,0.639211178,0.0,0.502110302,1.0,1.0,1.0
908,1.0,1.0,1.0,0.0,0.48445034,0.0,0.400786102,1.0,1.0,1.0
909,1.0,1.0,1.0,0.0,0.407714665,0.0,0.338156611,1.0,1.0,1.0
910,1.0,1.0,1.0,0.0,0.457243055,0.0,0.296311975,1.0,1.0,1.0
911,1.0,1.0,1.0,0.0,0.379113436,0.0,0.250761002,1.0,1.0,1.0
912,1.0,1.0,1.0,0.0,0.643149376,0.0,0.373296142,1.0,1.0,1.0
913,1.0,1.0,1.0,0.0,0.387494326,0.0,0.284837127,1.0,1.0,1.0
914,1.0,1.0,1.0,0.0,0.339396417,0.0,0.249696791,1.0,1.0,1.0
915,1.0,1.0,1.0,0.0,0.372096896,0.0,0.225971967,1.0,1.0,1.0
916,1.0,1.0,1.0,0.0,0.172742859,0.0,0.248411149,1.0,1.0,1.0
917,1.0,1.0,1.0,0.0,0.068465576,0.0,0.266688049,1.0,1.0,1.0
918,1.0,1.0,1.0,0.0,0.130037233,0.0,0.260192186,1.0,1.0,1.0
919,1.0,1.0,1.0,0.0,0.034687974,0.0,0.261451244,1.0,1.0,1.0
920,1.0,1.0,1.0,0.1294,0.035063535,0.0587,0.361411124,1.0,1.0,1.0
921,1.0,1.0,1.0,0.2557,0.008289024,0.2359,0.352815688,1.0,1.0,1.0
922,1.0,1.0,1.0,0.3575,0.016100887,0.363,0.374715149,1.0,1.0,1.0
923,1.0,1.0,1.0,0.4229,0.002511474,0.4041,0.373821139,1.0,1.0,1.0
924,1.0,1.0,1.0,0.4246,0.01721886,0.4404,0.325272471,1.0,1.0,1.0
925,1.0,1.0,1.0,0.4343,0.000412406,0.4086,0.30082798,1.0,1.0,1.0
926,1.0,1.0,1.0,0.3961,0.000147013,0.3769,0.331405461,1.0,1.0,1.0
927,1.0,1.0,1.0,0.3624,0.034329392,0.4113,0.309696198,1.0,1.0,1.0
928,1.0,1.0,1.0,0.3349,0.012976373,0.3935,0.271864802,1.0,1.0,1.0
929,1.0,1.0,1.0,0.2482,0.000344071,0.2956,0.323391706,1.0,1.0,1.0
930,1.0,1.0,1.0,0.077,0.020783667,0.1214,0.365880847,1.0,1.0,1.0
931,1.0,1.0,1.0,0.0,0.000900744,0.0,0.516988158,1.0,1.0,1.0
932,1.0,1.0,1.0,0.0,0.277779102,0.0,0.655395508,1.0,1.0,1.0
933,1.0,1.0,1.0,0.0,0.354036391,0.0,0.602178574,1.0,1.0,1.0
934,1.0,1.0,1.0,0.0,0.488304019,0.0,0.772366583,1.0,1.0,1.0
935,1.0,1.0,1.0,0.0,0.395584613,0.0,0.784240246,1.0,1.0,1.0
936,1.0,1.0,1.0,0.0,0.416628152,0.0,0.832921505,1.0,1.0,1.0
937,1.0,1.0,1.0,0.0,0.331118405,0.0,0.802617192,1.0,1.0,1.0
938,1.0,1.0,1.0,0.0,0.146899745,0.0,0.801084757,1.0,1.0,1.0
939,1.0,1.0,1.0,0.0,0.107765652,0.0,0.824281335,1.0,1.0,1.0
940,1.0,1.0,1.0,0.0,0.207946822,0.0,0.763737381,1.0,1.0,1.0
941,1.0,1.0,1.0,0.0,0.214592934,0.0,0.670493901,1.0,1.0,1.0
942,1.0,1.0,1.0,0.0,0.133343473,0.0,0.561394691,1.0,1.0,1.0
943,1.0,1.0,1.0,0.0,0.032412417,0.0,0.579198837,1.0,1.0,1.0
944,1.0,1.0,1.0,0.1565,0.019317981,0.1624,0.331518024,1.0,1.0,1.0
945,1.0,1.0,1.0,0.335,0.003874385,0.341,0.276616782,1.0,1.0,1.0
946,1.0,1.0,1.0,0.4633,0.004827745,0.4545,0.171015918,1.0,1.0,1.0
947,1.0,1.0,1.0,0.5242,0.000367292,0.529,0.050551672,1.0,1.0,1.0
948,1.0,1.0,1.0,0.5091,0.0,0.5333,0.006707076,1.0,1.0,1.0
949,1.0,1.0,1.0,0.5234,0.008319248,0.5503,0.00223836,1.0,1.0,1.0
950,1.0,1.0,1.0,0.51,0.010602918,0.5553,0.00626575,1.0,1.0,1.0
951,1.0,1.0,1.0,0.5288,0.000510577,0.6184,0.018924959,1.0,1.0,1.0
952,1.0,1.0,1.0,0.4951,0.021330543,0.5482,0.06349127,1.0,1.0,1.0
953,1.0,1.0,1.0,0.3505,0.054256976,0.404,0.079902977,1.0,1.0,1.0
954,1.0,1.0,1.0,0.1309,0.079658069,0.1765,0.138606176,1.0,1.0,1.0
955,1.0,1.0,1.0,0.0,0.351788372,0.0,0.563610315,1.0,1.0,1.0
956,1.0,1.0,1.0,0.0,0.568106771,0.0,0.862168968,1.0,1.0,1.0
957,1.0,1.0,1.0,0.0,0.516105413,0.0,0.732339084,1.0,1.0,1.0
958,1.0,1.0,1.0,0.0,0.546635389,0.0,0.808844805,1.0,1.0,1.0
959,1.0,1.0,1.0,0.0,0.638684452,0.0,0.863593698,1.0,1.0,1.0
960,1.0,1.0,1.0,0.0,0.668598831,0.0,0.865824878,1.0,1.0,1.0
961,1.0,1.0,1.0,0.0,0.686663628,0.0,0.823605299,1.0,1.0,1.0
962,1.0,1.0,1.0,0.0,0.94721055,0.0,0.599495888,1.0,1.0,1.0
963,1.0,1.0,1.0,0.0,0.968070626,0.0,0.448240101,1.0,1.0,1.0
964,1.0,1.0,1.0,0.0,0.751041591,0.0,0.363844037,1.0,1.0,1.0
965,1.0,1.0,1.0,0.0,0.725488186,0.0,0.316084772,1.0,1.0,1.0
966,1.0,1.0,1.0,0.0,0.857096016,0.0,0.199303448,1.0,1.0,1.0
967,1.0,1.0,1.0,0.0,0.570255101,0.0,0.130830407,1.0,1.0,1.0
968,1.0,1.0,1.0,0.1681,0.35289073,0.2003,0.043213755,1.0,1.0,1.0
969,1.0,1.0,1.0,0.3275,0.291729033,0.3963,0.095006242,1.0,1.0,1.0
970,1.0,1.0,1.0,0.47,0.255962312,0.4968,0.191337913,1.0,1.0,1.0
971,1.0,1.0,1.0,0.4264,0.155585855,0.4553,0.145866185,1.0,1.0,1.0
972,1.0,1.0,1.0,0.4459,0.157079071,0.4639,0.17013973,1.0,1.0,1.0
973,1.0,1.0,1.0,0.4834,0.132549644,0.4762,0.067343056,1.0,1.0,1.0
974,1.0,1.0,1.0,0.6303,0.238282189,0.6118,0.06855081,1.0,1.0,1.0
975,1.0,1.0,1.0,0.3922,0.239939079,0.4236,0.056210428,1.0,1.0,1.0
976,1.0,1.0,1.0,0.3528,0.271274298,0.2969,0.087241471,1.0,1.0,1.0
977,1.0,1.0,1.0,0.2192,0.236726984,0.2024,0.109862432,1.0,1.0,1.0
978,1.0,1.0,1.0,0.0833,0.160334155,0.0789,0.181660235,1.0,1.0,1.0
979,1.0,1.0,1.0,0.0,0.292999268,0.0,0.27242738,1.0,1.0,1.0
980,1.0,1.0,1.0,0.0,0.401110888,0.0,0.286082685,1.0,1.0,1.0
981,1.0,1.0,1.0,0.0,0.149256185,0.0,0.269473583,1.0,1.0,1.0
982,1.0,1.0,1.0,0.0,0.163049132,0.0,0.340033472,1.0,1.0,1.0
983,1.0,1.0,1.0,0.0,0.166977257,0.0,0.344270676,1.0,1.0,1.0
984,1.0,1.0,1.0,0.0,0.205250561,0.0,0.205188617,1.0,1.0,1.0
985,1.0,1.0,1.0,0.0,0.307979465,0.0,0.204994872,1.0,1.0,1.0
986,1.0,1.0,1.0,0.0,0.422584713,0.0,0.256006956,1.0,1.0,1.0
987,1.0,1.0,1.0,0.0,0.406198055,0.0,0.247988999,1.0,1.0,1.0
988,1.0,1.0,1.0,0.0,0.361611843,0.0,0.211419225,1.0,1.0,1.0
989,1.0,1.0,1.0,0.0,0.24808161,0.0,0.200011283,1.0,1.0,1.0
990,1.0,1.0,1.0,0.0,0.122475065,0.0,0.178104073,1.0,1.0,1.0
991,1.0,1.0,1.0,0.0,0.061104923,0.0,0.129664958,1.0,1.0,1.0
992,1.0,1.0,1.0,0.0483,0.001909042,0.0107,0.224155784,1.0,1.0,1.0
993,1.0,1.0,1.0,0.1379,0.030662451,0.1244,0.195972994,1.0,1.0,1.0
994,1.0,1.0,1.0,0.2279,0.035824325,0.1986,0.191820532,1.0,1.0,1.0
995,1.0,1.0,1.0,0.2641,0.026189856,0.2571,0.244714767,1.0,1.0,1.0
996,1.0,1.0,1.0,0.2979,0.000577044,0.3222,0.256400168,1.0,1.0,1.0
997,1.0,1.0,1.0,0.3468,0.000226538,0.3903,0.260348976,1.0,1.0,1.0
998,1.0,1.0,1.0,0.3644,0.003640169,0.4114,0.264438897,1.0,1.0,1.0
999,1.0,1.0,1.0,0.3465,0.009475692,0.4116,0.303551227,1.0,1.0,1.0
1000,1.0,1.0,1.0,0.324,0.039171852,0.3266,0.221615791,1.0,1.0,1.0
1001,1.0,1.0,1.0,0.2125,0.049333788,0.2253,0.249633402,1.0,1.0,1.0
1002,1.0,1.0,1.0,0.0673,0.006074722,0.0732,0.26829651,1.0,1.0,1.0
1003,1.0,1.0,1.0,0.0,0.0032244,0.0,0.258434594,1.0,1.0,1.0
1004,1.0,1.0,1.0,0.0,0.03518948,0.0,0.27804935,1.0,1.0,1.0
1005,1.0,1.0,1.0,0.0,0.186126143,0.0,0.306461513,1.0,1.0,1.0
1006,1.0,1.0,1.0,0.0,0.45455578,0.0,0.285110682,1.0,1.0,1.0
1007,1.0,1.0,1.0,0.0,0.378552973,0.0,0.393156409,1.0,1.0,1.0
1008,1.0,1.0,1.0,0.0,0.702663004,0.0,0.476771116,1.0,1.0,1.0
1009,1.0,1.0,1.0,0.0,0.166391268,0.0,0.385191858,1.0,1.0,1.0
1010,1.0,1.0,1.0,0.0,0.521043241,0.0,0.301437497,1.0,1.0,1.0
1011,1.0,1.0,1.0,0.0,0.837817073,0.0,0.131068543,1.0,1.0,1.0
1012,1.0,1.0,1.0,0.0,0.673360586,0.0,0.10847123,1.0,1.0,1.0
1013,1.0,1.0,1.0,0.0,0.089788079,0.0,0.110736042,1.0,1.0,1.0
1014,1.0,1.0,1.0,0.0,0.089486092,0.0,0.135487199,1.0,1.0,1.0
1015,1.0,1.0,1.0,0.0062,0.343248814,0.0214,0.200717673,1.0,1.0,1.0
1016,1.0,1.0,1.0,0.1823,0.178686649,0.1952,0.271656543,1.0,1.0,1.0
1017,1.0,1.0,1.0,0.3468,0.598292649,0.4136,0.327603728,1.0,1.0,1.0
1018,1.0,1.0,1.0,0.4701,0.685672641,0.4593,0.309224546,1.0,1.0,1.0
1019,1.0,1.0,1.0,0.5805,0.437297285,0.4825,0.410252959,1.0,1.0,1.0
1020,1.0,1.0,1.0,0.4333,0.375626296,0.3521,0.403166413,1.0,1.0,1.0
1021,1.0,1.0,1.0,0.3946,0.138225913,0.3159,0.420478642,1.0,1.0,1.0
1022,1.0,1.0,1.0,0.4064,0.159168631,0.5105,0.533952713,1.0,1.0,1.0
1023,1.0,1.0,1.0,0.471,0.232613146,0.5995,0.48210305,1.0,1.0,1.0
1024,1.0,1.0,1.0,0.4242,0.269608974,0.4973,0.42041105,1.0,1.0,1.0
1025,1.0,1.0,1.0,0.3109,0.433558702,0.3863,0.530856133,1.0,1.0,1.0
1026,1.0,1.0,1.0,0.1233,0.176054463,0.1823,0.47797209,1.0,1.0,1.0
1027,1.0,1.0,1.0,0.0,0.099776924,0.0,0.482055038,1.0,1.0,1.0
1028,1.0,1.0,1.0,0.0,0.024232212,0.0,0.544486523,1.0,1.0,1.0
1029,1.0,1.0,1.0,0.0,0.010666513,0.0,0.513719082,1.0,1.0,1.0
1030,1.0,1.0,1.0,0.0,0.084635921,0.0,0.412986219,1.0,1.0,1.0
1031,1.0,1.0,1.0,0.0,0.137772456,0.0,0.355791032,1.0,1.0,1.0
1032,1.0,1.0,1.0,0.0,0.780260384,0.0,0.315356672,1.0,1.0,1.0
1033,1.0,1.0,1.0,0.0,0.918155015,0.0,0.268459976,1.0,1.0,1.0
1034,1.0,1.0,1.0,0.0,0.988091588,0.0,0.303658426,1.0,1.0,1.0
1035,1.0,1.0,1.0,0.0,0.996267676,0.0,0.330027223,1.0,1.0,1.0
1036,1.0,1.0,1.0,0.0,0.998215854,0.0,0.32130903,1.0,1.0,1.0
1037,1.0,1.0,1.0,0.0,1.0,0.0,0.318246812,1.0,1.0,1.0
1038,1.0,1.0,1.0,0.0,0.971673012,0.0,0.383813441,1.0,1.0,1.0
1039,1.0,1.0,1.0,0.0003,0.964759111,0.0086,0.363850176,1.0,1.0,1.0
1040,1.0,1.0,1.0,0.1554,0.619487166,0.1543,0.267551601,1.0,1.0,1.0
1041,1.0,1.0,1.0,0.3028,0.931196034,0.2992,0.152889952,1.0,1.0,1.0
1042,1.0,1.0,1.0,0.3862,0.998134136,0.4224,0.27738148,1.0,1.0,1.0
1043,1.0,1.0,1.0,0.422,0.945727885,0.4196,0.233413398,1.0,1.0,1.0
1044,1.0,1.0,1.0,0.4326,0.936696768,0.4247,0.174914777,1.0,1.0,1.0
1045,1.0,1.0,1.0,0.4121,0.942874849,0.4602,0.150560528,1.0,1.0,1.0
1046,1.0,1.0,1.0,0.4057,0.922583699,0.4552,0.17640771,1.0,1.0,1.0
1047,1.0,1.0,1.0,0.4261,0.95099771,0.4655,0.344275653,1.0,1.0,1.0
1048,1.0,1.0,1.0,0.3988,0.962947547,0.4156,0.484949529,1.0,1.0,1.0
1049,1.0,1.0,1.0,0.2941,0.995479226,0.3156,0.419991344,1.0,1.0,1.0
1050,1.0,1.0,1.0,0.1285,0.99674952,0.1611,0.510480404,1.0,1.0,1.0
1051,1.0,1.0,1.0,0.0,0.869486749,0.0,0.577740788,1.0,1.0,1.0
1052,1.0,1.0,1.0,0.0,0.868167937,0.0,0.789268494,1.0,1.0,1.0
1053,1.0,1.0,1.0,0.0,0.883054256,0.0,0.788100719,1.0,1.0,1.0
1054,1.0,1.0,1.0,0.0,0.151461393,0.0,0.735628247,1.0,1.0,1.0
1055,1.0,1.0,1.0,0.0,0.164869457,0.0,0.863365293,1.0,1.0,1.0
1056,1.0,1.0,1.0,0.0,0.466266364,0.0,0.907729566,1.0,1.0,1.0
1057,1.0,1.0,1.0,0.0,0.397631437,0.0,0.869675279,1.0,1.0,1.0
1058,1.0,1.0,1.0,0.0,0.416858375,0.0,0.820151448,1.0,1.0,1.0
1059,1.0,1.0,1.0,0.0,0.577966988,0.0,0.807584405,1.0,1.0,1.0
1060,1.0,1.0,1.0,0.0,0.618615448,0.0,0.730221272,1.0,1.0,1.0
1061,1.0,1.0,1.0,0.0,0.765486717,0.0,0.843143702,1.0,1.0,1.0
1062,1.0,1.0,1.0,0.0,0.662588239,0.0,0.947347581,1.0,1.0,1.0
1063,1.0,1.0,1.0,0.0496,0.580062747,0.0713,0.956148624,1.0,1.0,1.0
1064,1.0,1.0,1.0,0.2468,0.435473859,0.2695,0.908444881,1.0,1.0,1.0
1065,1.0,1.0,1.0,0.4598,0.54192251,0.478,0.97736454,1.0,1.0,1.0
1066,1.0,1.0,1.0,0.625,0.916106462,0.6325,0.974140763,1.0,1.0,1.0
1067,1.0,1.0,1.0,0.7514,0.948409855,0.7526,0.98786211,1.0,1.0,1.0
1068,1.0,1.0,1.0,0.7624,0.980751812,0.7707,0.992689848,1.0,1.0,1.0
1069,1.0,1.0,1.0,0.7642,0.986403823,0.7735,0.990797043,1.0,1.0,1.0
1070,1.0,1.0,1.0,0.7554,0.956596732,0.7577,0.994951785,1.0,1.0,1.0
1071,1.0,1.0,1.0,0.7045,0.997791648,0.7077,0.98063904,1.0,1.0,1.0
1072,1.0,1.0,1.0,0.5605,1.0,0.5966,0.984585404,1.0,1.0,1.0
1073,1.0,1.0,1.0,0.3719,1.0,0.4238,0.916905522,1.0,1.0,1.0
1074,1.0,1.0,1.0,0.1554,0.86634624,0.2109,0.885262251,1.0,1.0,1.0
1075,1.0,1.0,1.0,0.01,0.528640687,0.0329,0.840616822,1.0,1.0,1.0
1076,1.0,1.0,1.0,0.0,0.795039415,0.0,0.815015435,1.0,1.0,1.0
1077,1.0,1.0,1.0,0.0,0.751122892,0.0,0.938581347,1.0,1.0,1.0
1078,1.0,1.0,1.0,0.0,0.728108585,0.0,0.954377413,1.0,1.0,1.0
1079,1.0,1.0,1.0,0.0,0.277129561,0.0,0.984671354,1.0,1.0,1.0
1080,1.0,1.0,1.0,0.0,0.514240384,0.0,0.950216711,1.0,1.0,1.0
1081,1.0,1.0,1.0,0.0,0.610370815,0.0,0.925014377,1.0,1.0,1.0
1082,1.0,1.0,1.0,0.0,0.707293034,0.0,0.784544349,1.0,1.0,1.0
1083,1.0,1.0,1.0,0.0,0.615058899,0.0,0.755298615,1.0,1.0,1.0
1084,1.0,1.0,1.0,0.0,0.210253894,0.0,0.754068971,1.0,1.0,1.0
1085,1.0,1.0,1.0,0.0,0.260377795,0.0,0.657276571,1.0,1.0,1.0
1086,1.0,1.0,1.0,0.0,0.526750207,0.0,0.48626256,1.0,1.0,1.0
1087,1.0,1.0,1.0,0.0491,0.494337678,0.0645,0.493230253,1.0,1.0,1.0
1088,1.0,1.0,1.0,0.2141,0.623210013,0.2388,0.443347752,1.0,1.0,1.0
1089,1.0,1.0,1.0,0.4515,0.16141215,0.4697,0.478293538,1.0,1.0,1.0
1090,1.0,1.0,1.0,0.6117,0.635558605,0.6216,0.407573462,1.0,1.0,1.0
1091,1.0,1.0,1.0,0.6309,0.946572721,0.6341,0.364196599,1.0,1.0,1.0
1092,1.0,1.0,1.0,0.7525,0.94533217,0.7604,0.697602332,1.0,1.0,1.0
1093,1.0,1.0,1.0,0.7496,0.991161346,0.7653,0.810481012,1.0,1.0,1.0
1094,1.0,1.0,1.0,0.7257,0.998389125,0.7561,0.921190739,1.0,1.0,1.0
1095,1.0,1.0,1.0,0.6541,1.0,0.6999,0.967543125,1.0,1.0,1.0
1096,1.0,1.0,1.0,0.4976,1.0,0.562,0.940983415,1.0,1.0,1.0
1097,1.0,1.0,1.0,0.3381,1.0,0.397,0.944266915,1.0,1.0,1.0
1098,1.0,1.0,1.0,0.147,1.0,0.1981,0.916741967,1.0,1.0,1.0
1099,1.0,1.0,1.0,0.0018,1.0,0.024,0.846700251,1.0,1.0,1.0
1100,1.0,1.0,1.0,0.0,0.997618616,0.0,0.853501797,1.0,1.0,1.0
1101,1.0,1.0,1.0,0.0,0.994185925,0.0,0.910622418,1.0,1.0,1.0
1102,1.0,1.0,1.0,0.0,0.998086751,0.0,0.932775259,1.0,1.0,1.0
1103,1.0,1.0,1.0,0.0,0.657924652,0.0,0.990984201,1.0,1.0,1.0
1104,1.0,1.0,1.0,0.0,0.962484121,0.0,0.977195978,1.0,1.0,1.0
1105,1.0,1.0,1.0,0.0,0.932800353,0.0,0.691079974,1.0,1.0,1.0
1106,1.0,1.0,1.0,0.0,0.816264093,0.0,0.606354475,1.0,1.0,1.0
1107,1.0,1.0,1.0,0.0,0.599873602,0.0,0.600069642,1.0,1.0,1.0
1108,1.0,1.0,1.0,0.0,0.567400694,0.0,0.561338723,1.0,1.0,1.0
1109,1.0,1.0,1.0,0.0,0.548834383,0.0,0.5388906,1.0,1.0,1.0
